ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801770.SI,20260707,8237.048,8223.588,8363.03,8049.21,8240.851,-3.803,-0.0461,29563102.11,179799233.88
801770.SI,20260706,8240.851,8589.773,8589.79,8078.2,8500.119,-259.268,-3.0502,34877323.56,203001591.132
801770.SI,20260703,8500.119,8487.269,8826.9,8467.481,8533.416,-33.297,-0.3902,30884580.09,204291020.832
801770.SI,20260702,8533.416,8811.625,8900.78,8506.16,9211.051,-677.635,-7.3568,35733536.18,228938811.272
801770.SI,20260701,9211.051,9526.637,9696.96,9103.27,9550.352,-339.301,-3.5528,39277636.63,253901813.601
801770.SI,20260630,9550.352,9184.563,9623.63,9118.02,9104.79,445.562,4.8937,31917032.69,234076299.819
801770.SI,20260629,9104.79,9255.226,9421.23,8807.73,9358.678,-253.888,-2.7129,35153309.9,243772547.206
801770.SI,20260626,9358.678,9808.387,9808.393,9261.82,10006.75,-648.072,-6.4763,39643578.91,286667019.53
801770.SI,20260625,10006.75,9820.208,10030.12,9635.54,9741.42,265.33,2.7237,38960026.63,311516827.501
801770.SI,20260624,9741.42,9600.649,9825.4,9569.26,9653.389,88.031,0.9119,36793201.27,249843484.931
801770.SI,20260623,9653.389,9987.402,9994.69,9557.08,9969.77,-316.381,-3.1734,39861439.67,276750573.691
801770.SI,20260622,9969.77,9907.303,10076.5,9680.63,9805.153,164.617,1.6789,45333499.07,293983989.739
801770.SI,20260618,9805.153,9392.659,9848.359,9392.659,9447.25,357.903,3.7884,37255339.26,256995653.744
801770.SI,20260617,9447.25,9180.058,9447.43,9180.04,9312.18,135.07,1.4505,39392219.51,243669731.053
801770.SI,20260616,9312.18,9122.926,9422.1,9110.78,9086.181,225.999,2.4873,40479242.71,265111840.917
801770.SI,20260615,9086.181,8672.7,9086.181,8431.65,8531.686,554.495,6.4992,38267642.61,258250907.053
801770.SI,20260612,8531.686,8880.264,8880.264,8499.15,8615.926,-84.24,-0.9777,41216275.77,255885934.87
801770.SI,20260611,8615.926,8744.298,8955.84,8407.31,8804.546,-188.62,-2.1423,38001834.69,237135685.513
801770.SI,20260610,8804.546,8869.991,8999.73,8723.72,9053.725,-249.179,-2.7522,40544354.88,228601293.391
801770.SI,20260609,9053.725,8753.692,9076.79,8709.09,8634.83,418.895,4.8512,39005598.46,267112141.111
801770.SI,20260608,8634.83,8518.652,8870.1,8515.1,8910.233,-275.403,-3.0909,46005941.58,267603461.704
801770.SI,20260605,8910.233,9189.224,9513.54,8831.04,9196.75,-286.517,-3.1154,49156958.01,333245375.668
801770.SI,20260604,9196.75,9035.253,9252.16,9035.25,9190.208,6.542,0.0712,38159446.42,237031896.002
801770.SI,20260603,9190.208,8986.26,9463.39,8986.213,8771.308,418.9,4.7758,43304374.58,306798737.437
801770.SI,20260602,8771.308,8382.743,8814.07,8379.18,8297.147,474.161,5.7147,38141291.24,244202834.874
801770.SI,20260601,8297.147,8560.231,8605.11,8274.48,8578.247,-281.1,-3.2769,34202103.33,213311270.592
801770.SI,20260529,8578.247,8723.325,8801.17,8520.26,8713.198,-134.951,-1.5488,44237134.46,273298480.413
801770.SI,20260528,8713.198,8295.279,8733.66,8183.87,8330.641,382.557,4.5922,35594752.36,225154699.624
801770.SI,20260527,8330.641,8312.013,8550.152,8247.725,8395.812,-65.171,-0.7762,37500654.96,217321130.867
801770.SI,20260526,8395.812,8360.808,8446.65,8248.18,8432.173,-36.361,-0.4312,39214396.77,228207632.243
801770.SI,20260525,8432.173,8204.35,8432.173,8013.36,8126.064,306.109,3.767,38813367.74,228850078.302
801770.SI,20260522,8126.064,7914.361,8153.98,7885.46,7801.488,324.576,4.1604,39875674.17,205637152.039
801770.SI,20260521,7801.488,8299.441,8299.441,7795.76,8239.66,-438.172,-5.3178,52619595.86,238749765.768
801770.SI,20260520,8239.66,8167.69,8347.42,8154.24,8220.616,19.044,0.2317,50462108.84,232819297.55
801770.SI,20260519,8220.616,8184.271,8238.88,7899.74,8269.581,-48.965,-0.5921,56400671.94,246378947.658
801770.SI,20260518,8269.581,8131.266,8342.61,8131.266,8205.73,63.851,0.7781,53872516.27,236239098.553
801770.SI,20260515,8205.73,8398.928,8518.91,8096.6,8397.951,-192.221,-2.2889,53346171.5,278063568.298
801770.SI,20260514,8397.951,8539.82,8559.61,8293.24,8401.126,-3.175,-0.0378,54445439.51,283436322.003
801770.SI,20260513,8401.126,8037.541,8406.58,8037.541,8150.305,250.821,3.0774,57409867.59,271393437.071
801770.SI,20260512,8150.305,8038.833,8215.75,8038.83,7937.368,212.937,2.6827,56936976.51,283687644.155
801770.SI,20260511,7937.368,7807.077,7962.34,7599.14,7685.304,252.064,3.2798,59937112.79,290599664.508
