ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801970.SI,20260707,1982.924,2003.462,2012.05,1976.35,2005.118,-22.194,-1.1069,20310030.11,19465814.446
801970.SI,20260706,2005.118,2045.901,2054.26,2002.21,2035.807,-30.689,-1.5075,21172169.43,22773525.004
801970.SI,20260703,2035.807,2004.788,2047.556,1998.48,1999.334,36.473,1.8243,19774659.87,22720250.053
801970.SI,20260702,1999.334,2002.825,2039.24,1997.19,2015.747,-16.413,-0.8142,19421008.59,21650159.022
801970.SI,20260701,2015.747,1984.547,2024.82,1984.547,1983.039,32.708,1.6494,21242653.96,24061491.794
801970.SI,20260630,1983.039,1960.983,1983.66,1945.61,1968.498,14.541,0.7387,18075240.9,21053317.398
801970.SI,20260629,1968.498,1987.005,1987.01,1951.34,1984.146,-15.648,-0.7887,21379068.1,25760044.949
801970.SI,20260626,1984.146,2033.532,2033.617,1983.999,2041.939,-57.793,-2.8303,20824392.64,25194812.905
801970.SI,20260625,2041.939,2051.462,2068.69,2033.68,2051.695,-9.756,-0.4755,23891250.4,28852517.01
801970.SI,20260624,2051.695,2071.192,2072.59,2030.11,2077.368,-25.673,-1.2358,22319264.7,25327928.996
801970.SI,20260623,2077.368,2086.558,2104.22,2068.52,2085.866,-8.498,-0.4074,22632593.81,26185077.415
801970.SI,20260622,2085.866,2063.025,2086.05,2028.28,2057.547,28.319,1.3763,24205735.64,27786710.295
801970.SI,20260618,2057.547,2053.844,2070.945,2041.974,2063.168,-5.621,-0.2724,19125505.43,21505032.722
801970.SI,20260617,2063.168,2066.034,2070.31,2054.18,2073.638,-10.47,-0.5049,18944454.59,21964714.312
801970.SI,20260616,2073.638,2061.52,2081.3,2049.64,2065.706,7.932,0.384,18279599.19,20696353.502
801970.SI,20260615,2065.706,2043.437,2065.706,2043.437,2033.696,32.01,1.574,20014010.22,22234980.569
801970.SI,20260612,2033.696,2030.028,2051.78,2001.03,2012.941,20.755,1.0311,20310502.31,22349190.811
801970.SI,20260611,2012.941,2022.683,2030.61,1993.19,2034.628,-21.687,-1.0659,18430309.87,19048347.741
801970.SI,20260610,2034.628,2029.63,2038.41,2006.96,2046.204,-11.576,-0.5657,19013176.78,19294460.721
