ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801750.SI,20260305,5271.28,5286.65,5300.06,5240.53,5184.218,87.062,1.6794,72796501.25,152153192.588
801750.SI,20260304,5184.218,5153.34,5273.3,5153.34,5225.376,-41.158,-0.7877,62742557.49,135155565.956
801750.SI,20260303,5225.376,5500.885,5500.89,5217.04,5496.7,-271.324,-4.9361,93653139.06,200276622.0
801750.SI,20260302,5496.7,5548.869,5581.51,5470.9,5659.835,-163.135,-2.8823,95305365.51,207679273.768
801750.SI,20260227,5659.835,5535.975,5689.49,5535.975,5556.591,103.244,1.858,91487974.44,206289953.276
801750.SI,20260226,5556.591,5544.175,5571.94,5503.43,5534.774,21.817,0.3942,79004019.04,164004716.201
801750.SI,20260225,5534.774,5531.87,5554.57,5510.95,5523.067,11.707,0.212,73980887.97,153881847.842
801750.SI,20260224,5523.067,5676.374,5676.374,5500.56,5624.976,-101.909,-1.8117,80186277.74,175167635.677
801750.SI,20260213,5624.976,5628.928,5735.99,5623.1,5656.617,-31.641,-0.5594,84612750.91,181964418.658
801750.SI,20260212,5656.617,5602.789,5687.19,5578.12,5568.766,87.851,1.5776,78093535.63,175287060.855
801750.SI,20260211,5568.766,5578.725,5610.38,5567.51,5583.899,-15.133,-0.271,72167378.06,147124273.682
801750.SI,20260210,5583.899,5561.646,5618.89,5545.22,5546.121,37.778,0.6812,77233701.65,163200513.295
801750.SI,20260209,5546.121,5489.546,5548.38,5463.77,5390.688,155.433,2.8834,75351253.83,158140133.888
801750.SI,20260206,5390.688,5384.833,5462.15,5337.61,5428.739,-38.051,-0.7009,64002757.96,129083594.551
801750.SI,20260205,5428.739,5414.024,5457.34,5410.62,5474.838,-46.099,-0.842,63666956.57,127237131.363
801750.SI,20260204,5474.838,5523.859,5526.21,5406.87,5569.296,-94.458,-1.696,75550048.02,159678694.091
801750.SI,20260203,5569.296,5483.53,5569.296,5437.35,5424.139,145.157,2.6761,75532313.68,157842265.903
801750.SI,20260202,5424.139,5554.077,5595.29,5422.91,5573.001,-148.862,-2.6711,75394859.36,158636752.659
801750.SI,20260130,5573.001,5643.685,5644.43,5525.13,5684.393,-111.392,-1.9596,81425927.72,176634032.316
801750.SI,20260129,5684.393,5649.357,5841.6,5600.46,5684.097,0.296,0.0052,108733957.75,237737997.965
801750.SI,20260128,5684.097,5768.987,5807.22,5680.65,5742.818,-58.721,-1.0225,88831128.04,191245412.547
801750.SI,20260127,5742.818,5717.1,5757.13,5618.57,5734.24,8.578,0.1496,90816258.25,187234232.099
801750.SI,20260126,5734.24,5870.819,5888.13,5673.12,5851.988,-117.748,-2.0121,105115613.29,220987967.642
801750.SI,20260123,5851.988,5766.22,5859.139,5740.602,5757.788,94.2,1.636,99032266.17,209924412.097
801750.SI,20260122,5757.788,5747.038,5792.89,5721.49,5704.303,53.485,0.9376,83287171.4,183525064.103
801750.SI,20260121,5704.303,5629.906,5757.81,5629.906,5666.578,37.725,0.6657,75339420.67,172494987.224
801750.SI,20260120,5666.578,5797.664,5816.22,5621.79,5778.896,-112.318,-1.9436,89301120.64,186924514.524
801750.SI,20260119,5778.896,5824.858,5854.67,5770.92,5869.85,-90.954,-1.5495,96261953.55,208281964.499
801750.SI,20260116,5869.85,5966.696,6017.44,5845.57,6003.541,-133.691,-2.2269,115701413.29,261529003.527
801750.SI,20260115,6003.541,6101.097,6120.43,5953.37,6151.342,-147.801,-2.4027,130060164.53,298645693.49
801750.SI,20260114,6151.342,5954.008,6296.797,5954.008,5947.69,203.652,3.4241,203572136.52,472947414.923
801750.SI,20260113,5947.69,6166.098,6166.1,5930.4,6063.953,-116.263,-1.9173,180398081.23,408055527.151
801750.SI,20260112,6063.953,5753.293,6073.31,5753.293,5653.725,410.228,7.2559,170371289.82,388953859.124
801750.SI,20260109,5653.725,5484.321,5653.73,5484.32,5494.348,159.377,2.9007,134086826.96,265518348.033
801750.SI,20260108,5494.348,5423.95,5527.13,5422.14,5425.459,68.889,1.2697,107873812.57,216936056.774
801750.SI,20260107,5425.459,5461.277,5473.25,5403.3,5469.82,-44.361,-0.811,82375346.68,180290450.523
801750.SI,20260106,5469.82,5360.456,5469.82,5355.61,5352.353,117.467,2.1947,87976374.07,202634031.404
801750.SI,20260105,5352.353,5239.006,5352.353,5234.11,5211.259,141.094,2.7075,84830085.83,178973080.376
801750.SI,20251231,5211.259,5170.0,5239.34,5162.31,5168.306,42.953,0.8311,72344200.3,141373663.376
801750.SI,20251230,5168.306,5153.156,5203.76,5153.15,5159.538,8.768,0.1699,62762122.2,130413456.87
801750.SI,20251229,5159.538,5150.351,5183.23,5140.33,5151.578,7.96,0.1545,61029207.56,129895526.109
801750.SI,20251226,5151.578,5124.824,5199.46,5119.48,5131.41,20.168,0.393,63927657.73,131869928.962
801750.SI,20251225,5131.41,5088.239,5141.05,5081.2,5088.346,43.064,0.8463,51007510.6,104582473.528
801750.SI,20251224,5088.346,5011.401,5094.09,5011.401,5020.064,68.282,1.3602,47329392.08,97609761.433
801750.SI,20251223,5020.064,5079.487,5079.49,5004.77,5073.15,-53.086,-1.0464,48563981.1,96017902.792
801750.SI,20251222,5073.15,5054.251,5098.74,5054.222,5040.48,32.67,0.6482,49691857.72,103038347.547
801750.SI,20251219,5040.48,5014.934,5069.96,5014.828,5000.244,40.236,0.8047,51517708.75,102070464.831
801750.SI,20251218,5000.244,4982.52,5054.76,4982.52,5024.594,-24.35,-0.4846,51641611.04,97744251.43
801750.SI,20251217,5024.594,4934.128,5031.79,4905.56,4949.854,74.74,1.5099,61208406.82,119847825.489
801750.SI,20251216,4949.854,5012.265,5012.35,4927.87,5010.877,-61.023,-1.2178,57964623.59,112386156.276
801750.SI,20251215,5010.877,5035.536,5075.8,5010.877,5075.136,-64.259,-1.2662,49863229.86,100913492.048
801750.SI,20251212,5075.136,5021.203,5090.137,5003.452,5026.357,48.779,0.9705,55955330.71,120450781.204
801750.SI,20251211,5026.357,5124.662,5124.7,5026.357,5127.47,-101.113,-1.972,53993153.66,106715468.643
801750.SI,20251210,5127.47,5113.714,5132.86,5069.56,5159.75,-32.28,-0.6256,56907927.02,107348289.656
801750.SI,20251209,5159.75,5200.719,5223.87,5153.53,5210.379,-50.629,-0.9717,60234895.21,118271516.172
801750.SI,20251208,5210.379,5150.772,5236.87,5150.772,5133.797,76.582,1.4917,66930153.69,138445918.35
801750.SI,20251205,5133.797,5061.2,5142.47,5014.41,5062.684,71.113,1.4047,59777966.94,117960462.263
801750.SI,20251204,5062.684,5062.558,5075.64,5017.61,5069.984,-7.3,-0.144,56105671.58,95667649.007
801750.SI,20251203,5069.984,5186.252,5186.252,5057.1,5187.368,-117.384,-2.2629,63235993.85,110835159.211
801750.SI,20251202,5187.368,5249.828,5249.842,5178.79,5257.584,-70.216,-1.3355,56639764.88,105510976.775
801750.SI,20251201,5257.584,5222.696,5262.59,5205.62,5224.254,33.33,0.638,64901958.63,123763416.232
801750.SI,20251128,5224.254,5179.333,5224.254,5156.43,5182.243,42.011,0.8107,63157673.39,113339479.569
801750.SI,20251127,5182.243,5217.239,5257.59,5178.65,5225.229,-42.986,-0.8227,63929971.99,123526170.923
801750.SI,20251126,5225.229,5229.228,5291.76,5218.45,5247.179,-21.95,-0.4183,75263859.78,144757032.266
801750.SI,20251125,5247.179,5208.1,5307.13,5208.079,5190.303,56.876,1.0958,89307471.6,163133183.611
801750.SI,20251124,5190.303,5102.671,5215.78,5029.3,5068.364,121.939,2.4059,86494415.48,155335866.203
801750.SI,20251121,5068.364,5152.192,5215.86,5065.6,5225.674,-157.31,-3.0103,81988992.7,144636354.238
801750.SI,20251120,5225.674,5310.082,5310.082,5219.49,5272.423,-46.749,-0.8867,69596073.84,125834005.205
801750.SI,20251119,5272.423,5354.805,5354.81,5249.51,5347.591,-75.168,-1.4056,75917600.31,131150875.218
801750.SI,20251118,5347.591,5290.37,5367.16,5263.43,5298.45,49.141,0.9275,82436188.1,149535207.127
801750.SI,20251117,5298.45,5213.157,5310.99,5213.157,5211.211,87.239,1.6741,70017072.2,126305979.096
801750.SI,20251114,5211.211,5259.672,5284.34,5211.211,5308.459,-97.248,-1.8319,54847025.95,102714376.873
801750.SI,20251113,5308.459,5249.774,5308.93,5236.41,5252.89,55.569,1.0579,54197053.12,104257673.364
801750.SI,20251112,5252.89,5291.098,5293.35,5210.06,5308.31,-55.42,-1.044,54007675.47,107670522.97
801750.SI,20251111,5308.31,5392.786,5398.4,5302.27,5384.317,-76.007,-1.4116,57995072.97,120579173.831
801750.SI,20251110,5384.317,5382.3,5404.11,5351.68,5374.204,10.113,0.1882,55784056.4,115908916.956
801750.SI,20251107,5374.204,5434.059,5434.059,5374.204,5474.494,-100.29,-1.832,60542695.89,123611647.221
801750.SI,20251106,5474.494,5435.689,5476.28,5396.62,5436.544,37.95,0.6981,65132737.83,136849994.859
801750.SI,20251105,5436.544,5399.808,5456.8,5370.22,5490.038,-53.494,-0.9744,69123901.7,136867967.523
801750.SI,20251104,5490.038,5533.431,5533.431,5452.86,5567.219,-77.181,-1.3863,75944876.84,153211586.72
801750.SI,20251103,5567.219,5526.635,5567.316,5485.28,5514.395,52.824,0.9579,83003175.28,171935141.935
801750.SI,20251031,5514.395,5436.388,5548.78,5436.356,5452.576,61.819,1.1338,83075278.44,179348987.967
801750.SI,20251030,5452.576,5506.999,5542.72,5444.19,5521.083,-68.507,-1.2408,79649318.46,175879228.53
801750.SI,20251029,5521.083,5473.333,5521.083,5458.69,5480.489,40.594,0.7407,73290974.14,162979242.357
801750.SI,20251028,5480.489,5454.273,5542.92,5451.95,5473.279,7.21,0.1317,67886706.89,162516293.686
801750.SI,20251027,5473.279,5464.265,5490.24,5412.63,5415.959,57.32,1.0584,70226641.25,159854693.491
801750.SI,20251024,5415.959,5359.786,5415.959,5359.78,5333.27,82.689,1.5504,60015654.44,132713176.627
801750.SI,20251023,5333.27,5310.294,5339.67,5217.53,5306.406,26.864,0.5063,52493969.92,107434481.965
801750.SI,20251022,5306.406,5306.754,5335.57,5282.48,5338.642,-32.236,-0.6038,44574391.98,95085637.158
801750.SI,20251021,5338.642,5276.032,5339.991,5259.45,5261.868,76.774,1.4591,52115144.94,111679451.416
801750.SI,20251020,5261.868,5303.712,5319.63,5229.93,5228.928,32.94,0.63,52279104.08,111110413.147
801750.SI,20251017,5228.928,5394.168,5395.65,5227.51,5405.056,-176.128,-3.2586,62951253.27,134752062.468
801750.SI,20251016,5405.056,5432.452,5433.78,5371.43,5468.374,-63.318,-1.1579,58702516.74,132225772.886
801750.SI,20251015,5468.374,5385.757,5468.52,5337.77,5386.26,82.114,1.5245,60089896.92,134699660.987
801750.SI,20251014,5386.26,5571.94,5598.0,5365.71,5551.76,-165.5,-2.981,72722182.17,178714750.877
801750.SI,20251013,5551.76,5331.859,5579.28,5331.859,5539.48,12.28,0.2217,71496911.04,178966915.796
801750.SI,20251010,5539.48,5698.321,5698.33,5520.41,5752.422,-212.942,-3.7018,73946880.45,186001426.712
801750.SI,20251009,5752.422,5663.869,5797.32,5649.03,5642.858,109.564,1.9416,84562215.82,219037254.49
801750.SI,20250930,5642.858,5620.15,5665.78,5618.41,5579.477,63.381,1.136,64433516.17,166274905.647
801750.SI,20250929,5579.477,5514.184,5606.97,5458.64,5507.084,72.393,1.3145,64739596.42,160965845.921
801750.SI,20250926,5507.084,5664.023,5667.65,5507.084,5692.504,-185.42,-3.2573,75333056.11,174992371.667
801750.SI,20250925,5692.504,5605.505,5750.09,5605.505,5605.64,86.864,1.5496,90783552.94,213077749.493
801750.SI,20250924,5605.64,5433.05,5605.64,5423.29,5467.795,137.845,2.521,84458149.91,192392404.785
801750.SI,20250923,5467.795,5594.172,5594.172,5351.69,5601.571,-133.776,-2.3882,94884417.04,205874753.027
801750.SI,20250922,5601.571,5527.006,5601.571,5527.006,5507.999,93.572,1.6988,74266461.71,172777201.889
801750.SI,20250919,5507.999,5579.395,5603.02,5496.11,5578.513,-70.514,-1.264,77310679.26,172665101.485
801750.SI,20250918,5578.513,5639.659,5751.44,5510.86,5648.76,-70.247,-1.2436,113630344.84,275945438.501
801750.SI,20250917,5648.76,5598.085,5660.45,5576.02,5617.068,31.692,0.5642,80146074.16,196573204.829
801750.SI,20250916,5617.068,5506.514,5617.07,5503.62,5503.469,113.599,2.0641,82974715.85,190954941.261
801750.SI,20250915,5503.469,5521.853,5535.34,5480.84,5516.677,-13.208,-0.2394,79578532.68,178974089.666
801750.SI,20250912,5516.677,5519.093,5603.24,5516.677,5504.388,12.289,0.2233,92664974.61,217079174.787
801750.SI,20250911,5504.388,5337.587,5504.388,5281.85,5307.241,197.147,3.7147,89418002.96,205371374.785
801750.SI,20250910,5307.241,5287.391,5352.11,5281.6,5267.074,40.167,0.7626,63805015.53,133884230.291
801750.SI,20250909,5267.074,5363.562,5363.563,5252.54,5378.359,-111.285,-2.0691,70676395.12,142092920.272
801750.SI,20250908,5378.359,5331.904,5386.574,5312.493,5336.868,41.491,0.7774,72067580.64,154613438.589
801750.SI,20250905,5336.868,5243.07,5343.9,5179.49,5229.527,107.341,2.0526,77958576.43,160142585.236
801750.SI,20250904,5229.527,5403.336,5427.53,5144.78,5400.465,-170.938,-3.1652,96270283.34,202265659.408
801750.SI,20250903,5400.465,5561.247,5587.76,5382.57,5551.125,-150.66,-2.714,99509222.45,206960453.707
801750.SI,20250902,5551.125,5760.387,5760.387,5525.31,5786.177,-235.052,-4.0623,124531153.77,271167980.977
801750.SI,20250901,5786.177,5804.678,5857.41,5741.14,5755.351,30.826,0.5356,122016192.19,277510228.939
801750.SI,20250829,5755.351,5835.826,5835.826,5728.42,5841.52,-86.169,-1.4751,120880500.14,281249176.007
801750.SI,20250828,5841.52,5691.828,5841.52,5620.32,5724.15,117.37,2.0504,157225135.58,342321335.695
801750.SI,20250827,5724.15,5870.454,5930.61,5724.15,5804.004,-79.854,-1.3758,171434911.28,385919060.368
801750.SI,20250826,5804.004,5740.133,5853.72,5740.13,5758.763,45.241,0.7856,136879801.09,318775898.988
801750.SI,20250825,5758.763,5774.798,5817.394,5697.411,5679.411,79.352,1.3972,152112150.86,353469782.632
801750.SI,20250822,5679.411,5489.038,5679.411,5489.038,5487.141,192.27,3.504,134042602.26,315821444.651
801750.SI,20250821,5487.141,5513.24,5551.23,5452.05,5477.0,10.141,0.1852,123708080.33,279764593.751
801750.SI,20250820,5477.0,5406.63,5477.0,5328.08,5445.295,31.705,0.5822,115482211.62,248350220.048
801750.SI,20250819,5445.295,5425.822,5503.44,5418.06,5437.128,8.167,0.1502,133002657.51,285178109.745
801750.SI,20250818,5437.128,5288.754,5478.69,5288.754,5261.951,175.177,3.3291,137147515.85,309096910.92
801750.SI,20250815,5261.951,5121.591,5274.47,5121.52,5141.813,120.138,2.3365,107220178.62,235617547.501
801750.SI,20250814,5141.813,5179.948,5248.29,5139.49,5171.545,-29.732,-0.5749,119705873.85,243202836.274
801750.SI,20250813,5171.545,5123.364,5184.43,5108.06,5119.4,52.145,1.0186,100693804.6,210738590.0
801750.SI,20250812,5119.4,5083.479,5120.84,5067.78,5090.317,29.083,0.5713,86292464.84,173164264.928
801750.SI,20250811,5090.317,4986.635,5100.95,4986.635,4993.276,97.041,1.9434,78465698.42,156697859.949
801750.SI,20250808,4993.276,5100.426,5100.426,4993.276,5114.876,-121.6,-2.3774,90039735.8,162907130.07
801750.SI,20250807,5114.876,5122.796,5150.48,5085.97,5123.24,-8.364,-0.1633,88728125.72,163622200.937
801750.SI,20250806,5123.24,5048.91,5123.24,5039.86,5057.501,65.739,1.2998,83182556.37,160898032.997
801750.SI,20250805,5057.501,5041.956,5057.501,5006.36,5044.892,12.609,0.2499,67864596.36,138073994.013
801750.SI,20250804,5044.892,4968.381,5044.892,4968.35,5013.895,30.997,0.6182,67889280.98,134767960.038
801750.SI,20250801,5013.895,5015.723,5029.96,4927.37,4983.796,30.099,0.6039,82631477.96,168234144.119
801750.SI,20250731,4983.796,4958.732,5060.59,4958.726,4964.558,19.238,0.3875,88984083.49,181824224.505
801750.SI,20250730,4964.558,5025.947,5027.49,4931.41,5044.943,-80.385,-1.5934,73264086.42,145630265.016
801750.SI,20250729,5044.943,4993.48,5044.943,4945.38,5016.83,28.113,0.5604,75285499.63,153077927.524
801750.SI,20250728,5016.83,5047.433,5047.433,4984.81,5024.09,-7.26,-0.1445,81695805.42,159981054.752
801750.SI,20250725,5024.09,4978.304,5024.12,4964.33,4961.464,62.626,1.2622,89648199.89,170473802.179
801750.SI,20250724,4961.464,4882.831,4961.464,4882.831,4893.792,67.672,1.3828,69205553.64,136983128.577
801750.SI,20250723,4893.792,4876.479,4940.35,4864.28,4888.489,5.303,0.1085,75598949.03,148391001.873
801750.SI,20250722,4888.489,4910.621,4918.1,4868.26,4924.37,-35.881,-0.7286,73751338.43,142075504.521
801750.SI,20250721,4924.37,4918.816,4943.48,4896.12,4939.7,-15.33,-0.3103,74371996.25,144484459.58
801750.SI,20250718,4939.7,4935.373,4973.69,4930.24,4922.233,17.467,0.3549,88138470.14,175538889.544
801750.SI,20250717,4922.233,4851.533,4932.12,4845.24,4857.632,64.601,1.3299,85763429.13,172073342.774
801750.SI,20250716,4857.632,4862.481,4905.47,4834.22,4862.39,-4.758,-0.0979,83718391.64,154991270.924
801750.SI,20250715,4862.39,4787.626,4862.39,4763.53,4794.399,67.991,1.4181,93763132.71,180151950.966
801750.SI,20250714,4794.399,4837.418,4837.42,4770.7,4836.94,-42.541,-0.8795,74574119.69,144398603.284
801750.SI,20250711,4836.94,4749.357,4864.29,4715.84,4745.158,91.782,1.9342,96375795.31,194514130.403
801750.SI,20250710,4745.158,4742.898,4781.29,4712.19,4757.883,-12.725,-0.2675,77389775.09,144033974.869
801750.SI,20250709,4757.883,4773.584,4789.26,4745.25,4772.156,-14.273,-0.2991,72895956.5,135476567.925
801750.SI,20250708,4772.156,4684.66,4775.672,4684.66,4691.117,81.039,1.7275,74189870.16,142962427.812
801750.SI,20250707,4691.117,4675.3,4707.58,4669.09,4686.197,4.92,0.105,65703175.95,120580785.64
801750.SI,20250704,4686.197,4691.821,4754.8,4644.77,4688.534,-2.337,-0.0498,77023889.68,143548723.342
801750.SI,20250703,4688.534,4662.189,4699.01,4658.13,4664.151,24.383,0.5228,60826001.98,100184596.518
