ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801040.SI,20260707,2148.049,2183.991,2183.991,2132.84,2186.24,-38.191,-1.7469,18287086.65,7209185.674
801040.SI,20260706,2186.24,2197.821,2211.96,2172.64,2197.779,-11.539,-0.525,19033962.19,7843037.133
801040.SI,20260703,2197.779,2214.762,2220.309,2185.592,2200.932,-3.153,-0.1433,22014945.31,9135732.445
801040.SI,20260702,2200.932,2196.494,2228.18,2196.49,2200.222,0.71,0.0323,25115242.16,10605006.487
801040.SI,20260701,2200.222,2153.749,2220.72,2153.749,2154.678,45.544,2.1137,27521695.46,11616860.255
801040.SI,20260630,2154.678,2145.186,2159.69,2124.27,2150.852,3.826,0.1779,22491704.45,9375708.272
801040.SI,20260629,2150.852,2143.563,2167.67,2114.32,2151.968,-1.116,-0.0519,26300993.93,11203201.777
801040.SI,20260626,2151.968,2212.308,2214.147,2149.023,2219.835,-67.867,-3.0573,26322292.24,11262982.404
801040.SI,20260625,2219.835,2232.43,2236.81,2201.19,2245.879,-26.044,-1.1596,23149820.99,10970000.712
801040.SI,20260624,2245.879,2267.262,2268.35,2221.01,2272.038,-26.159,-1.1513,21600418.75,10255235.581
801040.SI,20260623,2272.038,2321.902,2337.61,2265.62,2334.099,-62.061,-2.6589,32154927.48,13629464.881
801040.SI,20260622,2334.099,2283.239,2334.72,2265.69,2295.3,38.799,1.6904,34272750.25,15046897.574
801040.SI,20260618,2295.3,2287.989,2331.772,2274.232,2296.75,-1.45,-0.0631,23118969.44,11204896.815
801040.SI,20260617,2296.75,2337.411,2337.411,2284.34,2343.932,-47.182,-2.0129,21989694.47,10619354.129
801040.SI,20260616,2343.932,2346.072,2357.62,2319.79,2357.92,-13.988,-0.5932,26584720.39,11836315.128
801040.SI,20260615,2357.92,2361.53,2393.52,2338.45,2335.324,22.596,0.9676,28831635.36,13482775.529
801040.SI,20260612,2335.324,2290.262,2353.41,2279.02,2275.797,59.527,2.6157,30777498.66,13943477.89
801040.SI,20260611,2275.797,2265.992,2287.23,2242.8,2275.632,0.165,0.0073,18809008.92,9186348.635
801040.SI,20260610,2275.632,2279.906,2297.51,2255.7,2298.216,-22.584,-0.9827,21154000.89,9465877.955
801040.SI,20260609,2298.216,2291.072,2300.6,2256.64,2286.51,11.706,0.512,20616759.37,9577007.059
801040.SI,20260608,2286.51,2318.17,2331.43,2263.03,2349.15,-62.64,-2.6665,26431544.88,11866895.648
801040.SI,20260605,2349.15,2337.47,2375.34,2337.47,2341.661,7.489,0.3198,20433641.95,9977607.372
801040.SI,20260604,2341.661,2355.518,2355.52,2325.55,2365.499,-23.838,-1.0077,19573927.14,9171122.773
801040.SI,20260603,2365.499,2366.508,2385.58,2351.48,2371.102,-5.603,-0.2363,22611754.32,10046251.283
801040.SI,20260602,2371.102,2397.473,2403.53,2357.31,2394.99,-23.888,-0.9974,20395685.46,9335898.34
801040.SI,20260601,2394.99,2376.029,2404.36,2365.02,2379.049,15.941,0.6701,19652213.27,8961458.983
801040.SI,20260529,2379.049,2398.968,2415.8,2369.6,2394.79,-15.741,-0.6573,23688740.41,11123102.163
801040.SI,20260528,2394.79,2389.159,2409.65,2372.58,2396.027,-1.237,-0.0516,19209130.79,9166563.605
801040.SI,20260527,2396.027,2457.303,2468.272,2384.656,2462.61,-66.583,-2.7038,22701819.62,10103109.827
801040.SI,20260526,2462.61,2443.954,2464.11,2412.98,2449.623,12.987,0.5302,23010120.63,10922511.615
801040.SI,20260525,2449.623,2463.08,2476.96,2434.72,2454.939,-5.316,-0.2165,19349308.9,9512309.519
801040.SI,20260522,2454.939,2446.315,2461.5,2424.25,2441.991,12.948,0.5302,20869780.55,10549232.117
801040.SI,20260521,2441.991,2498.751,2518.17,2441.99,2495.751,-53.76,-2.1541,22674862.94,10992011.875
801040.SI,20260520,2495.751,2519.029,2519.029,2474.78,2523.82,-28.069,-1.1122,19889059.47,10721233.36
801040.SI,20260519,2523.82,2525.199,2539.38,2493.74,2525.023,-1.203,-0.0476,18883392.3,9763600.693
801040.SI,20260518,2525.023,2546.777,2546.777,2508.83,2559.247,-34.224,-1.3373,22741504.74,11602014.413
801040.SI,20260515,2559.247,2609.371,2609.85,2553.36,2608.312,-49.065,-1.8811,27518296.28,13204384.865
801040.SI,20260514,2608.312,2674.734,2674.734,2608.312,2675.471,-67.159,-2.5102,25978201.37,12598047.171
801040.SI,20260513,2675.471,2682.951,2691.92,2669.69,2684.33,-8.859,-0.33,24138939.96,12951332.363
801040.SI,20260512,2684.33,2734.972,2734.972,2679.53,2727.909,-43.579,-1.5975,28383572.83,13784638.743
801040.SI,20260511,2727.909,2725.639,2740.65,2706.43,2720.263,7.646,0.2811,34614008.63,17085581.41
801040.SI,20260508,2720.263,2717.7,2721.96,2685.29,2721.844,-1.581,-0.0581,25807792.31,13838901.857
801040.SI,20260507,2721.844,2735.122,2746.73,2703.34,2733.434,-11.59,-0.424,25925645.25,15054092.256
801040.SI,20260506,2733.434,2703.213,2734.72,2695.75,2690.206,43.228,1.6069,33228863.63,16460665.249
801040.SI,20260430,2690.206,2719.696,2730.67,2682.13,2729.472,-39.266,-1.4386,29321995.8,15410221.228
801040.SI,20260429,2729.472,2647.123,2732.72,2647.12,2671.616,57.856,2.1656,35630789.88,16298227.948
801040.SI,20260428,2671.616,2661.127,2676.21,2648.32,2674.384,-2.768,-0.1035,24303972.71,12743539.0
801040.SI,20260427,2674.384,2693.912,2701.18,2666.64,2699.051,-24.667,-0.9139,24385133.2,13441375.32
801040.SI,20260424,2699.051,2692.439,2712.85,2671.63,2708.112,-9.061,-0.3346,24778496.89,14530961.598
801040.SI,20260423,2708.112,2750.456,2751.76,2701.23,2757.444,-49.332,-1.789,32392928.54,16545322.696
801040.SI,20260422,2757.444,2729.61,2760.76,2724.59,2739.536,17.908,0.6537,24354130.41,13358611.547
801040.SI,20260421,2739.536,2753.077,2753.08,2726.9,2753.899,-14.363,-0.5216,22101634.8,11130002.204
801040.SI,20260420,2753.899,2755.14,2766.41,2738.37,2758.628,-4.729,-0.1714,29359360.25,14630474.629
801040.SI,20260417,2758.628,2766.051,2768.5,2746.15,2765.616,-6.988,-0.2527,22721561.94,13057348.488
801040.SI,20260416,2765.616,2713.224,2767.578,2712.82,2707.99,57.626,2.128,26359864.95,13751788.671
801040.SI,20260415,2707.99,2739.544,2758.69,2704.74,2734.921,-26.931,-0.9847,25433343.54,12798567.388
801040.SI,20260414,2734.921,2761.234,2761.234,2707.84,2750.922,-16.001,-0.5817,37591495.5,17539740.112
801040.SI,20260413,2750.922,2725.22,2760.76,2718.46,2717.948,32.974,1.2132,38572633.79,17263992.734
801040.SI,20260410,2717.948,2737.802,2748.55,2716.96,2720.527,-2.579,-0.0948,29965969.2,15090543.843
801040.SI,20260409,2720.527,2720.278,2739.838,2708.707,2729.456,-8.929,-0.3271,30814584.96,15723170.608
801040.SI,20260408,2729.456,2685.85,2729.456,2685.85,2642.84,86.616,3.2774,30689822.9,13078101.708
801040.SI,20260407,2642.84,2624.118,2644.526,2605.69,2625.107,17.733,0.6755,25850696.24,10061952.234
801040.SI,20260403,2625.107,2662.454,2662.454,2623.92,2658.648,-33.541,-1.2616,27867247.37,10728087.983
801040.SI,20260402,2658.648,2677.959,2684.28,2643.7,2688.548,-29.9,-1.1121,26587583.26,11312515.842
801040.SI,20260401,2688.548,2684.03,2700.35,2676.92,2646.697,41.851,1.5813,29728037.23,11889151.265
801040.SI,20260331,2646.697,2692.663,2698.8,2646.697,2693.331,-46.634,-1.7315,24894681.38,11616923.002
801040.SI,20260330,2693.331,2656.581,2694.56,2638.94,2677.573,15.758,0.5885,23410287.97,10864667.512
801040.SI,20260327,2677.573,2608.635,2690.06,2608.635,2637.434,40.139,1.5219,23116674.78,10882418.383
801040.SI,20260326,2637.434,2678.658,2695.84,2628.88,2684.564,-47.13,-1.7556,26673024.45,11838687.532
801040.SI,20260325,2684.564,2653.518,2686.02,2653.518,2636.563,48.001,1.8206,32248906.56,14197292.453
801040.SI,20260324,2636.563,2597.562,2636.795,2558.88,2554.474,82.089,3.2135,32652903.21,14882506.682
801040.SI,20260323,2554.474,2620.043,2640.02,2541.24,2666.438,-111.964,-4.199,40173136.81,17097812.747
801040.SI,20260320,2666.438,2726.389,2737.49,2666.438,2724.102,-57.664,-2.1168,34962032.87,15199840.86
801040.SI,20260319,2724.102,2809.587,2809.587,2712.43,2839.93,-115.828,-4.0786,45408017.31,18148637.031
801040.SI,20260318,2839.93,2861.51,2864.66,2806.37,2861.776,-21.846,-0.7634,40651120.67,17300122.424
801040.SI,20260317,2861.776,2888.128,2940.64,2861.14,2878.428,-16.652,-0.5785,41461054.37,18068309.555
801040.SI,20260316,2878.428,2961.036,2961.04,2840.98,2972.257,-93.829,-3.1568,52362609.98,23321326.557
801040.SI,20260313,2972.257,2989.052,3043.77,2964.29,2997.909,-25.652,-0.8557,51250697.05,24001995.815
801040.SI,20260312,2997.909,2976.789,3015.61,2963.54,2977.473,20.436,0.6864,43088864.2,21644470.422
801040.SI,20260311,2977.473,2983.836,2984.42,2959.28,2988.511,-11.038,-0.3693,37475050.46,18624208.863
801040.SI,20260310,2988.511,3015.99,3017.04,2976.54,3003.489,-14.978,-0.4987,38692081.8,19218750.387
801040.SI,20260309,3003.489,2993.306,3013.22,2941.09,3022.791,-19.302,-0.6385,38184983.96,20485083.53
801040.SI,20260306,3022.791,2997.1,3034.76,2969.57,3012.691,10.1,0.3352,36647780.23,18463310.044
801040.SI,20260305,3012.691,3041.822,3059.82,2996.28,2999.849,12.842,0.4281,42085743.89,21210541.948
801040.SI,20260304,2999.849,2977.795,3077.98,2977.795,3013.958,-14.109,-0.4681,46793787.07,21985937.463
801040.SI,20260303,3013.958,3128.794,3151.72,3007.09,3144.916,-130.958,-4.1641,62943873.18,30425511.907
801040.SI,20260302,3144.916,3118.48,3147.77,3062.62,3133.974,10.942,0.3491,72415339.8,35502912.405
801040.SI,20260227,3133.974,3014.143,3145.67,3014.143,3031.821,102.153,3.3694,80531630.45,37061474.939
801040.SI,20260226,3031.821,3015.531,3034.912,2988.02,2992.138,39.683,1.3262,68887542.97,29905187.535
801040.SI,20260225,2992.138,2863.713,3033.41,2863.713,2857.984,134.154,4.694,70580950.25,30290737.395
801040.SI,20260224,2857.984,2827.933,2865.31,2827.933,2791.433,66.551,2.3841,32152079.86,15709813.296
801040.SI,20260213,2791.433,2846.996,2846.996,2786.84,2861.907,-70.474,-2.4625,32869167.22,16176318.236
801040.SI,20260212,2861.907,2856.449,2881.36,2831.4,2857.959,3.948,0.1381,31776984.63,15218629.669
801040.SI,20260211,2857.959,2801.896,2865.18,2801.896,2810.82,47.139,1.6771,33802146.33,15507142.506
801040.SI,20260210,2810.82,2816.119,2819.63,2778.67,2809.424,1.396,0.0497,33240694.54,14746516.819
