ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801960.SI,20260707,2401.759,2471.896,2471.896,2385.31,2474.952,-73.193,-2.9574,20350677.91,16204551.82
801960.SI,20260706,2474.952,2420.568,2499.86,2420.568,2416.169,58.783,2.4329,22785520.96,18034462.708
801960.SI,20260703,2416.169,2391.14,2424.497,2385.976,2375.824,40.345,1.6981,21124385.91,15911911.388
801960.SI,20260702,2375.824,2344.215,2394.84,2344.215,2372.264,3.56,0.1501,17672261.99,14760523.747
801960.SI,20260701,2372.264,2321.604,2395.28,2308.06,2321.592,50.672,2.1826,19301906.01,15261156.515
801960.SI,20260630,2321.592,2365.795,2365.8,2307.93,2381.096,-59.504,-2.499,20846533.6,15998868.054
801960.SI,20260629,2381.096,2383.302,2389.54,2331.22,2395.556,-14.46,-0.6036,19579504.59,15151362.555
801960.SI,20260626,2395.556,2451.848,2452.701,2371.25,2433.506,-37.95,-1.5595,21919321.95,18777135.225
801960.SI,20260625,2433.506,2476.2,2476.2,2421.32,2505.563,-72.057,-2.8759,22482742.42,18717028.832
801960.SI,20260624,2505.563,2508.041,2534.72,2500.82,2503.791,1.772,0.0708,20369948.02,16773179.501
801960.SI,20260623,2503.791,2541.964,2581.28,2500.84,2527.701,-23.91,-0.9459,20726116.37,17208849.832
801960.SI,20260622,2527.701,2475.657,2529.17,2456.47,2472.548,55.153,2.2306,20773368.82,16015987.108
801960.SI,20260618,2472.548,2522.079,2522.079,2464.218,2528.152,-55.604,-2.1994,19107675.21,13728136.781
801960.SI,20260617,2528.152,2543.683,2555.36,2519.22,2564.496,-36.344,-1.4172,18696837.44,14458909.272
801960.SI,20260616,2564.496,2606.668,2606.668,2561.55,2614.757,-50.261,-1.9222,20049953.97,15880244.803
801960.SI,20260615,2614.757,2606.586,2643.11,2605.62,2622.744,-7.987,-0.3045,26237790.47,22329208.934
801960.SI,20260612,2622.744,2540.835,2642.67,2540.835,2570.459,52.285,2.0341,29097789.71,22558209.175
801960.SI,20260611,2570.459,2606.49,2606.49,2549.67,2578.267,-7.808,-0.3028,20474593.43,15638961.911
801960.SI,20260610,2578.267,2590.049,2609.34,2561.32,2600.561,-22.294,-0.8573,18140776.16,13356441.652
