ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801980.SI,20260707,3327.901,3403.814,3403.814,3327.66,3412.138,-84.237,-2.4687,1743249.72,3061498.29
801980.SI,20260706,3412.138,3431.322,3449.54,3397.85,3436.91,-24.772,-0.7208,1834615.59,3447608.996
801980.SI,20260703,3436.91,3395.256,3445.062,3393.82,3390.105,46.805,1.3806,2021691.59,3761052.777
801980.SI,20260702,3390.105,3363.18,3419.57,3363.18,3364.081,26.024,0.7736,2142638.79,3743175.151
801980.SI,20260701,3364.081,3280.22,3387.73,3260.99,3287.707,76.374,2.323,2029694.43,3603519.688
801980.SI,20260630,3287.707,3261.228,3294.88,3222.73,3284.09,3.617,0.1101,1827099.65,3165795.701
801980.SI,20260629,3284.09,3191.678,3299.98,3123.07,3192.84,91.25,2.858,2139225.75,3803925.574
801980.SI,20260626,3192.84,3250.408,3254.959,3188.023,3266.284,-73.444,-2.2485,1768363.09,2825652.389
801980.SI,20260625,3266.284,3298.659,3298.659,3204.85,3304.232,-37.948,-1.1485,1907548.38,3288900.847
801980.SI,20260624,3304.232,3391.108,3391.11,3301.62,3398.587,-94.355,-2.7763,1796458.45,3060021.507
801980.SI,20260623,3398.587,3365.658,3469.99,3365.658,3390.289,8.298,0.2448,1804851.54,3260588.566
801980.SI,20260622,3390.289,3411.904,3411.904,3296.47,3436.022,-45.733,-1.331,2009843.74,3512762.829
801980.SI,20260618,3436.022,3458.427,3472.449,3421.333,3463.445,-27.423,-0.7918,1659648.05,2843129.577
801980.SI,20260617,3463.445,3511.713,3511.713,3448.15,3519.422,-55.977,-1.5905,1552394.95,2442812.813
801980.SI,20260616,3519.422,3534.172,3534.172,3480.79,3548.028,-28.606,-0.8063,1673441.54,2753770.95
801980.SI,20260615,3548.028,3540.85,3571.44,3518.73,3542.11,5.918,0.1671,1791526.92,3216649.874
801980.SI,20260612,3542.11,3435.715,3556.49,3433.47,3433.313,108.797,3.1689,1921893.6,3688718.61
801980.SI,20260611,3433.313,3451.191,3458.76,3401.46,3467.478,-34.165,-0.9853,1406388.32,2471501.978
801980.SI,20260610,3467.478,3443.914,3469.61,3405.17,3457.38,10.098,0.2921,1525304.93,2626451.33
801980.SI,20260609,3457.38,3484.184,3488.81,3434.56,3479.283,-21.903,-0.6295,1494877.26,2679029.567
801980.SI,20260608,3479.283,3543.51,3574.57,3440.09,3572.397,-93.114,-2.6065,1971764.31,3400499.515
801980.SI,20260605,3572.397,3587.174,3628.69,3558.51,3564.164,8.233,0.231,1781854.96,3282593.12
801980.SI,20260604,3564.164,3616.234,3636.53,3546.85,3626.882,-62.718,-1.7293,1799044.82,3457621.052
801980.SI,20260603,3626.882,3682.211,3682.211,3610.91,3684.244,-57.362,-1.557,1776047.55,3167764.075
801980.SI,20260602,3684.244,3767.061,3773.53,3678.42,3789.718,-105.474,-2.7832,1914924.28,3481686.69
801980.SI,20260601,3789.718,3664.614,3792.04,3663.4,3691.399,98.319,2.6635,2026401.66,4411174.633
801980.SI,20260529,3691.399,3600.612,3720.92,3599.7,3607.36,84.039,2.3297,1986236.39,4131057.623
801980.SI,20260528,3607.36,3645.263,3650.32,3566.64,3660.964,-53.604,-1.4642,1646229.63,2903000.266
801980.SI,20260527,3660.964,3678.703,3697.036,3610.518,3680.512,-19.548,-0.5311,1941952.36,3347263.209
801980.SI,20260526,3680.512,3702.238,3719.08,3636.41,3709.603,-29.091,-0.7842,1812005.26,2971789.745
801980.SI,20260525,3709.603,3728.609,3728.66,3695.65,3727.257,-17.654,-0.4736,1852293.29,3242226.723
801980.SI,20260522,3727.257,3740.295,3745.98,3709.35,3708.519,18.738,0.5053,1622291.31,3143313.317
801980.SI,20260521,3708.519,3787.041,3819.68,3708.519,3780.402,-71.883,-1.9015,2104563.54,3672796.575
801980.SI,20260520,3780.402,3781.92,3783.34,3729.62,3805.75,-25.348,-0.666,2063425.24,3473358.759
801980.SI,20260519,3805.75,3807.646,3838.05,3779.42,3830.917,-25.167,-0.6569,1487783.71,2715525.098
801980.SI,20260518,3830.917,3886.951,3886.951,3808.66,3891.807,-60.89,-1.5646,1851936.29,3363309.379
801980.SI,20260515,3891.807,3935.34,3941.3,3871.73,3943.867,-52.06,-1.32,2051411.65,3652590.581
801980.SI,20260514,3943.867,4018.322,4018.322,3937.75,4026.984,-83.117,-2.064,2000773.47,3901226.591
801980.SI,20260513,4026.984,4025.534,4048.82,4016.61,4014.504,12.48,0.3109,2009450.59,4359118.447
801980.SI,20260512,4014.504,4093.5,4093.5,4012.76,4099.919,-85.415,-2.0833,2432949.59,4530383.507
801980.SI,20260511,4099.919,4120.389,4120.389,4050.8,4123.832,-23.913,-0.5799,2764081.95,4949050.296
801980.SI,20260508,4123.832,4080.809,4127.31,4080.809,4088.758,35.074,0.8578,2551401.91,4234107.857
801980.SI,20260507,4088.758,4080.907,4105.49,4079.43,4077.005,11.753,0.2883,2084278.6,3942186.145
801980.SI,20260506,4077.005,4046.751,4089.06,4046.751,4050.16,26.845,0.6628,2407517.89,4507808.198
801980.SI,20260430,4050.16,4071.295,4087.64,4042.97,4092.269,-42.109,-1.029,1911829.18,3556912.983
801980.SI,20260429,4092.269,4052.391,4121.89,4052.39,4066.643,25.626,0.6302,2095543.36,3976260.775
801980.SI,20260428,4066.643,4119.014,4127.55,4057.32,4111.099,-44.456,-1.0814,2599947.79,4682008.632
801980.SI,20260427,4111.099,4053.441,4114.48,4053.44,4040.432,70.667,1.749,2664702.41,5429209.203
801980.SI,20260424,4040.432,4013.945,4060.41,3992.9,4019.203,21.229,0.5282,2410265.56,4974579.802
801980.SI,20260423,4019.203,4015.29,4038.61,3995.51,4015.114,4.089,0.1018,2106006.22,4464465.611
801980.SI,20260422,4015.114,4002.68,4016.28,3982.14,4025.589,-10.475,-0.2602,1949540.72,3584355.165
801980.SI,20260421,4025.589,4028.287,4058.29,4003.75,4027.006,-1.417,-0.0352,1932800.85,3515311.265
801980.SI,20260420,4027.006,3985.039,4032.65,3980.41,3984.077,42.929,1.0775,1918400.51,3486521.101
801980.SI,20260417,3984.077,3999.929,4000.126,3961.31,4006.844,-22.767,-0.5682,2057162.09,3492247.999
801980.SI,20260416,4006.844,3977.331,4009.369,3956.866,3975.798,31.046,0.7809,1901354.24,3073521.387
801980.SI,20260415,3975.798,3980.47,4015.6,3968.82,3966.662,9.136,0.2303,1864826.25,3511652.473
