ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801950.SI,20260707,2984.636,3043.023,3047.38,2957.91,3048.842,-64.206,-2.1059,11085437.33,10741533.873
801950.SI,20260706,3048.842,2917.319,3056.14,2909.89,2928.375,120.467,4.1138,13796445.96,14367889.513
801950.SI,20260703,2928.375,2920.361,2960.77,2910.837,2906.514,21.861,0.7521,10284599.32,9954840.534
801950.SI,20260702,2906.514,2873.328,2933.37,2873.328,2860.631,45.883,1.6039,13353636.48,13357701.305
801950.SI,20260701,2860.631,2789.664,2890.29,2782.18,2791.063,69.568,2.4925,17519545.0,12408974.186
801950.SI,20260630,2791.063,2856.7,2856.7,2766.04,2864.38,-73.317,-2.5596,18851265.06,14283089.851
801950.SI,20260629,2864.38,2833.467,2878.82,2793.24,2825.649,38.731,1.3707,17819803.8,13966512.421
801950.SI,20260626,2825.649,2884.179,2890.431,2819.27,2892.076,-66.427,-2.2969,18949103.02,13630348.58
801950.SI,20260625,2892.076,2909.15,2946.33,2873.56,2939.069,-46.993,-1.5989,19607974.44,15665294.02
801950.SI,20260624,2939.069,3011.737,3011.74,2930.01,3005.594,-66.525,-2.2134,23010862.91,17959784.952
801950.SI,20260623,3005.594,3047.371,3089.62,3002.75,3047.121,-41.527,-1.3628,21325570.28,18619191.993
801950.SI,20260622,3047.121,2989.858,3047.18,2963.26,2983.584,63.537,2.1296,22062656.61,16643649.378
801950.SI,20260618,2983.584,3037.968,3057.611,2980.616,3051.837,-68.253,-2.2365,21645533.69,16847132.609
801950.SI,20260617,3051.837,3119.218,3119.22,3044.43,3119.996,-68.159,-2.1846,21070636.87,16180083.184
801950.SI,20260616,3119.996,3158.906,3158.91,3095.04,3182.162,-62.166,-1.9536,21102221.4,18375533.368
801950.SI,20260615,3182.162,3287.527,3287.527,3167.6,3335.567,-153.405,-4.5991,24939412.59,22932066.388
801950.SI,20260612,3335.567,3295.467,3376.35,3282.59,3329.815,5.752,0.1727,27718879.78,22435781.01
801950.SI,20260611,3329.815,3332.47,3365.37,3298.17,3319.788,10.027,0.302,22376958.3,16723957.065
801950.SI,20260610,3319.788,3407.929,3412.94,3305.38,3430.817,-111.029,-3.2362,28042810.39,19835658.718
