ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801230.SI,20260707,4346.259,4486.952,4499.0,4272.53,4518.16,-171.901,-3.8047,4144058.12,4846301.7
801230.SI,20260706,4518.16,4538.588,4600.17,4479.48,4518.38,-0.22,-0.0049,4549732.63,5696553.644
801230.SI,20260703,4518.38,4560.046,4618.284,4462.023,4561.106,-42.726,-0.9367,4604959.87,5855808.17
801230.SI,20260702,4561.106,4515.215,4699.21,4476.06,4596.238,-35.132,-0.7644,6316251.65,8869122.152
801230.SI,20260701,4596.238,4288.424,4603.04,4231.68,4302.473,293.765,6.8278,4470294.6,6675974.266
801230.SI,20260630,4302.473,4186.599,4322.8,4160.12,4200.598,101.875,2.4252,3357807.71,3302832.459
801230.SI,20260629,4200.598,4360.422,4360.422,4177.47,4374.324,-173.726,-3.9715,3762022.3,4061397.111
801230.SI,20260626,4374.324,4544.926,4544.926,4335.784,4550.84,-176.516,-3.8788,4022121.6,4418677.805
801230.SI,20260625,4550.84,4565.354,4642.74,4511.57,4580.947,-30.107,-0.6572,4403886.71,5432611.585
801230.SI,20260624,4580.947,4385.327,4632.28,4336.43,4439.129,141.818,3.1947,4753195.09,5707839.213
801230.SI,20260623,4439.129,4513.03,4553.41,4416.86,4480.389,-41.26,-0.9209,4191611.63,5360604.606
801230.SI,20260622,4480.389,4547.715,4547.72,4375.43,4525.933,-45.544,-1.0063,4244506.96,5890013.019
801230.SI,20260618,4525.933,4522.94,4595.222,4511.524,4523.813,2.12,0.0469,3594185.92,5260835.034
801230.SI,20260617,4523.813,4299.49,4524.34,4299.49,4340.281,183.532,4.2286,4241327.77,7101639.299
801230.SI,20260616,4340.281,4413.55,4426.08,4311.41,4379.35,-39.069,-0.8921,3516663.89,4433971.957
801230.SI,20260615,4379.35,4346.369,4382.29,4294.7,4279.844,99.506,2.325,4104620.14,4364349.748
801230.SI,20260612,4279.844,4432.619,4432.62,4279.844,4420.304,-140.46,-3.1776,4959034.11,5168978.103
801230.SI,20260611,4420.304,4482.713,4493.64,4404.02,4440.526,-20.222,-0.4554,4802306.83,5119946.685
801230.SI,20260610,4440.526,4441.592,4460.68,4379.1,4506.43,-65.904,-1.4624,4795043.23,5190547.232
801230.SI,20260609,4506.43,4315.478,4507.78,4269.96,4252.888,253.542,5.9616,4450231.66,6217991.036
801230.SI,20260608,4252.888,4283.594,4352.15,4198.7,4380.41,-127.522,-2.9112,4424849.08,3535474.234
801230.SI,20260605,4380.41,4366.83,4491.0,4263.88,4384.6,-4.19,-0.0956,4389135.89,4401579.023
801230.SI,20260604,4384.6,4483.116,4483.12,4365.24,4529.63,-145.03,-3.2018,3151854.05,4063359.953
801230.SI,20260603,4529.63,4529.792,4619.71,4511.27,4613.73,-84.1,-1.8228,3609527.35,4638568.715
801230.SI,20260602,4613.73,4785.383,4785.383,4520.36,4651.894,-38.164,-0.8204,3460936.02,4875502.682
801230.SI,20260601,4651.894,4529.139,4753.86,4485.81,4593.904,57.99,1.2623,3757403.71,5099580.063
