ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801160.SI,20260707,2428.674,2466.587,2466.594,2424.44,2473.109,-44.435,-1.7967,56810894.58,42429908.595
801160.SI,20260706,2473.109,2478.627,2485.9,2464.42,2482.437,-9.328,-0.3758,57366445.85,42388221.793
801160.SI,20260703,2482.437,2479.0,2496.73,2472.003,2480.416,2.021,0.0815,61255290.64,45698819.489
801160.SI,20260702,2480.416,2497.967,2518.24,2478.11,2497.968,-17.552,-0.7027,78182375.89,59221120.74
801160.SI,20260701,2497.968,2459.224,2506.65,2459.22,2460.864,37.104,1.5078,65372909.55,53190868.99
801160.SI,20260630,2460.864,2462.139,2469.28,2442.53,2473.582,-12.718,-0.5142,59736110.52,48097064.038
801160.SI,20260629,2473.582,2461.544,2476.118,2426.32,2469.858,3.724,0.1508,67913976.51,55269041.772
801160.SI,20260626,2469.858,2490.222,2518.232,2467.284,2484.13,-14.272,-0.5745,73225388.13,59780536.141
801160.SI,20260625,2484.13,2519.55,2519.55,2479.53,2532.377,-48.247,-1.9052,67874777.47,57187364.767
801160.SI,20260624,2532.377,2567.235,2567.24,2525.42,2574.484,-42.107,-1.6356,65907368.69,56590798.901
801160.SI,20260623,2574.484,2584.385,2613.62,2567.26,2592.379,-17.895,-0.6903,68883428.83,59430413.411
801160.SI,20260622,2592.379,2571.611,2594.234,2546.57,2577.102,15.277,0.5928,80316451.42,68109713.282
801160.SI,20260618,2577.102,2643.151,2646.382,2574.963,2655.53,-78.428,-2.9534,89849946.94,74721997.235
801160.SI,20260617,2655.53,2676.259,2682.4,2646.81,2678.489,-22.959,-0.8572,78526693.24,69715724.896
801160.SI,20260616,2678.489,2685.132,2702.83,2672.19,2690.105,-11.616,-0.4318,77066089.04,68975828.19
801160.SI,20260615,2690.105,2679.467,2690.105,2670.78,2682.123,7.982,0.2976,76588175.17,68798565.538
801160.SI,20260612,2682.123,2657.032,2696.17,2641.21,2658.067,24.056,0.905,84434608.3,73054744.908
801160.SI,20260611,2658.067,2642.632,2667.31,2635.48,2656.41,1.657,0.0624,73274231.81,63127450.135
801160.SI,20260610,2656.41,2689.719,2689.72,2645.12,2710.447,-54.037,-1.9937,82764924.36,71222957.176
801160.SI,20260609,2710.447,2691.782,2710.84,2642.41,2687.384,23.063,0.8582,86606098.98,75223045.182
801160.SI,20260608,2687.384,2705.717,2757.51,2675.78,2758.586,-71.202,-2.5811,95044450.78,81683943.81
801160.SI,20260605,2758.586,2844.997,2882.22,2752.59,2851.241,-92.655,-3.2496,120677551.41,106313025.309
801160.SI,20260604,2851.241,2857.817,2891.03,2844.25,2882.658,-31.417,-1.0899,119606440.02,109486605.707
801160.SI,20260603,2882.658,2838.716,2902.52,2813.53,2873.213,9.445,0.3287,144647366.76,130169438.908
801160.SI,20260602,2873.213,2869.72,2878.73,2840.76,2897.284,-24.071,-0.8308,134099335.59,118948533.377
801160.SI,20260601,2897.284,2882.206,2897.79,2804.3,2865.672,31.612,1.1031,157302350.5,136549440.011
801160.SI,20260529,2865.672,2794.815,2876.61,2794.815,2800.033,65.639,2.3442,147638653.85,132352529.187
801160.SI,20260528,2800.033,2777.228,2829.08,2763.67,2772.402,27.631,0.9966,126643882.48,111282072.796
801160.SI,20260527,2772.402,2734.639,2784.142,2733.761,2751.478,20.924,0.7605,108189040.16,94705244.423
801160.SI,20260526,2751.478,2730.41,2759.13,2716.32,2737.411,14.067,0.5139,97428576.95,85962062.867
801160.SI,20260525,2737.411,2690.36,2737.53,2690.36,2688.77,48.641,1.809,91881420.51,78899964.494
801160.SI,20260522,2688.77,2678.776,2700.77,2663.49,2680.339,8.431,0.3145,81381251.63,68680998.03
801160.SI,20260521,2680.339,2712.229,2747.69,2679.65,2732.247,-51.908,-1.8998,102207085.83,86542634.076
801160.SI,20260520,2732.247,2818.791,2818.791,2729.22,2831.539,-99.292,-3.5066,112204226.77,92789519.177
801160.SI,20260519,2831.539,2747.283,2840.78,2737.32,2752.84,78.699,2.8588,119186945.18,103177125.577
801160.SI,20260518,2752.84,2736.483,2763.01,2736.2,2750.514,2.326,0.0846,94725671.24,79229717.638
801160.SI,20260515,2750.514,2758.583,2781.53,2711.43,2773.103,-22.589,-0.8146,131859641.31,109489951.35
