ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801030.SI,20260707,4576.335,4703.809,4714.84,4566.23,4705.486,-129.151,-2.7447,76776063.94,142268378.693
801030.SI,20260706,4705.486,4762.546,4833.4,4703.03,4755.701,-50.215,-1.0559,87791528.61,170504439.185
801030.SI,20260703,4755.701,4859.043,4870.261,4749.87,4846.344,-90.643,-1.8703,96198425.75,191438184.77
801030.SI,20260702,4846.344,4800.282,4948.44,4773.61,4876.435,-30.091,-0.6171,104563276.56,220787022.516
801030.SI,20260701,4876.435,4782.78,4911.84,4776.87,4765.953,110.482,2.3182,106850440.49,208451770.106
801030.SI,20260630,4765.953,4728.645,4767.857,4698.8,4747.239,18.714,0.3942,89685466.9,179954214.138
801030.SI,20260629,4747.239,4800.561,4826.21,4665.4,4783.76,-36.521,-0.7634,96509891.3,187974151.887
801030.SI,20260626,4783.76,4883.106,4915.715,4746.227,4913.403,-129.643,-2.6386,99431826.29,194539143.426
801030.SI,20260625,4913.403,4919.14,4931.97,4867.55,4934.038,-20.635,-0.4182,104425680.33,207755551.091
801030.SI,20260624,4934.038,4824.908,4939.02,4803.42,4841.652,92.386,1.9082,100778240.17,199419478.135
801030.SI,20260623,4841.652,4960.474,4964.52,4823.88,4934.17,-92.518,-1.875,106175660.31,206084174.453
801030.SI,20260622,4934.17,4744.795,4934.44,4734.18,4736.857,197.313,4.1655,112063772.93,209596609.925
801030.SI,20260618,4736.857,4758.584,4791.648,4708.197,4789.662,-52.805,-1.1025,93179475.02,179074074.373
801030.SI,20260617,4789.662,4763.641,4807.01,4751.7,4799.429,-9.767,-0.2035,95995938.99,187564147.78
801030.SI,20260616,4799.429,4771.648,4835.7,4750.93,4781.371,18.058,0.3777,95487969.3,186553802.925
801030.SI,20260615,4781.371,4694.571,4782.7,4694.56,4647.95,133.421,2.8705,98726318.33,185937934.775
801030.SI,20260612,4647.95,4604.856,4704.95,4552.54,4579.797,68.153,1.4881,108219012.16,198229772.266
801030.SI,20260611,4579.797,4577.274,4603.59,4521.09,4561.586,18.211,0.3992,92082363.1,170564739.175
801030.SI,20260610,4561.586,4516.537,4585.35,4515.15,4532.324,29.262,0.6456,83159811.59,146829655.962
801030.SI,20260609,4532.324,4494.891,4532.324,4411.96,4433.472,98.852,2.2297,77400684.5,137227964.004
801030.SI,20260608,4433.472,4461.427,4557.38,4393.71,4578.804,-145.332,-3.174,81542620.01,137262616.458
801030.SI,20260605,4578.804,4541.631,4639.32,4523.34,4557.143,21.661,0.4753,81152248.85,142072822.313
801030.SI,20260604,4557.143,4575.59,4575.661,4535.96,4606.846,-49.703,-1.0789,71794319.06,127515117.585
801030.SI,20260603,4606.846,4592.877,4638.11,4569.34,4600.331,6.515,0.1416,71607634.85,125670230.081
801030.SI,20260602,4600.331,4617.431,4617.52,4515.28,4607.102,-6.771,-0.147,69119720.67,118123590.667
