ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801080.SI,20260707,10790.54,10721.21,10974.64,10601.54,10864.64,-74.1,-0.682,177541557.82,829216497.326
801080.SI,20260706,10864.64,11180.77,11194.96,10538.29,11024.08,-159.44,-1.4463,212078919.46,966209602.802
801080.SI,20260703,11024.08,11002.67,11387.51,10798.56,11111.15,-87.07,-0.7836,227718040.92,1025079637.759
801080.SI,20260702,11111.15,11387.12,11636.8,11074.28,11966.45,-855.3,-7.1475,260852537.98,1138604624.254
801080.SI,20260701,11966.45,12222.78,12499.74,11792.07,12209.62,-243.17,-1.9916,263707500.34,1263570176.046
801080.SI,20260630,12209.62,11688.61,12228.93,11688.61,11714.95,494.67,4.2226,245241614.91,1177037125.371
801080.SI,20260629,11714.95,11580.49,11940.15,11121.38,11519.58,195.37,1.696,257407793.49,1255890434.895
801080.SI,20260626,11519.58,11558.5,11788.26,11288.59,11739.62,-220.04,-1.8743,266193081.41,1212359944.493
801080.SI,20260625,11739.62,11447.3,11756.13,11413.74,11295.21,444.41,3.9345,250478003.27,1204194971.797
801080.SI,20260624,11295.21,10732.67,11305.34,10705.88,10845.38,449.83,4.1477,224022007.77,1072865022.787
801080.SI,20260623,10845.38,11033.55,11172.47,10728.11,11125.16,-279.78,-2.5148,210988195.44,1042868730.476
801080.SI,20260622,11125.16,11069.08,11220.07,10769.7,10930.66,194.5,1.7794,233373889.02,1139268406.401
801080.SI,20260618,10930.66,10597.76,11017.49,10597.76,10608.41,322.25,3.0377,235906156.51,1090592311.576
801080.SI,20260617,10608.41,10008.14,10608.41,10008.14,10132.42,475.99,4.6977,219772928.99,1018718258.895
801080.SI,20260616,10132.42,9971.331,10196.06,9967.08,9915.819,216.601,2.1844,205047710.97,904729466.451
801080.SI,20260615,9915.819,9473.032,9915.82,9327.76,9303.776,612.043,6.5784,196562967.14,857105134.293
801080.SI,20260612,9303.776,9743.645,9743.65,9283.68,9406.831,-103.055,-1.0955,213262159.81,947680763.15
801080.SI,20260611,9406.831,9315.538,9485.48,9271.7,9351.842,54.989,0.588,185444476.89,739687583.623
801080.SI,20260610,9351.842,9449.727,9638.42,9231.72,9565.151,-213.309,-2.2301,194073961.66,764451756.367
801080.SI,20260609,9565.151,9272.907,9569.63,9162.42,9070.173,494.978,5.4572,206045925.72,777209011.763
801080.SI,20260608,9070.173,8982.533,9340.12,8982.51,9480.928,-410.755,-4.3324,222073646.81,783398206.817
801080.SI,20260605,9480.928,9646.736,9810.37,9432.42,9833.768,-352.84,-3.588,264024916.0,924126788.982
801080.SI,20260604,9833.768,9463.948,9893.01,9463.948,9615.972,217.796,2.2649,218232998.36,866890610.626
801080.SI,20260603,9615.972,9457.614,9866.3,9457.614,9400.138,215.834,2.2961,247194080.12,999910622.286
801080.SI,20260602,9400.138,9196.408,9490.49,9030.6,9159.934,240.204,2.6223,195875724.4,811399913.205
801080.SI,20260601,9159.934,9560.305,9619.51,9153.03,9558.906,-398.972,-4.1738,207616682.13,862554378.171
801080.SI,20260529,9558.906,10084.58,10084.58,9468.7,10003.06,-444.154,-4.4402,248437683.91,1019472169.33
801080.SI,20260528,10003.06,9763.993,10031.53,9714.95,9832.499,170.561,1.7347,229711668.12,955098391.117
801080.SI,20260527,9832.499,10014.64,10221.47,9777.473,9973.318,-140.819,-1.412,269916366.23,1084836328.937
801080.SI,20260526,9973.318,9983.693,10010.4,9750.94,10051.8,-78.482,-0.7808,254214173.37,1033428999.417
801080.SI,20260525,10051.8,9693.227,10052.76,9618.76,9592.34,459.46,4.7899,236529474.1,1047825154.389
801080.SI,20260522,9592.34,9343.526,9598.79,9284.84,9197.43,394.91,4.2937,249012075.69,895902248.927
801080.SI,20260521,9197.43,9705.237,9798.54,9174.59,9549.885,-352.455,-3.6907,236387483.92,1029670077.656
801080.SI,20260520,9549.885,9306.799,9552.04,9306.799,9346.998,202.887,2.1706,165797750.09,853744489.374
801080.SI,20260519,9346.998,9050.907,9349.31,8867.48,9143.038,203.96,2.2308,159093637.66,784679118.984
801080.SI,20260518,9143.038,8982.276,9240.83,8982.276,9002.212,140.826,1.5643,158988454.12,777980894.879
801080.SI,20260515,9002.212,9128.677,9296.15,8829.05,9104.286,-102.074,-1.1212,185174710.99,891694413.557
801080.SI,20260514,9104.286,9407.097,9407.1,9104.286,9327.766,-223.48,-2.3959,181753079.45,859918887.524
801080.SI,20260513,9327.766,8844.737,9329.68,8844.737,9017.639,310.127,3.4391,167712848.54,819379600.944
801080.SI,20260512,9017.639,9012.936,9058.02,8887.37,9005.001,12.638,0.1403,162235955.65,777468598.025
801080.SI,20260511,9005.001,8809.899,9046.42,8775.31,8597.899,407.102,4.7349,181839960.99,869521816.098
801080.SI,20260508,8597.899,8521.261,8609.34,8489.58,8657.895,-59.996,-0.693,154733128.32,665797544.429
801080.SI,20260507,8657.895,8476.722,8667.34,8404.72,8427.17,230.725,2.7379,160169893.11,728990089.598
801080.SI,20260506,8427.17,8341.147,8581.84,8341.147,8108.685,318.485,3.9277,161893269.68,797574021.014
801080.SI,20260430,8108.685,7997.679,8144.34,7931.51,7933.689,174.996,2.2057,136042803.94,632130848.304
801080.SI,20260429,7933.689,7813.664,7948.05,7722.1,7909.62,24.069,0.3043,125044291.96,557147060.004
801080.SI,20260428,7909.62,7979.49,8059.72,7857.23,8009.182,-99.562,-1.2431,141455105.8,588442764.163
801080.SI,20260427,8009.182,7829.509,8045.1,7827.96,7738.786,270.396,3.494,139388924.99,630855798.425
801080.SI,20260424,7738.786,7744.866,7812.53,7636.86,7732.968,5.818,0.0752,128934319.86,595113004.96
801080.SI,20260423,7732.968,7917.13,7919.4,7652.25,7853.196,-120.228,-1.5309,141247246.67,599149393.111
801080.SI,20260422,7853.196,7581.118,7854.31,7581.118,7604.306,248.89,3.273,139706582.73,550360291.877
801080.SI,20260421,7604.306,7571.761,7627.17,7459.9,7622.514,-18.208,-0.2389,140998742.66,497414034.386
801080.SI,20260420,7622.514,7531.231,7631.75,7531.23,7505.691,116.823,1.5565,140893486.02,540797304.892
801080.SI,20260417,7505.691,7377.416,7528.32,7377.41,7392.666,113.025,1.5289,124403429.92,504360657.171
801080.SI,20260416,7392.666,7267.164,7397.539,7232.519,7271.274,121.392,1.6695,110039182.96,444033869.081
801080.SI,20260415,7271.274,7381.959,7396.71,7237.86,7332.307,-61.033,-0.8324,114595164.32,483535033.538
801080.SI,20260414,7332.307,7243.362,7369.86,7236.28,7141.807,190.5,2.6674,113533850.15,490467632.076
801080.SI,20260413,7141.807,7029.611,7199.8,7029.611,7084.192,57.615,0.8133,102032524.25,417851017.293
801080.SI,20260410,7084.192,7029.264,7141.8,7029.241,6944.503,139.689,2.0115,116259826.0,468222728.89
801080.SI,20260409,6944.503,6827.147,7000.449,6820.497,6910.311,34.192,0.4948,116360783.33,416004788.685
801080.SI,20260408,6910.311,6696.913,6910.311,6696.91,6482.432,427.879,6.6006,121083881.92,454655311.395
801080.SI,20260407,6482.432,6440.79,6533.54,6440.623,6403.012,79.42,1.2404,72941351.57,271654144.652
801080.SI,20260403,6403.012,6455.661,6478.14,6393.15,6394.444,8.568,0.134,73203327.0,254660857.53
801080.SI,20260402,6394.444,6559.172,6567.35,6357.61,6582.693,-188.249,-2.8598,84761576.78,276508936.55
801080.SI,20260401,6582.693,6582.224,6600.41,6531.99,6395.22,187.473,2.9315,84459741.58,320833101.262
801080.SI,20260331,6395.22,6525.818,6580.13,6395.22,6573.256,-178.036,-2.7085,84154356.74,303399743.705
801080.SI,20260330,6573.256,6475.111,6582.14,6435.61,6595.342,-22.086,-0.3349,84695543.7,277783013.427
801080.SI,20260327,6595.342,6410.128,6646.91,6398.99,6549.2,46.142,0.7045,86314597.3,287311152.356
801080.SI,20260326,6549.2,6666.906,6685.24,6529.27,6697.153,-147.953,-2.2092,92741840.13,303361286.725
801080.SI,20260325,6697.153,6600.701,6767.59,6600.701,6524.397,172.756,2.6478,98494741.56,356311212.912
801080.SI,20260324,6524.397,6476.047,6524.397,6291.23,6369.513,154.884,2.4316,99880707.18,320350882.931
801080.SI,20260323,6369.513,6564.496,6625.6,6335.22,6736.019,-366.506,-5.441,120798584.91,367071551.328
801080.SI,20260320,6736.019,6897.056,6943.51,6734.15,6836.383,-100.364,-1.4681,109931955.61,386323321.963
801080.SI,20260319,6836.383,6869.916,6927.17,6808.63,7011.585,-175.202,-2.4988,94109092.84,338435240.878
801080.SI,20260318,7011.585,6912.141,7017.43,6863.56,6846.32,165.265,2.4139,101495928.35,377056767.316
801080.SI,20260317,6846.32,7088.399,7088.4,6845.44,7055.746,-209.426,-2.9682,108433306.92,370242685.338
801080.SI,20260316,7055.746,6926.084,7056.28,6811.57,6933.274,122.472,1.7664,112248604.76,383627630.928
