ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801050.SI,20260707,8140.887,8280.315,8345.93,8108.93,8371.165,-230.278,-2.7508,61389272.6,137960619.175
801050.SI,20260706,8371.165,8527.184,8759.01,8366.52,8515.795,-144.63,-1.6984,86190212.51,194984987.197
801050.SI,20260703,8515.795,8593.066,8683.884,8498.246,8433.766,82.029,0.9726,87216693.08,205325318.741
801050.SI,20260702,8433.766,8354.368,8636.72,8304.64,8405.279,28.487,0.3389,87096031.67,211256310.672
801050.SI,20260701,8405.279,8371.838,8494.29,8323.9,8390.499,14.78,0.1762,76683258.32,188541648.123
801050.SI,20260630,8390.499,8301.575,8393.26,8204.62,8422.51,-32.011,-0.3801,73679721.09,177766390.241
801050.SI,20260629,8422.51,8346.7,8451.75,8253.59,8330.091,92.419,1.1095,81708265.75,202094108.495
801050.SI,20260626,8330.091,8711.764,8719.431,8294.537,8702.58,-372.489,-4.2802,88419283.17,218563098.886
801050.SI,20260625,8702.58,8739.273,8833.27,8660.09,8904.67,-202.09,-2.2695,97469241.41,242380123.697
801050.SI,20260624,8904.67,8728.74,8908.63,8622.6,8834.291,70.379,0.7967,95693393.73,236540111.579
801050.SI,20260623,8834.291,9513.721,9513.721,8803.15,9523.305,-689.014,-7.235,116412325.29,289359367.263
801050.SI,20260622,9523.305,9110.822,9523.827,9042.28,9098.187,425.118,4.6726,111765648.86,286857631.373
801050.SI,20260618,9098.187,8998.366,9316.026,8948.926,9091.794,6.393,0.0703,96365824.1,246419786.915
801050.SI,20260617,9091.794,9100.401,9204.88,9015.62,9127.226,-35.432,-0.3882,83803397.21,219054672.961
801050.SI,20260616,9127.226,9103.053,9245.94,9081.39,9169.79,-42.564,-0.4642,99575227.29,254218340.13
801050.SI,20260615,9169.79,8963.786,9170.09,8951.41,8740.001,429.789,4.9175,116676794.87,275713490.079
801050.SI,20260612,8740.001,8568.548,8921.46,8539.39,8380.208,359.793,4.2934,104741776.42,261154931.208
801050.SI,20260611,8380.208,8172.467,8431.41,8172.467,8229.351,150.857,1.8332,70381993.9,178861524.603
801050.SI,20260610,8229.351,8185.094,8301.41,8121.19,8361.962,-132.611,-1.5859,63516178.69,148547960.253
801050.SI,20260609,8361.962,8221.633,8374.77,8048.53,8131.891,230.071,2.8292,65362170.89,150242077.309
801050.SI,20260608,8131.891,8223.959,8370.82,8030.26,8601.928,-470.037,-5.4643,74886406.96,161833524.456
801050.SI,20260605,8601.928,8704.517,8809.59,8571.15,8757.155,-155.227,-1.7726,72012584.23,165759150.55
801050.SI,20260604,8757.155,8891.958,8891.958,8717.4,9013.004,-255.849,-2.8387,75652864.41,162089976.208
801050.SI,20260603,9013.004,8881.628,9108.08,8881.628,8960.171,52.833,0.5896,73814152.68,181880354.508
801050.SI,20260602,8960.171,8741.114,8975.35,8568.0,8677.142,283.029,3.2618,70306668.88,165190409.239
801050.SI,20260601,8677.142,8721.209,8856.5,8668.95,8745.93,-68.788,-0.7865,56804885.84,135919094.134
801050.SI,20260529,8745.93,9032.556,9032.56,8702.13,8919.446,-173.516,-1.9454,72692403.06,169027655.313
801050.SI,20260528,8919.446,8891.879,8976.72,8699.51,8961.577,-42.131,-0.4701,67164886.16,160411069.034
801050.SI,20260527,8961.577,9256.241,9295.149,8912.33,9308.607,-347.03,-3.7281,71174109.25,166630546.092
801050.SI,20260526,9308.607,8991.919,9315.68,8882.73,9058.1,250.507,2.7656,84528802.08,193771205.881
801050.SI,20260525,9058.1,9153.041,9203.64,8990.85,9005.056,53.044,0.589,64110474.63,158775227.332
801050.SI,20260522,9005.056,8746.104,9040.38,8724.13,8687.69,317.366,3.6531,61337632.39,143354486.838
801050.SI,20260521,8687.69,8991.603,9077.34,8684.8,8888.86,-201.17,-2.2632,64306767.7,163841425.99
801050.SI,20260520,8888.86,8778.312,8932.97,8671.19,8892.689,-3.829,-0.0431,60639594.45,159176635.825
801050.SI,20260519,8892.689,8978.948,8978.95,8720.46,8991.531,-98.842,-1.0993,55993230.39,143082259.718
801050.SI,20260518,8991.531,8904.838,9025.88,8830.0,9085.314,-93.783,-1.0322,59662843.41,153156635.937
801050.SI,20260515,9085.314,9382.418,9382.418,9020.59,9474.158,-388.844,-4.1043,79838854.96,195503931.508
801050.SI,20260514,9474.158,9774.121,9801.52,9474.158,9808.784,-334.626,-3.4115,72548492.81,187958567.549
801050.SI,20260513,9808.784,9794.161,9882.05,9742.75,9747.231,61.553,0.6315,73990708.51,198150908.046
801050.SI,20260512,9747.231,9949.704,9949.704,9698.15,9813.177,-65.946,-0.672,80507519.41,212138000.843
801050.SI,20260511,9813.177,9815.961,9877.41,9720.92,9810.282,2.895,0.0295,83226682.82,218904829.471
801050.SI,20260508,9810.282,9707.725,9848.92,9643.35,9794.253,16.029,0.1637,74992013.14,207856161.222
801050.SI,20260507,9794.253,9832.357,9895.65,9671.77,9746.058,48.195,0.4945,82098467.11,228572222.799
