ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801200.SI,20260707,1695.533,1743.929,1743.946,1694.12,1748.454,-52.921,-3.0267,16573717.4,11828275.747
801200.SI,20260706,1748.454,1753.478,1763.27,1741.58,1757.938,-9.484,-0.5395,18465688.36,13733628.755
801200.SI,20260703,1757.938,1755.624,1773.18,1742.506,1753.592,4.346,0.2478,21250373.66,15774219.863
801200.SI,20260702,1753.592,1762.785,1789.42,1752.7,1766.17,-12.578,-0.7122,26300661.18,19815941.009
801200.SI,20260701,1766.17,1715.251,1776.94,1715.25,1709.777,56.393,3.2983,27078596.27,18317561.144
801200.SI,20260630,1709.777,1698.17,1714.42,1690.72,1702.896,6.881,0.4041,20379207.93,14608780.613
801200.SI,20260629,1702.896,1688.294,1715.58,1652.25,1695.93,6.966,0.4107,24016824.6,17303303.35
801200.SI,20260626,1695.93,1732.648,1736.136,1695.93,1743.66,-47.73,-2.7373,22935956.73,16673439.96
801200.SI,20260625,1743.66,1749.024,1761.6,1735.05,1752.904,-9.244,-0.5274,22920199.71,16917873.135
801200.SI,20260624,1752.904,1791.978,1791.978,1749.24,1793.924,-41.02,-2.2866,24638809.18,16055150.274
801200.SI,20260623,1793.924,1791.557,1831.87,1789.29,1802.016,-8.092,-0.4491,23459439.98,17264837.597
801200.SI,20260622,1802.016,1779.737,1803.15,1747.66,1792.707,9.309,0.5193,24846120.24,18938800.354
801200.SI,20260618,1792.707,1817.939,1817.939,1789.4,1828.298,-35.591,-1.9467,22583341.11,16043681.261
801200.SI,20260617,1828.298,1865.692,1865.692,1822.37,1869.574,-41.276,-2.2078,25934045.42,18017167.516
801200.SI,20260616,1869.574,1859.061,1872.64,1842.32,1859.949,9.625,0.5175,27282079.43,17136577.472
801200.SI,20260615,1859.949,1851.701,1876.22,1843.67,1846.764,13.185,0.714,24825173.71,18018490.302
801200.SI,20260612,1846.764,1814.91,1859.4,1811.09,1807.619,39.145,2.1656,24731211.33,18390111.443
801200.SI,20260611,1807.619,1825.838,1838.32,1797.46,1838.956,-31.337,-1.7041,23109791.22,15855341.99
801200.SI,20260610,1838.956,1854.752,1854.752,1827.49,1861.419,-22.463,-1.2068,24141429.71,17335941.049
801200.SI,20260609,1861.419,1868.656,1868.66,1834.01,1866.998,-5.579,-0.2988,27955749.43,19059843.746
801200.SI,20260608,1866.998,1893.059,1922.11,1856.44,1917.012,-50.014,-2.609,32075223.25,23047867.729
801200.SI,20260605,1917.012,1901.451,1947.7,1901.451,1897.136,19.876,1.0477,31377432.72,22643082.046
801200.SI,20260604,1897.136,1932.855,1944.38,1885.14,1944.022,-46.886,-2.4118,27448165.82,19062744.4
801200.SI,20260603,1944.022,1952.279,1952.279,1934.9,1961.81,-17.788,-0.9067,29740055.57,21081580.025
801200.SI,20260602,1961.81,1997.103,1997.103,1953.98,2000.978,-39.168,-1.9574,30015200.29,22716301.456
801200.SI,20260601,2000.978,1946.263,2006.93,1945.18,1971.72,29.258,1.4839,34677353.38,27725417.173
801200.SI,20260529,1971.72,1935.159,1999.65,1935.159,1936.068,35.652,1.8415,37883323.05,30100742.042
801200.SI,20260528,1936.068,1959.74,1959.74,1918.62,1971.602,-35.534,-1.8023,30120580.66,21092299.99
801200.SI,20260527,1971.602,1980.319,1984.294,1942.447,1988.274,-16.672,-0.8385,33943748.08,24310659.818
