ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801210.SI,20260707,7170.916,7338.0,7341.95,7160.87,7396.524,-225.608,-3.0502,15974843.89,10373834.245
801210.SI,20260706,7396.524,7461.001,7520.05,7365.65,7405.047,-8.523,-0.1151,9837157.53,9804967.943
801210.SI,20260703,7405.047,7418.763,7454.52,7357.215,7387.547,17.5,0.2369,10901610.58,9881630.408
801210.SI,20260702,7387.547,7403.017,7530.41,7379.1,7470.753,-83.206,-1.1138,13535947.94,12077464.384
801210.SI,20260701,7470.753,7240.086,7507.36,7230.65,7230.819,239.934,3.3182,14481795.59,12538939.609
801210.SI,20260630,7230.819,7231.807,7246.12,7161.55,7208.529,22.29,0.3092,11221869.38,9738557.362
801210.SI,20260629,7208.529,7223.077,7240.84,7058.37,7242.716,-34.187,-0.472,10980982.65,10805594.511
801210.SI,20260626,7242.716,7326.616,7355.242,7234.599,7367.61,-124.894,-1.6952,10754377.66,10645979.28
801210.SI,20260625,7367.61,7459.96,7472.16,7341.03,7447.946,-80.336,-1.0786,10585997.03,10821608.893
801210.SI,20260624,7447.946,7529.361,7529.361,7310.46,7556.944,-108.998,-1.4424,11273024.32,11210100.597
801210.SI,20260623,7556.944,7552.703,7665.62,7524.09,7590.841,-33.897,-0.4466,10804869.94,10758821.249
801210.SI,20260622,7590.841,7545.679,7593.493,7364.99,7565.504,25.337,0.3349,12889062.81,13038875.057
801210.SI,20260618,7565.504,7584.113,7648.741,7519.273,7600.85,-35.346,-0.465,10511698.32,10664925.614
801210.SI,20260617,7600.85,7662.38,7662.38,7543.5,7710.06,-109.21,-1.4165,11749141.98,11552774.34
801210.SI,20260616,7710.06,7699.322,7711.49,7660.77,7711.933,-1.873,-0.0243,11494190.01,11809461.451
801210.SI,20260615,7711.933,7585.353,7716.3,7585.353,7558.196,153.737,2.034,11898047.07,12274057.362
801210.SI,20260612,7558.196,7490.381,7597.63,7479.9,7436.219,121.977,1.6403,13680674.82,13315721.021
801210.SI,20260611,7436.219,7532.572,7532.572,7363.3,7560.376,-124.157,-1.6422,12537962.09,11181169.303
801210.SI,20260610,7560.376,7516.125,7570.61,7503.36,7564.737,-4.361,-0.0576,12460048.13,12147551.987
801210.SI,20260609,7564.737,7596.682,7596.682,7491.95,7546.964,17.773,0.2355,9770042.62,10013681.862
801210.SI,20260608,7546.964,7568.689,7722.95,7457.41,7743.156,-196.192,-2.5337,11232008.35,11319420.656
801210.SI,20260605,7743.156,7711.432,7807.93,7663.64,7693.304,49.852,0.648,10525154.95,11605572.215
801210.SI,20260604,7693.304,7768.847,7805.28,7639.06,7819.412,-126.108,-1.6128,9844688.98,10080674.944
801210.SI,20260603,7819.412,7845.171,7854.35,7766.62,7866.733,-47.321,-0.6015,11928069.42,11577565.348
801210.SI,20260602,7866.733,7977.443,7977.443,7838.35,7984.103,-117.37,-1.47,10183054.2,10246449.761
801210.SI,20260601,7984.103,7856.743,8007.7,7849.5,7890.302,93.801,1.1888,11437876.94,12394664.677
801210.SI,20260529,7890.302,8012.12,8033.9,7870.45,7970.687,-80.385,-1.0085,12370364.8,13909249.316
801210.SI,20260528,7970.687,7928.161,8002.91,7844.85,7940.228,30.459,0.3836,10560980.57,11806057.568
801210.SI,20260527,7940.228,8066.16,8114.729,7907.099,8072.412,-132.184,-1.6375,11340402.79,12713774.414
801210.SI,20260526,8072.412,8017.754,8078.31,7960.86,8030.939,41.473,0.5164,12059414.72,12637020.281
801210.SI,20260525,8030.939,8057.337,8077.0,7958.44,8039.419,-8.48,-0.1055,10126186.99,11969653.353
801210.SI,20260522,8039.419,8031.392,8058.73,7961.31,7981.214,58.205,0.7293,9672422.77,11185764.458
801210.SI,20260521,7981.214,8187.721,8263.64,7975.02,8161.072,-179.858,-2.2039,12332778.11,13263720.129
801210.SI,20260520,8161.072,8240.441,8240.441,8135.33,8262.985,-101.913,-1.2334,10122247.09,11061162.615
801210.SI,20260519,8262.985,8191.071,8262.985,8145.28,8215.137,47.848,0.5824,11359825.59,12305802.467
801210.SI,20260518,8215.137,8271.849,8271.849,8166.56,8290.245,-75.108,-0.906,10204477.07,11122708.421
801210.SI,20260515,8290.245,8333.892,8372.79,8243.46,8325.647,-35.402,-0.4252,11899044.87,13181081.227
801210.SI,20260514,8325.647,8520.431,8520.431,8325.647,8496.803,-171.156,-2.0144,12479117.56,13451857.68
801210.SI,20260513,8496.803,8441.298,8521.83,8414.11,8445.658,51.145,0.6056,11691593.21,13818679.331
801210.SI,20260512,8445.658,8561.395,8561.395,8424.68,8554.204,-108.546,-1.2689,11828615.95,13422114.591
801210.SI,20260511,8554.204,8625.771,8625.771,8521.51,8570.701,-16.497,-0.1925,13158706.42,14815669.644
801210.SI,20260508,8570.701,8472.098,8573.11,8472.0,8479.885,90.816,1.071,13196245.76,14681648.334
801210.SI,20260507,8479.885,8386.462,8491.48,8386.462,8403.32,76.565,0.9111,12933760.85,14913665.863
801210.SI,20260506,8403.32,8472.008,8476.85,8378.08,8506.393,-103.073,-1.2117,13385785.47,15233999.175
801210.SI,20260430,8506.393,8484.706,8521.42,8469.58,8483.048,23.345,0.2752,10908929.06,11995627.475
801210.SI,20260429,8483.048,8339.618,8503.73,8339.597,8353.17,129.878,1.5548,12705139.47,13204221.737
801210.SI,20260428,8353.17,8482.558,8482.56,8321.2,8541.078,-187.908,-2.2001,11995504.91,13044833.596
801210.SI,20260427,8541.078,8489.137,8546.46,8406.03,8501.039,40.039,0.471,12017289.62,12746333.657
801210.SI,20260424,8501.039,8561.55,8572.02,8450.74,8594.022,-92.983,-1.0819,11552802.52,12454959.738
801210.SI,20260423,8594.022,8627.566,8667.31,8573.4,8641.834,-47.812,-0.5533,11746900.99,14158678.579
801210.SI,20260422,8641.834,8664.887,8664.887,8616.54,8705.439,-63.605,-0.7306,10725523.86,12233214.473
801210.SI,20260421,8705.439,8704.287,8772.24,8638.0,8731.148,-25.709,-0.2945,11759189.78,14129598.129
801210.SI,20260420,8731.148,8651.569,8738.93,8651.569,8650.725,80.423,0.9297,13329542.33,15970663.156
801210.SI,20260417,8650.725,8736.846,8736.846,8608.13,8755.071,-104.346,-1.1918,12869675.41,14997419.63
801210.SI,20260416,8755.071,8582.571,8768.534,8570.574,8588.155,166.916,1.9436,14021680.48,16174431.712
801210.SI,20260415,8588.155,8595.391,8633.52,8572.34,8566.039,22.116,0.2582,12067894.36,13328909.498
801210.SI,20260414,8566.039,8554.486,8566.04,8467.2,8505.075,60.964,0.7168,9910395.87,11442309.84
801210.SI,20260413,8505.075,8458.333,8515.84,8458.33,8511.67,-6.595,-0.0775,8606263.85,9644015.792
801210.SI,20260410,8511.67,8486.391,8601.98,8486.391,8437.95,73.72,0.8737,10634875.4,10822828.131
801210.SI,20260409,8437.95,8542.826,8542.826,8425.19,8604.651,-166.701,-1.9373,9987354.79,10352259.632
801210.SI,20260408,8604.651,8433.187,8604.651,8433.187,8290.17,314.481,3.7934,11971645.87,12378004.053
801210.SI,20260407,8290.17,8227.873,8301.13,8220.77,8211.343,78.827,0.96,7928492.22,8244956.476
801210.SI,20260403,8211.343,8437.979,8437.98,8201.57,8405.72,-194.377,-2.3124,7961117.01,7823136.791
801210.SI,20260402,8405.72,8526.879,8528.44,8358.83,8558.83,-153.11,-1.7889,8859491.18,9308603.376
801210.SI,20260401,8558.83,8499.382,8560.26,8460.74,8382.2,176.63,2.1072,9969192.87,11006554.176
801210.SI,20260331,8382.2,8448.42,8556.33,8381.51,8435.36,-53.16,-0.6302,10248725.04,10796717.06
801210.SI,20260330,8435.36,8357.875,8440.69,8310.14,8465.805,-30.445,-0.3596,8521106.09,8779454.565
