ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801110.SI,20260707,8497.192,8607.666,8642.83,8477.81,8645.804,-148.612,-1.7189,14192072.08,26284020.122
801110.SI,20260706,8645.804,8636.199,8679.37,8610.2,8621.962,23.842,0.2765,17475267.93,35988397.179
801110.SI,20260703,8621.962,8470.469,8643.429,8470.469,8450.405,171.557,2.0302,18108779.07,41023777.877
801110.SI,20260702,8450.405,8452.532,8545.27,8448.9,8456.068,-5.663,-0.067,17596082.92,33773205.148
801110.SI,20260701,8456.068,8385.338,8466.18,8274.17,8361.528,94.54,1.1307,17480479.57,31068605.529
801110.SI,20260630,8361.528,8313.084,8422.07,8294.33,8337.392,24.136,0.2895,15816583.74,31286562.578
801110.SI,20260629,8337.392,8228.218,8341.05,8184.77,8303.946,33.446,0.4028,17889752.4,32504121.44
801110.SI,20260626,8303.946,8333.19,8374.124,8269.558,8339.519,-35.573,-0.4266,15565929.31,27873250.803
801110.SI,20260625,8339.519,8342.571,8429.09,8319.98,8344.669,-5.15,-0.0617,14938916.31,27801810.56
801110.SI,20260624,8344.669,8454.456,8454.46,8300.99,8455.781,-111.112,-1.314,13787025.21,23622789.548
801110.SI,20260623,8455.781,8504.73,8585.55,8424.49,8516.621,-60.84,-0.7144,15581354.48,27041845.831
801110.SI,20260622,8516.621,8479.961,8517.57,8417.84,8507.373,9.248,0.1087,15565372.68,29136890.074
801110.SI,20260618,8507.373,8577.463,8589.761,8507.373,8602.162,-94.789,-1.1019,13766402.71,28845063.505
801110.SI,20260617,8602.162,8619.421,8631.58,8575.82,8643.977,-41.815,-0.4837,13148702.2,25658073.354
801110.SI,20260616,8643.977,8751.793,8751.823,8610.85,8753.158,-109.181,-1.2473,14492969.88,29314784.136
801110.SI,20260615,8753.158,8804.794,8804.794,8691.39,8807.489,-54.331,-0.6169,14029867.39,28950103.111
801110.SI,20260612,8807.489,8881.799,8881.8,8789.78,8885.528,-78.039,-0.8783,14866673.32,32435414.416
801110.SI,20260611,8885.528,8756.121,8896.82,8756.12,8803.736,81.792,0.9291,13352659.05,27583576.747
801110.SI,20260610,8803.736,8787.998,8851.05,8737.84,8816.842,-13.106,-0.1486,13286154.84,25391759.511
801110.SI,20260609,8816.842,8819.949,8821.41,8730.81,8816.817,0.025,0.0003,12180280.01,24769079.221
801110.SI,20260608,8816.817,8723.791,8937.29,8723.791,8863.844,-47.027,-0.5305,14443117.41,29925032.515
801110.SI,20260605,8863.844,8858.894,8953.16,8839.97,8879.21,-15.366,-0.1731,15219702.68,32039999.996
801110.SI,20260604,8879.21,8859.237,8969.93,8853.99,8908.69,-29.48,-0.3309,13702168.64,27533004.265
801110.SI,20260603,8908.69,8901.625,8964.37,8871.3,8930.655,-21.965,-0.246,13863313.75,26338653.511
801110.SI,20260602,8930.655,8876.381,8941.37,8847.41,8874.949,55.706,0.6277,12704765.45,24859678.123
801110.SI,20260601,8874.949,8818.89,8942.77,8818.89,8851.361,23.588,0.2665,13758670.83,28641108.072
801110.SI,20260529,8851.361,8850.031,8930.46,8834.62,8845.953,5.408,0.0611,16294691.38,34511093.58
801110.SI,20260528,8845.953,8938.572,8938.61,8778.18,8983.02,-137.067,-1.5258,14790115.92,31566495.274
