ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801720.SI,20260707,1977.866,2020.426,2020.43,1974.46,2030.93,-53.064,-2.6128,32921562.14,30315224.435
801720.SI,20260706,2030.93,2057.878,2057.88,2021.9,2054.451,-23.521,-1.1449,35250722.82,33986326.637
801720.SI,20260703,2054.451,2033.44,2068.405,2033.44,2037.008,17.443,0.8563,36364584.78,37120047.786
801720.SI,20260702,2037.008,2044.026,2066.79,2034.59,2065.663,-28.655,-1.3872,39845485.56,40907464.723
801720.SI,20260701,2065.663,2028.946,2075.66,2028.93,2030.222,35.441,1.7457,46978105.44,47915409.524
801720.SI,20260630,2030.222,2028.76,2030.222,2014.74,2035.269,-5.047,-0.248,41860691.99,45311977.735
801720.SI,20260629,2035.269,2028.097,2039.18,1995.48,2026.403,8.866,0.4375,47875824.5,49698380.067
801720.SI,20260626,2026.403,2061.228,2069.168,2026.403,2060.87,-34.467,-1.6724,48620047.6,52188120.558
801720.SI,20260625,2060.87,2082.255,2083.16,2054.27,2066.201,-5.331,-0.258,42551405.26,37593238.774
801720.SI,20260624,2066.201,2060.928,2071.26,2052.45,2070.232,-4.031,-0.1947,42776735.52,38743270.394
801720.SI,20260623,2070.232,2086.583,2106.8,2063.32,2098.601,-28.369,-1.3518,46843871.04,42331981.703
801720.SI,20260622,2098.601,2077.502,2099.23,2049.51,2081.831,16.77,0.8055,54008595.01,49203516.128
801720.SI,20260618,2081.831,2102.098,2104.315,2077.793,2112.386,-30.555,-1.4465,52870411.36,48281534.07
801720.SI,20260617,2112.386,2069.226,2122.46,2056.63,2075.19,37.196,1.7924,61442393.03,50376255.742
801720.SI,20260616,2075.19,2075.05,2078.7,2063.45,2074.57,0.62,0.0299,44702856.03,41383391.043
801720.SI,20260615,2074.57,2057.244,2079.51,2057.235,2043.023,31.547,1.5441,44418349.68,37871878.713
801720.SI,20260612,2043.023,2053.853,2062.94,2032.52,2030.039,12.984,0.6396,50989946.75,41884828.754
801720.SI,20260611,2030.039,2030.611,2033.86,2018.09,2043.486,-13.447,-0.658,42616982.21,35086708.175
801720.SI,20260610,2043.486,2040.061,2048.93,2026.94,2054.516,-11.03,-0.5369,44911268.04,36613069.746
801720.SI,20260609,2054.516,2056.074,2056.074,2037.8,2039.016,15.5,0.7602,41252141.0,30804701.558
801720.SI,20260608,2039.016,2051.922,2076.65,2022.33,2090.687,-51.671,-2.4715,51692697.9,35840735.59
801720.SI,20260605,2090.687,2092.22,2110.81,2083.52,2092.036,-1.349,-0.0645,50440183.87,39285206.923
801720.SI,20260604,2092.036,2100.793,2111.76,2082.44,2110.76,-18.724,-0.8871,47193742.73,34413198.898
801720.SI,20260603,2110.76,2122.355,2126.81,2098.6,2121.952,-11.192,-0.5274,50799870.06,39258056.276
801720.SI,20260602,2121.952,2140.093,2140.093,2107.36,2137.548,-15.596,-0.7296,52682626.66,39199674.921
801720.SI,20260601,2137.548,2117.442,2144.3,2111.53,2118.742,18.806,0.8876,50552829.69,39087090.07
801720.SI,20260529,2118.742,2135.093,2143.63,2114.78,2128.543,-9.801,-0.4605,54070718.52,42277208.63
801720.SI,20260528,2128.543,2118.126,2136.26,2109.73,2124.323,4.22,0.1987,46382196.16,37953771.768
801720.SI,20260527,2124.323,2157.29,2158.742,2116.933,2160.83,-36.507,-1.6895,47093842.51,39495917.458
801720.SI,20260526,2160.83,2184.359,2184.359,2139.42,2197.55,-36.72,-1.671,44549664.23,36758780.28
