ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801760.SI,20260707,662.904,662.103,680.94,660.1,663.454,-0.55,-0.0829,44711184.34,51027779.584
801760.SI,20260706,663.454,666.306,676.54,663.1,668.261,-4.807,-0.7193,42019465.17,45489112.519
801760.SI,20260703,668.261,676.377,682.222,661.932,680.49,-12.229,-1.7971,46019175.22,51487099.075
801760.SI,20260702,680.49,679.46,691.53,675.31,672.654,7.836,1.1649,51067208.51,61110208.793
801760.SI,20260701,672.654,665.342,681.09,657.96,665.974,6.68,1.003,44846006.83,48106816.216
801760.SI,20260630,665.974,659.617,666.23,650.92,660.15,5.824,0.8822,38050982.6,40144681.766
801760.SI,20260629,660.15,656.475,668.83,650.89,655.537,4.613,0.7037,43403042.58,47283357.391
801760.SI,20260626,655.537,670.396,672.572,648.701,674.122,-18.585,-2.7569,42837623.49,46291870.078
801760.SI,20260625,674.122,669.962,678.5,669.53,674.735,-0.613,-0.0909,41629014.3,46598125.233
801760.SI,20260624,674.735,678.565,682.44,665.75,680.684,-5.949,-0.874,36865588.85,40318257.108
801760.SI,20260623,680.684,692.224,698.08,678.26,697.806,-17.122,-2.4537,43655393.98,49083492.603
801760.SI,20260622,697.806,674.411,698.037,674.41,679.107,18.699,2.7535,46575091.36,55436634.961
801760.SI,20260618,679.107,673.725,687.705,666.541,675.146,3.961,0.5867,38335428.52,45974704.227
801760.SI,20260617,675.146,682.75,682.75,670.78,687.171,-12.025,-1.7499,35146966.61,35944246.641
801760.SI,20260616,687.171,690.225,690.65,681.03,692.816,-5.645,-0.8148,39430876.75,41302980.394
801760.SI,20260615,692.816,688.118,698.43,683.9,682.611,10.205,1.495,41160363.46,45226726.173
801760.SI,20260612,682.611,684.722,693.29,677.24,679.152,3.459,0.5093,49771407.98,53591128.511
801760.SI,20260611,679.152,697.43,697.43,676.51,703.659,-24.507,-3.4828,40915748.25,42599145.54
801760.SI,20260610,703.659,703.78,714.66,699.26,711.284,-7.625,-1.072,44408433.51,49204493.724
801760.SI,20260609,711.284,709.954,716.54,700.26,703.7,7.584,1.0777,40805719.03,46297321.321
801760.SI,20260608,703.7,703.18,720.53,696.72,719.463,-15.763,-2.1909,42037714.4,47576519.151
801760.SI,20260605,719.463,720.008,727.28,717.22,715.676,3.787,0.5292,41365133.81,48312632.113
801760.SI,20260604,715.676,722.349,722.35,710.81,729.438,-13.762,-1.8867,38929308.67,42724402.093
801760.SI,20260603,729.438,732.453,738.75,724.0,740.278,-10.84,-1.4643,42009273.6,49614162.675
801760.SI,20260602,740.278,762.992,762.992,735.31,763.495,-23.217,-3.0409,46524418.91,56783246.307
801760.SI,20260601,763.495,740.433,769.97,740.433,738.981,24.514,3.3173,53078642.58,66591601.198
801760.SI,20260529,738.981,743.247,749.42,735.95,739.254,-0.273,-0.0369,46478173.75,56370414.958
801760.SI,20260528,739.254,740.158,744.08,727.53,743.522,-4.268,-0.574,42880837.03,48927705.932
801760.SI,20260527,743.522,755.53,767.62,741.2,751.565,-8.043,-1.0702,45250856.8,52450273.541
801760.SI,20260526,751.565,751.3,754.16,741.9,757.523,-5.958,-0.7865,44941776.4,52107935.643
801760.SI,20260525,757.523,768.726,774.57,750.99,764.248,-6.725,-0.8799,42127591.36,49448898.154
801760.SI,20260522,764.248,768.42,768.42,756.22,766.478,-2.23,-0.2909,39993420.48,45396048.127
801760.SI,20260521,766.478,788.417,798.17,765.06,786.715,-20.237,-2.5723,49335233.92,58789845.732
801760.SI,20260520,786.715,799.679,800.05,784.67,806.144,-19.429,-2.4101,48752540.61,58056376.184
