ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801180.SI,20260707,1830.198,1871.304,1871.304,1825.1,1873.167,-42.969,-2.2939,39159754.17,17171471.697
801180.SI,20260706,1873.167,1866.303,1881.3,1860.06,1856.625,16.542,0.891,38236123.01,15932041.976
801180.SI,20260703,1856.625,1862.44,1880.094,1854.384,1853.381,3.244,0.175,34379194.9,16436816.585
801180.SI,20260702,1853.381,1872.646,1902.19,1853.04,1881.747,-28.366,-1.5074,41977793.4,19858889.859
801180.SI,20260701,1881.747,1841.489,1907.25,1835.25,1835.901,45.846,2.4972,46573044.71,28999370.42
801180.SI,20260630,1835.901,1815.099,1836.19,1814.88,1823.236,12.665,0.6946,34077602.88,20811668.005
801180.SI,20260629,1823.236,1846.39,1846.39,1800.2,1843.724,-20.488,-1.1112,44488254.5,25209664.284
801180.SI,20260626,1843.724,1855.234,1878.458,1843.724,1860.805,-17.081,-0.9179,44682246.95,25103777.511
801180.SI,20260625,1860.805,1877.282,1883.0,1847.66,1880.987,-20.182,-1.0729,42709309.46,23684685.698
801180.SI,20260624,1880.987,1905.092,1905.092,1866.08,1910.839,-29.852,-1.5622,42072617.46,23280144.632
801180.SI,20260623,1910.839,1910.594,1948.96,1902.95,1917.767,-6.928,-0.3613,39799804.25,21569381.186
801180.SI,20260622,1917.767,1919.193,1919.193,1872.4,1917.001,0.766,0.04,41885325.59,24526744.993
801180.SI,20260618,1917.001,1923.856,1939.321,1899.968,1927.797,-10.796,-0.56,36565511.37,22038028.159
801180.SI,20260617,1927.797,1936.75,1936.75,1915.39,1941.528,-13.731,-0.7072,38450980.99,20876538.106
801180.SI,20260616,1941.528,1959.532,1959.532,1933.87,1964.876,-23.348,-1.1883,36928706.42,20083819.113
801180.SI,20260615,1964.876,1952.889,1976.35,1950.57,1952.505,12.371,0.6336,40642475.72,22417026.344
801180.SI,20260612,1952.505,1943.329,1970.27,1933.89,1935.316,17.189,0.8882,47192745.78,24824387.26
801180.SI,20260611,1935.316,1932.442,1952.41,1928.23,1942.227,-6.911,-0.3558,39427619.61,21602566.171
801180.SI,20260610,1942.227,1931.276,1946.94,1924.97,1947.41,-5.183,-0.2661,40035842.46,19467487.289
801180.SI,20260609,1947.41,1960.078,1960.08,1918.49,1946.199,1.211,0.0622,51730021.4,23533478.776
801180.SI,20260608,1946.199,1951.551,1989.61,1925.51,1996.026,-49.827,-2.4963,50968101.24,23200617.737
801180.SI,20260605,1996.026,2005.362,2028.78,1989.98,2009.277,-13.251,-0.6595,47053751.69,24723491.628
801180.SI,20260604,2009.277,2013.366,2042.55,1997.55,2028.128,-18.851,-0.9295,46506142.21,21764973.378
801180.SI,20260603,2028.128,2044.547,2044.55,2016.36,2043.305,-15.177,-0.7428,48228881.07,24582661.83
801180.SI,20260602,2043.305,2081.022,2082.07,2035.24,2077.14,-33.835,-1.6289,45122924.94,21259667.797
801180.SI,20260601,2077.14,2052.543,2088.34,2040.65,2069.199,7.941,0.3838,55717949.8,25752917.29
801180.SI,20260529,2069.199,2077.449,2128.11,2064.75,2059.134,10.065,0.4888,63686111.13,31512383.838
801180.SI,20260528,2059.134,2036.42,2066.47,2036.42,2037.911,21.223,1.0414,40160254.79,22792332.658
801180.SI,20260527,2037.911,2084.77,2089.702,2029.004,2089.591,-51.68,-2.4732,44141732.78,24532584.438
801180.SI,20260526,2089.591,2108.437,2108.437,2069.8,2116.567,-26.976,-1.2745,43103638.48,25829841.76
801180.SI,20260525,2116.567,2097.931,2123.56,2092.41,2101.76,14.807,0.7045,39563521.09,27359638.167
801180.SI,20260522,2101.76,2090.155,2115.42,2078.85,2085.522,16.238,0.7786,39960725.65,29340621.527
801180.SI,20260521,2085.522,2165.638,2174.51,2082.38,2160.277,-74.755,-3.4604,52466346.2,34007668.082
801180.SI,20260520,2160.277,2167.051,2167.34,2139.87,2176.036,-15.759,-0.7242,39365593.24,26822013.976
801180.SI,20260519,2176.036,2152.479,2178.16,2145.59,2156.459,19.577,0.9078,37719543.0,26176544.737
