ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
801890.SI,20260707,2521.789,2562.835,2585.37,2508.7,2566.066,-44.277,-1.7255,91903890.38,233872074.425
801890.SI,20260706,2566.066,2623.487,2645.23,2555.67,2617.749,-51.683,-1.9743,98263493.82,277866416.264
801890.SI,20260703,2617.749,2555.722,2657.256,2552.62,2557.192,60.557,2.3681,104004542.8,289736347.907
801890.SI,20260702,2557.192,2569.39,2643.77,2552.69,2624.316,-67.124,-2.5578,100177411.34,287052360.115
801890.SI,20260701,2624.316,2644.766,2667.74,2607.58,2636.708,-12.392,-0.47,95413659.13,287380960.036
801890.SI,20260630,2636.708,2566.07,2638.57,2561.1,2557.171,79.537,3.1104,92628023.49,275122972.159
801890.SI,20260629,2557.171,2577.716,2594.2,2494.64,2571.626,-14.455,-0.5621,97704982.08,280341966.649
801890.SI,20260626,2571.626,2634.931,2641.17,2569.982,2643.523,-71.897,-2.7197,92184483.26,273294226.962
801890.SI,20260625,2643.523,2631.936,2665.06,2621.94,2623.916,19.607,0.7472,100063697.82,283981707.245
801890.SI,20260624,2623.916,2582.197,2626.66,2551.85,2601.275,22.641,0.8704,97721099.9,264708210.792
801890.SI,20260623,2601.275,2653.577,2658.93,2584.81,2654.89,-53.615,-2.0195,99138666.63,274043222.804
801890.SI,20260622,2654.89,2673.89,2673.89,2576.43,2662.368,-7.478,-0.2809,103848626.12,301795872.752
801890.SI,20260618,2662.368,2613.451,2672.969,2613.451,2619.619,42.749,1.6319,91064239.22,270559783.852
801890.SI,20260617,2619.619,2577.918,2619.74,2577.91,2592.47,27.149,1.0472,86662689.94,248511250.624
801890.SI,20260616,2592.47,2552.162,2598.04,2550.59,2549.342,43.128,1.6917,87704184.69,244155941.394
801890.SI,20260615,2549.342,2463.69,2549.342,2463.69,2439.237,110.105,4.5139,85124981.75,230117987.241
801890.SI,20260612,2439.237,2485.34,2511.8,2434.31,2438.368,0.869,0.0356,94466962.2,242868563.249
801890.SI,20260611,2438.368,2446.797,2467.97,2416.48,2472.068,-33.7,-1.3632,81541915.23,203607130.752
801890.SI,20260610,2472.068,2517.56,2517.61,2438.92,2548.57,-76.502,-3.0018,89953854.8,236024011.849
801890.SI,20260609,2548.57,2517.974,2548.57,2489.69,2491.198,57.372,2.303,90215171.28,237980303.45
801890.SI,20260608,2491.198,2444.067,2536.8,2444.067,2530.5,-39.302,-1.5531,101318288.21,260441796.7
801890.SI,20260605,2530.5,2517.12,2576.23,2485.06,2523.18,7.32,0.2901,98028800.66,263198618.553
801890.SI,20260604,2523.18,2471.394,2531.78,2471.39,2495.799,27.381,1.0971,80191141.24,220136855.078
801890.SI,20260603,2495.799,2479.118,2538.05,2469.25,2475.083,20.716,0.837,84678531.41,241785258.42
801890.SI,20260602,2475.083,2455.138,2485.23,2414.57,2445.11,29.973,1.2258,81269718.79,206916256.41
801890.SI,20260601,2445.11,2470.625,2503.78,2441.99,2472.954,-27.844,-1.1259,80291147.59,211346719.767
801890.SI,20260529,2472.954,2582.47,2587.39,2461.25,2570.349,-97.395,-3.7892,96417258.24,258135113.106
801890.SI,20260528,2570.349,2519.936,2574.55,2509.94,2527.359,42.99,1.701,82466009.24,230995393.185
801890.SI,20260527,2527.359,2581.159,2590.652,2509.863,2591.14,-63.781,-2.4615,96182461.34,266105876.421
801890.SI,20260526,2591.14,2626.945,2626.971,2556.45,2632.144,-41.004,-1.5578,102579974.05,287357150.875
801890.SI,20260525,2632.144,2625.174,2632.333,2590.92,2602.447,29.697,1.1411,93916986.97,271191465.445
801890.SI,20260522,2602.447,2543.966,2606.07,2531.23,2527.971,74.476,2.9461,88600838.51,256161977.605
801890.SI,20260521,2527.971,2601.668,2631.44,2523.52,2592.16,-64.189,-2.4763,115455227.72,307912393.245
801890.SI,20260520,2592.16,2571.434,2594.83,2560.44,2585.904,6.256,0.2419,99455920.6,261486625.599
801890.SI,20260519,2585.904,2549.706,2586.92,2521.96,2554.559,31.345,1.227,100515633.94,253866033.286
801890.SI,20260518,2554.559,2539.149,2571.75,2536.31,2553.338,1.221,0.0478,107732983.24,258644051.574
801890.SI,20260515,2553.338,2535.517,2594.46,2509.42,2530.047,23.291,0.9206,114453758.05,282820636.867
801890.SI,20260514,2530.047,2595.584,2595.584,2530.047,2583.946,-53.899,-2.0859,105562851.21,255650457.433
801890.SI,20260513,2583.946,2522.408,2586.03,2516.34,2538.226,45.72,1.8013,97277650.15,243962922.914
801890.SI,20260512,2538.226,2561.944,2561.95,2527.01,2561.996,-23.77,-0.9278,108171480.39,251951365.024
801890.SI,20260511,2561.996,2534.42,2570.59,2532.8,2507.979,54.017,2.1538,115476230.39,276553333.777
801890.SI,20260508,2507.979,2469.452,2508.59,2465.24,2486.945,21.034,0.8458,103349518.78,245319341.324
801890.SI,20260507,2486.945,2426.054,2487.95,2418.53,2419.027,67.918,2.8077,96695211.44,233909231.271
801890.SI,20260506,2419.027,2391.517,2427.47,2391.517,2368.821,50.206,2.1195,95972990.38,226998201.604
801890.SI,20260430,2368.821,2349.07,2374.45,2349.07,2349.43,19.391,0.8253,89630268.62,195010671.992
801890.SI,20260429,2349.43,2305.32,2353.09,2305.32,2313.291,36.139,1.5622,79479947.72,174007730.606
