trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260603,000539.SZ,深股通专用,126363206.89,3.06,230157700.57,5.58,-103794493.68,0,日振幅值达到15%的前5只证券
20260603,000539.SZ,国信证券股份有限公司浙江互联网分公司,55472324.51,1.34,42449533.0,1.03,13022791.51,0,日振幅值达到15%的前5只证券
20260603,000539.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,53583521.6,1.3,35797590.6,0.87,17785931.0,0,日振幅值达到15%的前5只证券
20260603,000539.SZ,机构专用,42074212.68,1.02,32856396.7,0.8,9217815.98,0,日振幅值达到15%的前5只证券
20260603,000539.SZ,机构专用,41274700.0,1.0,88063048.76,2.13,-46788348.76,0,日振幅值达到15%的前5只证券
20260603,000539.SZ,深股通专用,126363206.89,3.06,230157700.57,5.58,-103794493.68,1,日振幅值达到15%的前5只证券
20260603,000539.SZ,机构专用,41274700.0,1.0,88063048.76,2.13,-46788348.76,1,日振幅值达到15%的前5只证券
20260603,000539.SZ,机构专用,19577061.0,0.47,73471455.22,1.78,-53894394.22,1,日振幅值达到15%的前5只证券
20260603,000539.SZ,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,19994996.04,0.48,66256904.85,1.61,-46261908.81,1,日振幅值达到15%的前5只证券
20260603,000539.SZ,机构专用,15738870.98,0.38,59474391.12,1.44,-43735520.14,1,日振幅值达到15%的前5只证券
20260603,000601.SZ,深股通专用,115124755.4,3.91,124072786.88,4.22,-8948031.48,0,日换手率达到20%的前5只证券
20260603,000601.SZ,国泰海通证券股份有限公司武汉紫阳东路证券营业部,53052869.86,1.8,90678518.0,3.08,-37625648.14,0,日换手率达到20%的前5只证券
20260603,000601.SZ,平安证券股份有限公司宁波海晏北路证券营业部,33935104.5,1.15,25308.0,0.0,33909796.5,0,日换手率达到20%的前5只证券
20260603,000601.SZ,国信证券股份有限公司浙江互联网分公司,30189525.0,1.03,13659284.7,0.46,16530240.3,0,日换手率达到20%的前5只证券
20260603,000601.SZ,中国中金财富证券有限公司上海分公司,27914824.0,0.95,140089.0,0.0,27774735.0,0,日换手率达到20%的前5只证券
20260603,000601.SZ,深股通专用,115124755.4,3.91,124072786.88,4.22,-8948031.48,1,日换手率达到20%的前5只证券
20260603,000601.SZ,开源证券股份有限公司西安太华路证券营业部,2610.0,0.0,93666907.19,3.18,-93664297.19,1,日换手率达到20%的前5只证券
20260603,000601.SZ,国泰海通证券股份有限公司武汉紫阳东路证券营业部,53052869.86,1.8,90678518.0,3.08,-37625648.14,1,日换手率达到20%的前5只证券
20260603,000601.SZ,国泰海通证券股份有限公司上海自贸试验区第二分公司,0.0,0.0,61264150.53,2.08,-61264150.53,1,日换手率达到20%的前5只证券
20260603,000601.SZ,机构专用,5761244.54,0.2,33676998.5,1.14,-27915753.96,1,日换手率达到20%的前5只证券
20260603,000700.SZ,深股通专用,176122642.61,7.37,115776590.43,4.85,60346052.18,0,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,机构专用,93403883.25,3.91,0.0,0.0,93403883.25,0,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,机构专用,50441447.48,2.11,4675254.0,0.2,45766193.48,0,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,机构专用,47013339.0,1.97,27537221.0,1.15,19476118.0,0,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,44900961.0,1.88,2198281.0,0.09,42702680.0,0,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,深股通专用,176122642.61,7.37,115776590.43,4.85,60346052.18,1,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,机构专用,20371936.2,0.85,38292288.0,1.6,-17920351.8,1,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,国泰海通证券股份有限公司南京太平南路证券营业部,89200.0,0.0,34071680.32,1.43,-33982480.32,1,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,华泰证券股份有限公司江阴福泰路证券营业部,6335219.0,0.27,32102575.0,1.34,-25767356.0,1,日涨幅偏离值达到7%的前5只证券
20260603,000700.SZ,机构专用,47013339.0,1.97,27537221.0,1.15,19476118.0,1,日涨幅偏离值达到7%的前5只证券
20260603,000712.SZ,东莞证券股份有限公司东莞凤岗证券营业部,14674740.0,3.2,1691486.7,0.37,12983253.3,0,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,华宝证券股份有限公司舟山港航国际大厦证券营业部,4541616.0,0.99,4453216.0,0.97,88400.0,0,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,深股通专用,4535379.0,0.99,11171852.0,2.43,-6636473.0,0,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,华林证券股份有限公司东莞莞太路证券营业部,4161196.0,0.91,0.0,0.0,4161196.0,0,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,3890304.0,0.85,3162042.0,0.69,728262.0,0,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,深股通专用,4535379.0,0.99,11171852.0,2.43,-6636473.0,1,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,机构专用,3217069.0,0.7,8684707.0,1.89,-5467638.0,1,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,上海证券有限责任公司浦东新区商城路证券营业部,0.0,0.0,8406500.0,1.83,-8406500.0,1,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,民生证券股份有限公司河南分公司,174301.0,0.04,5798258.0,1.26,-5623957.0,1,日跌幅偏离值达到7%的前5只证券
20260603,000712.SZ,中信证券股份有限公司安徽分公司,5934.0,0.0,5389657.0,1.17,-5383723.0,1,日跌幅偏离值达到7%的前5只证券
20260603,000767.SZ,深股通专用,80894103.0,1.78,396614009.3,8.72,-315719906.3,0,日振幅值达到15%的前5只证券
