trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260611,000056.SZ,东方财富证券股份有限公司山南香曲东路证券营业部,4834696.0,1.74,6859598.0,2.48,-2024902.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,机构专用,4059252.0,1.46,2861122.0,1.03,1198130.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,中信建投证券股份有限公司上海营口路证券营业部,3804247.0,1.37,7658981.0,2.76,-3854734.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,3792268.72,1.37,3849163.0,1.39,-56894.28,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,3790495.0,1.37,4632545.0,1.67,-842050.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,国金证券股份有限公司深圳湾一号证券营业部,2698051.0,0.97,8002036.0,2.89,-5303985.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,中信建投证券股份有限公司上海营口路证券营业部,3804247.0,1.37,7658981.0,2.76,-3854734.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,方正证券股份有限公司临海靖江中路证券营业部,498787.0,0.18,7482778.0,2.7,-6983991.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,国泰海通证券股份有限公司深圳前海听海大道证券营业部,49200.0,0.02,6923597.0,2.5,-6874397.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000056.SZ,东方财富证券股份有限公司山南香曲东路证券营业部,4834696.0,1.74,6859598.0,2.48,-2024902.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,东方财富证券股份有限公司山南香曲东路证券营业部,3373206.0,1.73,2292729.0,1.17,1080477.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,2938249.0,1.5,3827700.0,1.96,-889451.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,中信建投证券股份有限公司上海营口路证券营业部,2509632.0,1.29,2017322.0,1.03,492310.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,机构专用,2148757.0,1.1,2656770.0,1.36,-508013.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,1880020.0,0.96,2786053.0,1.43,-906033.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,2938249.0,1.5,3827700.0,1.96,-889451.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,国金证券股份有限公司上海静安区南京西路证券营业部,294918.0,0.15,2980275.0,1.53,-2685357.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,1880020.0,0.96,2786053.0,1.43,-906033.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,机构专用,2148757.0,1.1,2656770.0,1.36,-508013.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000677.SZ,广发证券股份有限公司乌鲁木齐北京中路证券营业部,36480.0,0.02,2489364.0,1.27,-2452884.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260611,000681.SZ,深股通专用,132489510.09,6.74,77389384.26,3.94,55100125.83,0,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,机构专用,33319806.05,1.69,0.0,0.0,33319806.05,0,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,机构专用,20337822.36,1.03,21956783.0,1.12,-1618960.64,0,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,16866135.91,0.86,19197252.0,0.98,-2331116.09,0,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,机构专用,16590207.0,0.84,7799129.0,0.4,8791078.0,0,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,深股通专用,132489510.09,6.74,77389384.26,3.94,55100125.83,1,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,机构专用,7801847.0,0.4,25186785.91,1.28,-17384938.91,1,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,15451073.63,0.79,23861629.0,1.21,-8410555.37,1,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,机构专用,20337822.36,1.03,21956783.0,1.12,-1618960.64,1,日跌幅偏离值达到7%的前5只证券
20260611,000681.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,16866135.91,0.86,19197252.0,0.98,-2331116.09,1,日跌幅偏离值达到7%的前5只证券
20260611,000759.SZ,深股通专用,28210857.0,5.36,56058098.0,10.65,-27847241.0,0,日振幅值达到15%的前5只证券
20260611,000759.SZ,光大证券股份有限公司金华宾虹路证券营业部,8586416.0,1.63,0.0,0.0,8586416.0,0,日振幅值达到15%的前5只证券
20260611,000759.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,7491770.0,1.42,4585809.0,0.87,2905961.0,0,日振幅值达到15%的前5只证券
20260611,000759.SZ,东方证券股份有限公司上海松江区沪亭北路证券营业部,5322617.0,1.01,16650.0,0.0,5305967.0,0,日振幅值达到15%的前5只证券
20260611,000759.SZ,国信证券股份有限公司浙江互联网分公司,5039098.0,0.96,2184400.0,0.42,2854698.0,0,日振幅值达到15%的前5只证券
20260611,000759.SZ,深股通专用,28210857.0,5.36,56058098.0,10.65,-27847241.0,1,日振幅值达到15%的前5只证券
20260611,000759.SZ,机构专用,4246971.0,0.81,19113990.0,3.63,-14867019.0,1,日振幅值达到15%的前5只证券
20260611,000759.SZ,机构专用,431352.0,0.08,8812989.0,1.67,-8381637.0,1,日振幅值达到15%的前5只证券
20260611,000759.SZ,机构专用,2444265.0,0.46,8603567.0,1.64,-6159302.0,1,日振幅值达到15%的前5只证券
20260611,000759.SZ,机构专用,115607.0,0.02,7091547.0,1.35,-6975940.0,1,日振幅值达到15%的前5只证券
20260611,000823.SZ,深股通专用,102884317.53,4.68,70263119.99,3.2,32621197.54,0,日振幅值达到15%的前5只证券
20260611,000823.SZ,机构专用,63750981.63,2.9,27153392.7,1.24,36597588.93,0,日振幅值达到15%的前5只证券
20260611,000823.SZ,机构专用,55997752.11,2.55,21725602.0,0.99,34272150.11,0,日振幅值达到15%的前5只证券
20260611,000823.SZ,国泰海通证券股份有限公司深圳福田中心区华融大厦证券营业部,48899746.0,2.23,1811523.39,0.08,47088222.61,0,日振幅值达到15%的前5只证券
20260611,000823.SZ,机构专用,48013635.84,2.19,40071720.75,1.82,7941915.09,0,日振幅值达到15%的前5只证券
20260611,000823.SZ,深股通专用,102884317.53,4.68,70263119.99,3.2,32621197.54,1,日振幅值达到15%的前5只证券
20260611,000823.SZ,机构专用,48013635.84,2.19,40071720.75,1.82,7941915.09,1,日振幅值达到15%的前5只证券
20260611,000823.SZ,机构专用,63750981.63,2.9,27153392.7,1.24,36597588.93,1,日振幅值达到15%的前5只证券
20260611,000823.SZ,机构专用,55997752.11,2.55,21725602.0,0.99,34272150.11,1,日振幅值达到15%的前5只证券
20260611,000823.SZ,国信证券股份有限公司上海分公司,3698231.0,0.17,16688181.48,0.76,-12989950.48,1,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,40706072.12,6.68,33919948.03,5.57,6786124.09,0,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,23351234.52,3.83,11707895.4,1.92,11643339.12,0,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,13681907.8,2.24,1638605.0,0.27,12043302.8,0,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,9875518.6,1.62,25208887.5,4.14,-15333368.9,0,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,8340455.5,1.37,30435203.0,4.99,-22094747.5,0,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,40706072.12,6.68,33919948.03,5.57,6786124.09,1,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,8340455.5,1.37,30435203.0,4.99,-22094747.5,1,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,9875518.6,1.62,25208887.5,4.14,-15333368.9,1,日振幅值达到15%的前5只证券
20260611,001210.SZ,机构专用,23351234.52,3.83,11707895.4,1.92,11643339.12,1,日振幅值达到15%的前5只证券
20260611,001210.SZ,中国国际金融股份有限公司上海分公司,7210977.8,1.18,9354419.37,1.53,-2143441.57,1,日振幅值达到15%的前5只证券
20260611,001696.SZ,深股通专用,431297840.22,6.72,147247695.79,2.29,284050144.43,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,深股通专用,230062893.1,7.76,105603969.79,3.56,124458923.31,0,日涨幅偏离值达到7%的前5只证券
20260611,001696.SZ,机构专用,154996010.95,2.41,1904432.0,0.03,153091578.95,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,机构专用,154996010.95,5.23,0.0,0.0,154996010.95,0,日涨幅偏离值达到7%的前5只证券
20260611,001696.SZ,机构专用,139035326.69,2.17,32792969.0,0.51,106242357.69,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,招商证券股份有限公司深圳南山南油大道证券营业部,113933045.69,1.77,5214024.0,0.08,108719021.69,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,机构专用,106211648.0,1.65,33179669.5,0.52,73031978.5,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,机构专用,90378509.38,3.05,32219113.0,1.09,58159396.38,0,日涨幅偏离值达到7%的前5只证券
20260611,001696.SZ,机构专用,79001798.28,2.66,22972163.24,0.77,56029635.04,0,日涨幅偏离值达到7%的前5只证券
20260611,001696.SZ,开源证券股份有限公司西安太华路证券营业部,71016698.0,2.4,17794.0,0.0,70998904.0,0,日涨幅偏离值达到7%的前5只证券
20260611,001696.SZ,深股通专用,431297840.22,6.72,147247695.79,2.29,284050144.43,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,深股通专用,230062893.1,7.76,105603969.79,3.56,124458923.31,1,日涨幅偏离值达到7%的前5只证券
20260611,001696.SZ,平安证券股份有限公司杭州曙光路证券营业部,36632703.0,0.57,59010414.0,0.92,-22377711.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,开源证券股份有限公司西安太华路证券营业部,71031872.0,1.11,43523380.0,0.68,27508492.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,29290730.78,0.46,41536100.44,0.65,-12245369.66,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,21446232.0,0.33,39044142.59,0.61,-17597910.59,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260611,001696.SZ,机构专用,90378509.38,3.05,32219113.0,1.09,58159396.38,1,日涨幅偏离值达到7%的前5只证券
