trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260529,000090.SZ,开源证券股份有限公司西安太华路证券营业部,56575799.5,9.9,34319577.0,6.0,22256222.5,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,中国银河证券股份有限公司如皋健康路证券营业部,25916044.18,4.53,7964.0,0.0,25908080.18,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,国信证券股份有限公司北京朝阳门证券营业部,21956935.0,3.84,4235.0,0.0,21952700.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,机构专用,18253620.0,3.19,0.0,0.0,18253620.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,华鑫证券有限责任公司绍兴胜利东路证券营业部,17298291.67,3.03,345730.0,0.06,16952561.67,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,开源证券股份有限公司西安太华路证券营业部,56575799.5,9.9,34319577.0,6.0,22256222.5,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,深股通专用,7517483.0,1.32,8912507.22,1.56,-1395024.22,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,中信证券股份有限公司上海分公司,222892.0,0.04,6380891.36,1.12,-6157999.36,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,五矿证券有限公司江苏分公司,0.0,0.0,6203000.0,1.09,-6203000.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000090.SZ,浙商证券股份有限公司深圳龙华证券营业部,31558.0,0.01,6064077.75,1.06,-6032519.75,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,50202933.16,6.62,38142326.3,5.03,12060606.86,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,34033742.0,4.49,26986522.0,3.56,7047220.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,19074030.46,2.51,17120923.99,2.26,1953106.47,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,17132429.0,2.26,16515634.0,2.18,616795.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,15252137.64,2.01,9150610.0,1.21,6101527.64,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,50202933.16,6.62,38142326.3,5.03,12060606.86,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,34033742.0,4.49,26986522.0,3.56,7047220.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,19074030.46,2.51,17120923.99,2.26,1953106.47,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,机构专用,17132429.0,2.26,16515634.0,2.18,616795.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000151.SZ,国元证券股份有限公司云南分公司,3855611.0,0.51,14810987.0,1.95,-10955376.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260529,000509.SZ,机构专用,20411650.86,1.29,6626244.0,0.42,13785406.86,0,日振幅值达到15%的前5只证券
20260529,000509.SZ,机构专用,18853850.0,1.19,7334592.0,0.46,11519258.0,0,日振幅值达到15%的前5只证券
20260529,000509.SZ,中信证券股份有限公司上海溧阳路证券营业部,17819030.0,1.13,9052768.0,0.57,8766262.0,0,日振幅值达到15%的前5只证券
20260529,000509.SZ,国联民生证券股份有限公司北京分公司,17332342.0,1.1,24585773.6,1.56,-7253431.6,0,日振幅值达到15%的前5只证券
20260529,000509.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,16917655.0,1.07,7671700.0,0.49,9245955.0,0,日振幅值达到15%的前5只证券
20260529,000509.SZ,国泰海通证券股份有限公司北京知春路证券营业部,582911.0,0.04,92441948.0,5.86,-91859037.0,1,日振幅值达到15%的前5只证券
20260529,000509.SZ,甬兴证券有限公司苏州分公司,0.0,0.0,41841946.0,2.65,-41841946.0,1,日振幅值达到15%的前5只证券
20260529,000509.SZ,中信建投证券股份有限公司上海黄浦区徐家汇路证券营业部,543047.0,0.03,33366718.0,2.11,-32823671.0,1,日振幅值达到15%的前5只证券
20260529,000509.SZ,平安证券股份有限公司杭州曙光路证券营业部,2157868.0,0.14,30301489.0,1.92,-28143621.0,1,日振幅值达到15%的前5只证券
20260529,000509.SZ,东亚前海证券有限责任公司上海分公司,12714563.0,0.81,28752500.0,1.82,-16037937.0,1,日振幅值达到15%的前5只证券
20260529,000539.SZ,深股通专用,113014383.43,11.03,6943772.0,0.68,106070611.43,0,日涨幅偏离值达到7%的前5只证券
20260529,000539.SZ,机构专用,25338620.0,2.47,689888.0,0.07,24648732.0,0,日涨幅偏离值达到7%的前5只证券
20260529,000539.SZ,国投证券股份有限公司深圳红荔西路证券营业部,24920774.0,2.43,3235822.0,0.32,21684952.0,0,日涨幅偏离值达到7%的前5只证券
20260529,000539.SZ,机构专用,23314713.6,2.28,2146290.0,0.21,21168423.6,0,日涨幅偏离值达到7%的前5只证券
20260529,000539.SZ,平安证券股份有限公司浙江分公司,19917354.0,1.94,877437.0,0.09,19039917.0,0,日涨幅偏离值达到7%的前5只证券
20260529,000539.SZ,国泰海通证券股份有限公司上海松江区中山东路证券营业部,20080.0,0.0,49258118.0,4.81,-49238038.0,1,日涨幅偏离值达到7%的前5只证券
