trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260604,000582.SZ,深股通专用,59860850.69,2.57,147989177.34,6.36,-88128326.65,0,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,机构专用,36136212.97,1.55,85167994.0,3.66,-49031781.03,0,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,机构专用,36028667.0,1.55,59459459.17,2.56,-23430792.17,0,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,19650272.0,0.84,11638723.0,0.5,8011549.0,0,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,国信证券股份有限公司浙江互联网分公司,17809692.27,0.77,10226156.0,0.44,7583536.27,0,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,深股通专用,59860850.69,2.57,147989177.34,6.36,-88128326.65,1,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,机构专用,36136212.97,1.55,85167994.0,3.66,-49031781.03,1,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,机构专用,36028667.0,1.55,59459459.17,2.56,-23430792.17,1,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,中国银河证券股份有限公司莆田幸福路证券营业部,971593.0,0.04,44535362.0,1.91,-43563769.0,1,日跌幅偏离值达到7%的前5只证券
20260604,000582.SZ,机构专用,13637792.0,0.59,36449333.7,1.57,-22811541.7,1,日跌幅偏离值达到7%的前5只证券
20260604,000700.SZ,深股通专用,506421958.11,6.78,553014553.28,7.41,-46592595.17,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,机构专用,178919190.4,2.4,95439779.58,1.28,83479410.82,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,机构专用,167918840.35,2.25,0.0,0.0,167918840.35,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,机构专用,131684462.48,1.76,77120079.08,1.03,54564383.4,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,机构专用,101528189.68,1.36,81632551.0,1.09,19895638.68,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,深股通专用,506421958.11,6.78,553014553.28,7.41,-46592595.17,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,机构专用,178919190.4,2.4,95439779.58,1.28,83479410.82,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,机构专用,71257703.0,0.95,90112129.2,1.21,-18854426.2,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,华泰证券股份有限公司江阴福泰路证券营业部,37856439.25,0.51,90096907.6,1.21,-52240468.35,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700.SZ,机构专用,101528189.68,1.36,81632551.0,1.09,19895638.68,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000725.SZ,深股通专用,1228270557.82,6.16,574144158.45,2.88,654126399.37,0,日涨幅偏离值达到7%的前5只证券
20260604,000725.SZ,国泰海通证券股份有限公司北京知春路证券营业部,421705949.98,2.11,22542840.0,0.11,399163109.98,0,日涨幅偏离值达到7%的前5只证券
20260604,000725.SZ,机构专用,398376213.11,2.0,530092519.59,2.66,-131716306.48,0,日涨幅偏离值达到7%的前5只证券
20260604,000725.SZ,国泰海通证券股份有限公司湛江万豪世家证券营业部,352561570.0,1.77,2230598.0,0.01,350330972.0,0,日涨幅偏离值达到7%的前5只证券
