trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260602,000055.SZ,中泰证券股份有限公司常州惠国路证券营业部,17948910.0,5.94,2835705.0,0.94,15113205.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,国信证券股份有限公司北京分公司,12159592.47,4.02,417277.0,0.14,11742315.47,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,华鑫证券有限责任公司绍兴胜利东路证券营业部,9813754.0,3.25,192280.0,0.06,9621474.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,机构专用,7950531.0,2.63,292800.0,0.1,7657731.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,国泰海通证券股份有限公司上海浦东新区锦康路证券营业部,7159453.0,2.37,8176.0,0.0,7151277.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,机构专用,3966981.0,1.31,10714550.0,3.55,-6747569.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,机构专用,2716613.0,0.9,6317531.0,2.09,-3600918.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,东兴证券股份有限公司福州杨桥中路证券营业部,2090.0,0.0,6098997.0,2.02,-6096907.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,机构专用,3249095.0,1.08,5929160.0,1.96,-2680065.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000055.SZ,中泰证券股份有限公司北京学院南路证券营业部,0.0,0.0,4929005.0,1.63,-4929005.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,000062.SZ,深股通专用,284604853.39,8.73,98039215.2,3.01,186565638.19,0,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,民生证券股份有限公司上海自贸试验区分公司,96841288.56,2.97,0.0,0.0,96841288.56,0,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,华鑫证券有限责任公司上海陆家嘴证券营业部,78992936.0,2.42,54098.0,0.0,78938838.0,0,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,国联民生证券股份有限公司宁波分公司,63625862.36,1.95,16360.0,0.0,63609502.36,0,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,东方证券股份有限公司无锡梁清路证券营业部,54471717.42,1.67,795099.0,0.02,53676618.42,0,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,深股通专用,284604853.39,8.73,98039215.2,3.01,186565638.19,1,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,8328761.0,0.26,29823042.4,0.91,-21494281.4,1,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,机构专用,34940931.0,1.07,28966628.62,0.89,5974302.38,1,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,信达证券股份有限公司温州瓯江路证券营业部,33180.0,0.0,24616596.0,0.76,-24583416.0,1,日涨幅偏离值达到7%的前5只证券
20260602,000062.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,13508109.59,0.41,23449123.0,0.72,-9941013.41,1,日涨幅偏离值达到7%的前5只证券
20260602,000509.SZ,机构专用,32597381.0,2.4,65187166.0,4.8,-32589785.0,0,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,29378508.0,2.16,50642858.44,3.73,-21264350.44,0,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,28444774.0,2.09,27258987.0,2.01,1185787.0,0,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,28442967.0,2.09,49469225.0,3.64,-21026258.0,0,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,28240383.0,2.08,21540839.0,1.58,6699544.0,0,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,32597381.0,2.4,65187166.0,4.8,-32589785.0,1,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,29378508.0,2.16,50642858.44,3.73,-21264350.44,1,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,28442967.0,2.09,49469225.0,3.64,-21026258.0,1,日振幅值达到15%的前5只证券
20260602,000509.SZ,机构专用,28444774.0,2.09,27258987.0,2.01,1185787.0,1,日振幅值达到15%的前5只证券
20260602,000509.SZ,中国银河证券股份有限公司北京学院南路证券营业部,1794898.0,0.13,23821242.0,1.75,-22026344.0,1,日振幅值达到15%的前5只证券
20260602,000767.SZ,深股通专用,424228851.7,7.47,353453335.2,6.22,70775516.5,0,日换手率达到20%的前5只证券
20260602,000767.SZ,机构专用,100730794.72,1.77,62354852.96,1.1,38375941.76,0,日换手率达到20%的前5只证券
20260602,000767.SZ,机构专用,74005790.32,1.3,34963847.0,0.62,39041943.32,0,日换手率达到20%的前5只证券
20260602,000767.SZ,国信证券股份有限公司浙江互联网分公司,70765747.1,1.25,33796795.0,0.59,36968952.1,0,日换手率达到20%的前5只证券
20260602,000767.SZ,国泰海通证券股份有限公司武汉紫阳东路证券营业部,46663488.25,0.82,244827075.71,4.31,-198163587.46,0,日换手率达到20%的前5只证券
20260602,000767.SZ,深股通专用,424228851.7,7.47,353453335.2,6.22,70775516.5,1,日换手率达到20%的前5只证券
20260602,000767.SZ,国泰海通证券股份有限公司武汉紫阳东路证券营业部,46663488.25,0.82,244827075.71,4.31,-198163587.46,1,日换手率达到20%的前5只证券
20260602,000767.SZ,华安证券股份有限公司海南分公司,95896.0,0.0,200590100.8,3.53,-200494204.8,1,日换手率达到20%的前5只证券
20260602,000767.SZ,大同证券有限责任公司海南分公司,495999.0,0.01,171647814.57,3.02,-171151815.57,1,日换手率达到20%的前5只证券
20260602,000767.SZ,机构专用,100730794.72,1.77,62354852.96,1.1,38375941.76,1,日换手率达到20%的前5只证券
20260602,000960.SZ,深股通专用,361329765.41,7.46,316968553.09,6.54,44361212.32,0,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,机构专用,142801321.13,2.95,93604132.19,1.93,49197188.94,0,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,机构专用,127175261.0,2.62,60706846.0,1.25,66468415.0,0,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,开源证券股份有限公司西安太华路证券营业部,105537418.0,2.18,0.0,0.0,105537418.0,0,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,101599446.0,2.1,2422431.0,0.05,99177015.0,0,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,深股通专用,361329765.41,7.46,316968553.09,6.54,44361212.32,1,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,国泰海通证券股份有限公司蒙自天马路证券营业部,1586929.0,0.03,128345516.14,2.65,-126758587.14,1,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,机构专用,142801321.13,2.95,93604132.19,1.93,49197188.94,1,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,机构专用,127175261.0,2.62,60706846.0,1.25,66468415.0,1,日涨幅偏离值达到7%的前5只证券
20260602,000960.SZ,机构专用,51842744.35,1.07,44060030.76,0.91,7782713.59,1,日涨幅偏离值达到7%的前5只证券
20260602,001210.SZ,机构专用,41862318.84,6.8,0.0,0.0,41862318.84,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,中国中金财富证券有限公司宁波狮子街证券营业部,27644942.0,4.49,0.0,0.0,27644942.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,中国银河证券股份有限公司三亚迎宾路证券营业部,23195954.0,3.77,0.0,0.0,23195954.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,机构专用,19218531.0,3.12,29431127.0,4.78,-10212596.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,中泰证券股份有限公司常州惠国路证券营业部,17944605.0,2.91,4066948.0,0.66,13877657.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,机构专用,19218531.0,3.12,29431127.0,4.78,-10212596.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,中信证券(山东)有限责任公司烟威分公司,63974.0,0.01,26610560.06,4.32,-26546586.06,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,机构专用,14767477.0,2.4,20757318.1,3.37,-5989841.1,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,机构专用,13106219.04,2.13,14712664.1,2.39,-1606445.06,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001210.SZ,中信证券(山东)有限责任公司济南舜耕路证券营业部,0.0,0.0,12226462.0,1.99,-12226462.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260602,001223.SZ,机构专用,8508290.52,5.48,2087652.08,1.35,6420638.44,0,日振幅值达到15%的前5只证券
20260602,001223.SZ,华西证券股份有限公司成都郫都区东大街证券营业部,6600395.0,4.25,0.0,0.0,6600395.0,0,日振幅值达到15%的前5只证券
20260602,001223.SZ,机构专用,6336993.0,4.08,0.0,0.0,6336993.0,0,日振幅值达到15%的前5只证券
20260602,001223.SZ,机构专用,6176562.24,3.98,7541685.2,4.86,-1365122.96,0,日振幅值达到15%的前5只证券
20260602,001223.SZ,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,3182574.8,2.05,116818.2,0.08,3065756.6,0,日振幅值达到15%的前5只证券
20260602,001223.SZ,机构专用,0.0,0.0,8698517.0,5.6,-8698517.0,1,日振幅值达到15%的前5只证券
20260602,001223.SZ,机构专用,2660771.2,1.71,7938906.8,5.12,-5278135.6,1,日振幅值达到15%的前5只证券
20260602,001223.SZ,机构专用,6176562.24,3.98,7541685.2,4.86,-1365122.96,1,日振幅值达到15%的前5只证券
20260602,001223.SZ,机构专用,2019818.84,1.3,6834465.84,4.4,-4814647.0,1,日振幅值达到15%的前5只证券
20260602,001223.SZ,中国国际金融股份有限公司上海分公司,599016.4,0.39,3540366.0,2.28,-2941349.6,1,日振幅值达到15%的前5只证券
20260602,001259.SZ,机构专用,16941201.0,4.98,1996281.0,0.59,14944920.0,0,日跌幅偏离值达到7%的前5只证券
20260602,001259.SZ,中信证券股份有限公司杭州延安路证券营业部,8764690.0,2.58,174764.0,0.05,8589926.0,0,日跌幅偏离值达到7%的前5只证券
