trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260527,000010.SZ,长城证券股份有限公司前海分公司,2294035.0,2.09,79907.0,0.07,2214128.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,广发证券股份有限公司九江长虹大道证券营业部,2264477.0,2.07,0.0,0.0,2264477.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,2227994.0,2.03,420623.0,0.38,1807371.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,东亚前海证券有限责任公司上海分公司,2097537.0,1.91,0.0,0.0,2097537.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,中银国际证券股份有限公司苏州分公司,2058758.0,1.88,1047087.0,0.96,1011671.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,东方证券股份有限公司泉州津淮街证券营业部,0.0,0.0,4136756.0,3.77,-4136756.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,民生证券股份有限公司永城百花路证券营业部,114904.0,0.1,3820676.0,3.49,-3705772.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,中国中金财富证券有限公司广州番禺东兴路证券营业部,1706228.0,1.56,3089322.0,2.82,-1383094.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,国金证券股份有限公司上海静安区南京西路证券营业部,422526.0,0.39,2685378.0,2.45,-2262852.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000010.SZ,东兴证券股份有限公司惠安建设南路证券营业部,0.0,0.0,2297010.0,2.1,-2297010.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,金融街证券股份有限公司沈阳奉天街证券营业部,3565628.0,3.32,1056261.0,0.98,2509367.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,东方财富证券股份有限公司山南香曲东路证券营业部,3153519.0,2.93,1665520.0,1.55,1487999.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,2927975.0,2.73,1053939.0,0.98,1874036.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,联储证券股份有限公司宁波分公司,2848005.0,2.65,0.0,0.0,2848005.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,机构专用,2530915.0,2.36,7592.0,0.01,2523323.0,0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,招商证券股份有限公司上海黄浦区西藏南路证券营业部,0.0,0.0,2901903.0,2.7,-2901903.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,东方证券股份有限公司厦门仙岳路证券营业部,2397750.0,2.23,2602456.0,2.42,-204706.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,中国中金财富证券有限公司广州科学大道证券营业部,1423394.0,1.32,2110580.52,1.96,-687186.52,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,东方证券股份有限公司泉州津淮街证券营业部,1883172.0,1.75,1980371.0,1.84,-97199.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000056.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,1513833.0,1.41,1943332.0,1.81,-429499.0,1,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260527,000417.SZ,机构专用,58540598.06,3.94,62472414.78,4.21,-3931816.72,0,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,机构专用,48361139.52,3.26,26681786.0,1.8,21679353.52,0,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,机构专用,23436783.0,1.58,24469474.52,1.65,-1032691.52,0,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,西南证券股份有限公司重庆第三分公司,21767954.0,1.47,0.0,0.0,21767954.0,0,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,华西证券股份有限公司合肥长江西路证券营业部,14220270.0,0.96,5333620.0,0.36,8886650.0,0,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,机构专用,58540598.06,3.94,62472414.78,4.21,-3931816.72,1,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,机构专用,48361139.52,3.26,26681786.0,1.8,21679353.52,1,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,机构专用,23436783.0,1.58,24469474.52,1.65,-1032691.52,1,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,国泰海通证券股份有限公司长沙五一大道第二证券营业部,36950.0,0.0,17567896.29,1.18,-17530946.29,1,日跌幅偏离值达到7%的前5只证券
20260527,000417.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,12944058.0,0.87,16922777.15,1.14,-3978719.15,1,日跌幅偏离值达到7%的前5只证券
20260527,000518.SZ,国信证券股份有限公司浙江互联网分公司,10391134.0,1.19,10641038.0,1.22,-249904.0,0,日振幅值达到15%的前5只证券
20260527,000518.SZ,广发证券股份有限公司广州寺右新马路证券营业部,9516077.0,1.09,13903373.0,1.6,-4387296.0,0,日振幅值达到15%的前5只证券
20260527,000518.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,8620642.0,0.99,8145057.0,0.94,475585.0,0,日振幅值达到15%的前5只证券
20260527,000518.SZ,东方财富证券股份有限公司昌都两江大道证券营业部,8206722.0,0.94,7540350.0,0.87,666372.0,0,日振幅值达到15%的前5只证券
20260527,000518.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,7870507.1,0.9,6170131.0,0.71,1700376.1,0,日振幅值达到15%的前5只证券
20260527,000518.SZ,广发证券股份有限公司广州寺右新马路证券营业部,9516077.0,1.09,13903373.0,1.6,-4387296.0,1,日振幅值达到15%的前5只证券
20260527,000518.SZ,国信证券股份有限公司浙江互联网分公司,10391134.0,1.19,10641038.0,1.22,-249904.0,1,日振幅值达到15%的前5只证券
