trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260513,000007.SZ,机构专用,80131000.28,6.06,146821831.8,11.1,-66690831.52,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,44217385.5,3.34,34923354.0,2.64,9294031.5,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,43095288.5,3.26,37825536.0,2.86,5269752.5,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,34222886.5,2.59,30872603.0,2.33,3350283.5,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,28699797.0,2.17,27786667.0,2.1,913130.0,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,27250406.28,5.41,27397007.62,5.44,-146601.34,0,日跌幅偏离值达到7%的前5只证券
20260513,000007.SZ,机构专用,17748590.0,3.52,16390272.0,3.25,1358318.0,0,日跌幅偏离值达到7%的前5只证券
20260513,000007.SZ,机构专用,16976608.5,3.37,13395221.0,2.66,3581387.5,0,日跌幅偏离值达到7%的前5只证券
20260513,000007.SZ,机构专用,8924434.0,1.77,9072863.0,1.8,-148429.0,0,日跌幅偏离值达到7%的前5只证券
20260513,000007.SZ,机构专用,8793807.0,1.75,12496165.0,2.48,-3702358.0,0,日跌幅偏离值达到7%的前5只证券
20260513,000007.SZ,机构专用,80131000.28,6.06,146821831.8,11.1,-66690831.52,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,8030849.62,0.61,90439244.07,6.84,-82408394.45,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,43095288.5,3.26,37825536.0,2.86,5269752.5,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,44217385.5,3.34,34923354.0,2.64,9294031.5,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,34222886.5,2.59,30872603.0,2.33,3350283.5,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260513,000007.SZ,机构专用,27250406.28,5.41,27397007.62,5.44,-146601.34,1,日跌幅偏离值达到7%的前5只证券
20260513,000007.SZ,国泰海通证券股份有限公司南通跃龙路证券营业部,236106.0,0.05,20618844.0,4.09,-20382738.0,1,日跌幅偏离值达到7%的前5只证券
20260513,000007.SZ,机构专用,5710575.62,1.13,19013281.57,3.77,-13302705.95,1,日跌幅偏离值达到7%的前5只证券
