trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20260518,000021.SZ,深股通专用,287084818.5,8.31,62916800.9,1.82,224168017.6,0,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,201089176.0,5.82,906428.0,0.03,200182748.0,0,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,机构专用,84818875.0,2.45,8657564.0,0.25,76161311.0,0,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,华鑫证券有限责任公司上海陆家嘴证券营业部,83025480.0,2.4,179405.0,0.01,82846075.0,0,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,73176820.0,2.12,3036403.0,0.09,70140417.0,0,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,国泰海通证券股份有限公司深圳福田中心区华融大厦证券营业部,818416.0,0.02,74244695.0,2.15,-73426279.0,1,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,深股通专用,287084818.5,8.31,62916800.9,1.82,224168017.6,1,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,光大证券股份有限公司宁波奉化中山东路证券营业部,58304.0,0.0,43872390.0,1.27,-43814086.0,1,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,广发证券股份有限公司郑州农业路证券营业部,28867.0,0.0,43592036.0,1.26,-43563169.0,1,日涨幅偏离值达到7%的前5只证券
20260518,000021.SZ,招商证券股份有限公司西安锦业路证券营业部,10863.0,0.0,36573324.96,1.06,-36562461.96,1,日涨幅偏离值达到7%的前5只证券
20260518,000925.SZ,深股通专用,177647817.0,4.46,92375715.59,2.32,85272101.41,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,39643029.0,1.0,32879269.2,0.83,6763759.8,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,东方财富证券股份有限公司山南香曲东路证券营业部,37918342.51,0.95,36674711.0,0.92,1243631.51,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,36690760.0,0.92,31529507.59,0.79,5161252.41,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,33430953.0,0.84,27806635.59,0.7,5624317.41,0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,深股通专用,177647817.0,4.46,92375715.59,2.32,85272101.41,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,东北证券股份有限公司佛山分公司,991329.0,0.02,44339570.0,1.11,-43348241.0,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,国泰海通证券股份有限公司上海徐汇区宜山路证券营业部,244891.0,0.01,38611395.0,0.97,-38366504.0,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,开源证券股份有限公司西安太华路证券营业部,0.0,0.0,38233935.0,0.96,-38233935.0,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000925.SZ,东方财富证券股份有限公司山南香曲东路证券营业部,37918342.51,0.95,36674711.0,0.92,1243631.51,1,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260518,000962.SZ,深股通专用,127327360.0,7.88,88885936.38,5.5,38441423.62,0,日涨幅偏离值达到7%的前5只证券
20260518,000962.SZ,机构专用,107736462.0,6.67,0.0,0.0,107736462.0,0,日涨幅偏离值达到7%的前5只证券
