date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,-270324600.0,0.0,5437599.999999948,-232879500.00000012,62230500.00000003,165211500.0,000063
20200103,,0.0,494097400.0,0.0,79664899.99999991,801516300.0000004,-515945200.00000006,-365235999.99999994,000063
20200106,,0.0,-83417099.99999999,0.0,87596400.0,11357300.000000104,-45009799.99999996,-53943800.000000045,000063
20200107,,0.0,-339687100.0,0.0,103589900.00000006,-342240000.00000006,108671500.00000009,129978600.0,000063
20200108,,0.0,-482173700.0,0.0,-74316400.0,-123850400.00000007,-2347399.999999907,200514100.00000003,000063
20200109,,0.0,498752699.99999994,0.0,96105800.00000001,417734799.9999998,-230261600.00000003,-283578999.99999994,000063
20200110,,0.0,162121800.0,0.0,126117299.99999996,-84450099.99999994,-9661800.000000076,-32005499.999999955,000063
20200113,,0.0,139412000.0,0.0,-143767399.9999999,256366699.99999997,-100132000.00000004,-12467300.000000032,000063
20200114,,0.0,-961689100.0,0.0,-173567100.00000006,-962069600.0000001,481505800.0,654130900.0,000063
20200115,,0.0,41059000.0,0.0,-201842299.99999997,-10303999.999999942,66324300.0,145822100.00000006,000063
20200116,,0.0,195685800.00000003,0.0,51634799.99999996,169495999.9999999,-76917899.99999994,-144212899.99999994,000063
20200117,,0.0,1180374500.0,0.0,32908800.000000045,690216699.9999999,-285202000.0,-437923500.00000006,000063
20200120,,0.0,455968800.0,0.0,-193837000.00000012,486459400.0,-122329899.99999991,-170292599.99999994,000063
20200121,,0.0,-710179400.0,0.0,-77958400.0000001,-620601499.9999998,168059400.00000003,530500700.0,000063
20200122,,0.0,812306600.0,0.0,-105201200.0000001,606150900.0000001,-258014100.00000003,-242935599.99999997,000063
20200123,,0.0,-775924900.0,0.0,-105441100.0,-609547800.0,247865100.0000001,467124000.0,000063
20200203,,0.0,1920294900.0,0.0,-244627199.99999988,156462099.9999999,-117651699.99999999,205816800.0000001,000063
20200204,,0.0,388391700.0,0.0,49663800.000000045,194002500.0,-62403899.99999999,-181262500.0,000063
20200205,,0.0,-527955199.99999994,0.0,-113740500.00000018,-444751700.0,164992800.0,393499500.0000001,000063
