date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,-1246500.0,0.0,9439600.0,-7390700.000000001,2290799.999999999,-4339700.000000003,600118
20200103,,0.0,81692100.0,0.0,37640399.99999999,25008400.0,-26887299.999999996,-35761599.99999999,600118
20200106,,0.0,-15158900.000000002,0.0,10014900.000000017,-4107899.9999999995,-4795999.999999985,-1111100.0000000058,600118
20200107,,0.0,19555800.0,0.0,15771100.000000006,-2382700.0,-2347999.9999999925,-11040299.999999998,600118
20200108,,0.0,37637300.0,0.0,3305999.9999999856,15960200.000000004,335899.99999998324,-19602300.000000015,600118
20200109,,0.0,-66924799.99999999,0.0,-2496800.000000003,-19507100.0,7347299.999999995,14656599.999999998,600118
20200110,,0.0,-44647100.0,0.0,-6634200.000000001,-4507100.0,-4366299.999999992,15507699.999999994,600118
20200113,,0.0,-14230700.0,0.0,-5595000.0,-4752100.0,8832699.999999994,1514399.999999996,600118
20200114,,0.0,-19388300.0,0.0,-5125599.999999995,-6816400.0,-411899.999999996,12353799.999999996,600118
20200115,,0.0,-26253600.0,0.0,-6751199.999999999,-8583600.0,-2793199.999999997,18127899.999999996,600118
20200116,,0.0,266405900.0,0.0,-56654199.999999985,265730900.00000003,-128310300.00000003,-80766400.0,600118
20200117,,0.0,166889900.00000003,0.0,27137600.00000002,-9021599.999999998,76899.9999999869,-18192900.000000007,600118
20200120,,0.0,179906100.0,0.0,-40272200.000000015,365052500.0,-185031399.99999997,-139748800.0,600118
20200121,,0.0,156286600.0,0.0,8023299.999999945,8634499.99999997,-8669799.999999959,-7988000.000000029,600118
20200122,,0.0,23137800.000000004,0.0,42366500.000000015,50940999.999999985,-51378899.99999999,-41928600.00000001,600118
20200123,,0.0,-498649600.0,0.0,-194068900.0,577889699.9999999,-252126600.00000003,-131694100.0,600118
20200203,,0.0,457277699.99999994,0.0,-35464199.999999985,103036799.99999993,-63978099.99999998,-3594499.999999971,600118
20200204,,0.0,-561800900.0,0.0,70570899.99999997,120763500.00000006,-101834799.99999996,-89499700.00000001,600118
20200205,,0.0,-43678600.0,0.0,-83476299.99999997,214261000.00000006,-75227799.99999999,-55556800.0,600118
20200206,,0.0,21938800.0,0.0,-91697300.0,220839900.00000003,-80325500.0,-48817199.99999999,600118
20200207,,0.0,-381891000.0,0.0,-127699.99999989523,-161426100.00000015,-4986500.000000088,166540099.99999994,600118
20200210,,0.0,-161713800.0,0.0,43727100.00000007,-311109100.00000006,101575400.00000007,165806600.00000003,600118
20200211,,0.0,-345863399.99999994,0.0,11480000.0,-5810399.999999936,-53570299.999999985,47900600.00000005,600118
20200212,,0.0,242713200.0,0.0,-14615700.00000007,-102038699.99999996,85088599.99999994,31565699.999999996,600118
20200213,,0.0,-220666900.0,0.0,-170524199.99999997,-157906400.0,78522799.99999999,249907800.0,600118
