date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,3562000.0,0.0,1697199.999999998,7026400.000000001,-1884900.0,-6838699.999999999,601016
20200103,,0.0,-3278800.0,0.0,-722300.0000000002,4235000.0,704200.0000000007,-4216900.000000001,601016
20200106,,0.0,-1687100.0,0.0,-2612000.0000000005,2069700.0000000002,1640899.999999999,-1098599.999999999,601016
20200107,,0.0,3809500.0,0.0,1437200.0000000002,182299.99999999962,-1640799.9999999993,21400.000000001,601016
20200108,,0.0,-18711600.0,0.0,-3244000.000000001,1416500.000000001,-497799.9999999997,2325299.9999999995,601016
20200109,,0.0,12024000.0,0.0,5796700.000000001,-411699.9999999996,-1932600.0,-3452500.0,601016
20200110,,0.0,-2295500.0,0.0,-2458500.0,-1452099.9999999998,2184499.999999998,1726099.999999999,601016
20200113,,0.0,6571000.0,0.0,4578100.000000002,411600.00000000023,-857700.0000000021,-4131900.0000000005,601016
20200114,,0.0,-653100.0,0.0,-2252000.0000000005,2347500.0,-3616299.9999999986,3520799.999999999,601016
20200115,,0.0,-13922800.0,0.0,-1401999.9999999993,-5786100.0,1552699.9999999998,5635300.000000001,601016
20200116,,0.0,1671500.0,0.0,-2944500.0000000005,-4970300.000000001,-71899.99999999827,7986799.999999999,601016
20200117,,0.0,-6814200.0,0.0,2092500.0,4288600.0,-3164400.0000000005,-3216499.9999999986,601016
20200120,,0.0,-9596600.0,0.0,24100.00000000082,-2103800.0,1492699.9999999998,587099.9999999992,601016
20200121,,0.0,-27447100.0,0.0,-2559600.0000000005,-3853000.0000000005,1223499.999999999,5189000.000000001,601016
20200122,,0.0,2493400.0,0.0,-224499.99999999933,193000.00000000012,786400.000000001,-754800.0000000002,601016
20200123,,0.0,-21282900.0,0.0,-2812600.0,-2078100.0,-1501799.9999999984,6392500.0,601016
20200203,,0.0,34826100.0,0.0,-2644700.0000000005,-10252800.0,1401800.0000000007,11495700.0,601016
20200204,,0.0,-3786000.0,0.0,-3082100.0000000005,-6282200.0,1214900.0000000023,8149499.999999998,601016
20200205,,0.0,-1500300.0,0.0,-3182300.0,681700.0000000001,1687500.0,813099.9999999994,601016
20200206,,0.0,-5951799.999999999,0.0,-5204400.000000001,5673399.999999999,-413299.9999999993,-55700.00000000164,601016
20200207,,0.0,-5917600.0,0.0,438300.0000000004,-3866800.0000000005,2944700.0000000005,483899.9999999987,601016
20200210,,0.0,10654300.0,0.0,2907999.9999999995,3955700.0,-2694400.0000000005,-4169400.0000000005,601016
20200211,,0.0,-4530200.0,0.0,-4182100.0000000005,-729599.9999999998,2386400.000000001,2525399.9999999995,601016
20200212,,0.0,11690700.0,0.0,6706500.000000001,4465600.0,-4851199.999999999,-6321000.000000001,601016
20200213,,0.0,-12928400.0,0.0,-3221999.999999998,-506399.9999999999,-970199.9999999998,4698599.999999999,601016
20200214,,0.0,4327300.0,0.0,-8175300.000000001,1107899.9999999995,3043500.0,4023900.000000001,601016
20200217,,0.0,4542900.0,0.0,2582100.0000000005,1688900.0000000002,1172999.9999999995,-5444100.000000001,601016
20200218,,0.0,-7339800.0,0.0,-744700.0000000002,-2598900.0,3570599.9999999995,-227199.999999998,601016
20200219,,0.0,-4425100.0,0.0,-3691400.000000001,3795800.0,15800.000000001546,-120199.99999999983,601016
20200220,,0.0,9597800.0,0.0,1901299.9999999988,4796700.0,-3520399.9999999995,-3177600.0,601016
20200221,,0.0,17300900.0,0.0,379700.0000000003,4139000.0,-2921900.0000000005,-1596799.9999999984,601016
