date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,58743500.0,0.0,-5084799.999999995,32615099.999999985,-4953699.99999999,-22576600.0,600111
20200103,,0.0,20858100.0,0.0,17844599.999999993,-17870500.00000001,3560400.000000009,-3534300.000000003,600111
20200106,,0.0,148432300.0,0.0,61065500.00000003,-13388199.999999996,-28356399.999999993,-19321000.000000022,600111
20200107,,0.0,-155682700.0,0.0,27082799.99999999,-117434399.99999999,29640999.999999985,60710599.99999998,600111
20200108,,0.0,-122593500.0,0.0,-22325000.00000002,-46932399.999999985,1155699.9999999972,68101600.0,600111
20200109,,0.0,-65754200.0,0.0,18932099.999999993,-39058000.0,510600.0000000131,19615299.999999996,600111
20200110,,0.0,-18245100.0,0.0,-722800.0000000065,290199.9999999998,2192800.0000000065,-1760200.0000000044,600111
20200113,,0.0,-1564900.0,0.0,29719100.000000015,-595000.0,-15373600.000000006,-13750500.000000002,600111
20200114,,0.0,50197600.0,0.0,-16687999.999999993,13651700.0,2741599.9999999986,294700.00000001164,600111
20200115,,0.0,-104297700.0,0.0,-12062299.999999996,-25030800.000000004,-7727399.999999998,44820600.00000001,600111
20200116,,0.0,-43647900.0,0.0,-12518300.0,-11862100.0,3476900.000000005,20903400.0,600111
20200117,,0.0,-63754799.99999999,0.0,-6944500.000000007,-25575000.000000004,8155799.999999999,24363700.0,600111
20200120,,0.0,9609100.0,0.0,25072800.000000007,-6428000.0,-18349400.000000004,-295399.99999999965,600111
20200121,,0.0,-106406000.0,0.0,-26338300.0,-41956299.99999999,6189099.999999998,62105400.0,600111
20200122,,0.0,-31526000.0,0.0,-7280300.0000000065,-17322500.0,4555799.999999999,20047100.0,600111
20200123,,0.0,-97800800.0,0.0,-51956200.00000001,-26832700.0,15361499.999999996,63427500.0,600111
20200203,,0.0,117571299.99999999,0.0,-7606200.000000004,-2961300.000000001,-11286799.999999998,21854399.999999996,600111
20200204,,0.0,-35909700.0,0.0,-16597500.0,-22500199.999999996,-8293299.999999981,47391000.0,600111
20200205,,0.0,9384600.0,0.0,2860799.999999999,-5112300.000000005,-14606499.999999996,16857899.99999999,600111
20200206,,0.0,-2883700.0,0.0,-6765000.0,-283299.9999999993,-6454500.000000007,13502800.000000007,600111
20200207,,0.0,-22804899.999999996,0.0,11446200.000000007,-10720599.999999994,-3089800.000000014,2364200.000000001,600111
20200210,,0.0,42434000.0,0.0,20789100.0,-12176099.999999996,3602199.9999999935,-12215200.000000004,600111
20200211,,0.0,-32590300.000000004,0.0,-7177700.000000005,34299.99999999836,-11168600.000000006,18312000.000000007,600111
20200212,,0.0,86135400.00000001,0.0,-2825900.0000000014,25034799.999999996,-11075800.0,-11133200.000000015,600111
20200213,,0.0,-24664899.999999996,0.0,-9968600.000000006,-11935400.0,9864499.999999989,12039599.99999999,600111
20200214,,0.0,-18705300.0,0.0,7341999.999999998,-11304100.000000004,-7136100.000000006,11098100.000000004,600111
20200217,,0.0,-11934900.0,0.0,-43304700.000000015,49650199.99999999,-8370100.0000000205,2024600.0000000095,600111
20200218,,0.0,-6531400.0,0.0,13548699.99999999,13242399.999999998,-8594500.000000007,-18196600.0,600111
20200219,,0.0,-189982500.0,0.0,-35219600.00000001,-96961700.0,39238800.00000001,92942500.0,600111
20200220,,0.0,-2992500.0,0.0,13501599.999999998,618299.9999999993,-8281000.000000021,-5838799.999999992,600111
20200221,,0.0,19393500.0,0.0,1602900.0000000088,32335500.0,-21392000.000000007,-12546399.999999994,600111
20200224,,0.0,-127454900.0,0.0,-78927300.0,-80793900.0,58811900.00000002,100909200.00000001,600111
20200225,,0.0,-228134000.0,0.0,-92971800.0,-96899000.0,53663800.00000001,136206900.0,600111
20200226,,0.0,-21522700.0,0.0,-10329799.999999996,-32284599.999999996,22975000.0,19639500.000000007,600111
20200227,,0.0,-50522100.0,0.0,-27195800.000000007,-9837800.000000002,5109400.000000005,31924100.0,600111
20200228,,0.0,-181477300.0,0.0,-99910900.0,-57093800.0,29496100.000000007,127508600.0,600111
