date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,40491500.0,0.0,-816699.9999999825,-34515499.99999999,17008199.999999996,18323899.999999993,300346
20200103,,0.0,88788200.0,0.0,-34510399.99999993,36275399.99999999,-8634800.000000032,6869899.9999999795,300346
20200106,,0.0,-42274900.0,0.0,-16671899.999999987,22821299.999999993,-7459199.999999982,1309899.9999999795,300346
20200107,,0.0,-85028100.0,0.0,-9172599.999999983,-14076999.999999989,-3241399.9999999944,26490999.999999985,300346
20200108,,0.0,-142891900.0,0.0,-51242400.000000015,-88687300.0,33973000.00000003,105956699.99999999,300346
20200109,,0.0,8482700.0,0.0,-34303599.999999985,-8349600.0,27651400.00000001,15001800.000000004,300346
20200110,,0.0,-33170800.0,0.0,-963400.0000000014,-1976400.0000000033,-7217500.0,10157100.00000001,300346
20200113,,0.0,95951000.0,0.0,18699500.000000007,18973400.0,-12330299.999999989,-25342600.000000004,300346
20200114,,0.0,38350900.0,0.0,-10484000.000000015,-4681700.000000001,-2017600.0000000205,17183199.999999996,300346
20200115,,0.0,-5861500.0,0.0,-9057500.0,-18657799.999999996,17311600.0,10403800.00000001,300346
20200116,,0.0,-78058600.0,0.0,-35665100.0,142153600.0,-54953099.99999998,-51535500.0,300346
20200117,,0.0,-38328100.0,0.0,-39738200.0,-112436500.00000001,30915000.0,121259700.00000004,300346
20200120,,0.0,121885300.0,0.0,1439199.9999999825,-49365999.999999985,26801399.999999993,21125399.999999974,300346
20200121,,0.0,45255000.0,0.0,-23305500.00000003,9662800.000000024,-2268700.000000026,15911500.000000015,300346
20200122,,0.0,28797300.0,0.0,-21020400.000000007,-43044400.00000002,29500000.0,34564700.000000015,300346
20200123,,0.0,-239097500.0,0.0,-99185599.99999997,-86937800.00000003,43380299.999999985,142743000.0,300346
20200203,,0.0,14565300.0,0.0,-7298299.999999999,0.0,434699.9999999997,6863500.0,300346
20200204,,0.0,57742900.0,0.0,-46282299.99999999,-27525400.000000007,19984300.000000004,53823600.00000001,300346
20200205,,0.0,-43468200.0,0.0,-25165400.000000007,-114877400.00000001,53292499.99999996,86750400.00000001,300346
20200206,,0.0,125317800.0,0.0,-13371500.000000015,42519500.00000001,8484000.000000015,-37631899.999999985,300346
20200207,,0.0,-41824300.0,0.0,-33659800.00000003,-27619800.000000015,25680599.999999978,35599100.0,300346
20200210,,0.0,-113664800.0,0.0,-54164000.000000015,-51714500.00000001,25692600.00000002,80186000.00000001,300346
20200211,,0.0,12028200.0,0.0,-5584399.999999987,25902399.999999996,-15728099.999999978,-4589799.999999995,300346
20200212,,0.0,-9277700.0,0.0,-6385999.999999985,-8612900.00000001,12310600.000000013,2688400.0000000014,300346
20200213,,0.0,18454300.0,0.0,-36526100.00000001,62242600.00000002,-38391900.00000002,12675499.999999993,300346
20200214,,0.0,-30121500.0,0.0,-45787999.99999999,-39522499.99999999,39387899.99999997,45922700.00000001,300346
20200217,,0.0,138551000.0,0.0,-22352799.99999999,115926100.0,-43201299.99999997,-50372000.00000001,300346
20200218,,0.0,-51626200.0,0.0,-5587799.999999989,-38492799.999999985,17794799.99999996,26285899.999999966,300346
20200219,,0.0,-135548100.0,0.0,-94789899.99999999,-56573600.00000001,23293899.999999993,128069600.00000006,300346
20200220,,0.0,20527900.0,0.0,-16966500.000000015,-26084799.999999996,-739000.0000000146,43790300.00000002,300346
20200221,,0.0,62886700.0,0.0,14624400.000000022,38526199.99999999,-22737099.999999993,-30413499.999999985,300346
20200224,,0.0,55497000.0,0.0,-20160800.00000002,-6626399.999999994,-4462400.000000052,31249599.999999993,300346
20200225,,0.0,-62606400.0,0.0,-115519699.99999987,37943000.00000003,-1434400.0000000233,79011100.0,300346
20200226,,0.0,-139185700.0,0.0,-59302500.0,-161070500.0,73264800.00000003,147108300.0,300346
20200227,,0.0,-133952800.0,0.0,-43147900.00000001,-93434900.00000001,12451500.000000015,124131300.00000001,300346
20200228,,0.0,36734900.0,0.0,-36967199.99999994,-3283600.0000000056,5510299.999999989,34740400.00000001,300346
20200302,,0.0,-32225500.0,0.0,-242399.99999997963,-80124599.99999999,33259399.99999995,47107699.99999997,300346
20200303,,0.0,20055600.0,0.0,-43179899.99999998,-45560599.99999998,26860900.000000037,61879599.99999999,300346
20200304,,0.0,-289530900.0,0.0,-116330199.99999997,-194225100.00000003,62009100.00000004,248546200.0,300346
20200305,,0.0,-47176800.0,0.0,-70126999.99999997,-60073700.00000001,16683899.999999994,113516799.99999997,300346
20200306,,0.0,-39207100.0,0.0,-16941100.000000007,-72299100.00000001,12771699.999999983,76468400.0,300346
20200309,,0.0,-110396800.0,0.0,-29261600.0,-61030499.99999999,-11575800.000000017,101868000.0,300346
20200310,,0.0,87180800.0,0.0,31411800.000000004,49355099.999999985,-21674400.000000022,-59092499.99999996,300346
20200311,,0.0,-237265099.99999997,0.0,-93120799.99999999,-180114600.0,67862600.00000001,205372700.0,300346
20200312,,0.0,-36685000.0,0.0,-8836599.999999998,-2528000.000000002,-15959500.000000007,27324000.000000015,300346
20200313,,0.0,198499000.0,0.0,43373399.99999996,162592900.0,-97737699.99999997,-108228500.00000001,300346
20200316,,0.0,145198300.0,0.0,-67056699.999999985,-90142500.0,81792200.00000001,75406800.0,300346
20200317,,0.0,254561100.0,0.0,-2821199.9999999534,108899100.0,-53453000.00000003,-52624900.00000005,300346
20200318,,0.0,-119306200.00000001,0.0,-68270599.99999997,-276485400.00000006,77590000.0,267166099.99999994,300346
20200319,,0.0,21286100.0,0.0,14504000.000000015,-17221499.999999978,18763600.000000007,-16046300.000000047,300346
20200320,,0.0,-163596300.0,0.0,-164651399.9999999,-116754700.0,39353099.99999998,242052999.99999997,300346
20200323,,0.0,-151853400.0,0.0,-80282700.0,-12247999.999999993,-30676899.99999995,123207700.00000004,300346
20200324,,0.0,-53368900.0,0.0,-30891900.000000022,-41279100.0,-3756399.9999999944,75927299.99999996,300346
20200325,,0.0,8520200.0,0.0,-22734899.99999998,-25334400.000000004,-3743400.0000000014,51812700.00000001,300346
20200326,,0.0,30353200.0,0.0,-15842799.999999989,25422900.0,-26556500.000000015,16976399.999999993,300346
20200327,,0.0,-139723400.0,0.0,-68911499.99999999,-53706400.0,-21814499.99999997,144432400.00000003,300346
20200330,,0.0,-10987400.0,0.0,-56405400.00000001,-9434899.999999998,-21454100.0,87294400.00000003,300346
20200331,,0.0,-2494700.0,0.0,11348600.000000006,-26181300.0,14653099.999999978,179600.00000002765,300346
20200401,,0.0,7207700.0,0.0,-1091599.9999999986,-6292199.999999998,-281199.9999999898,7664899.9999999795,300346
20200402,,0.0,103913900.0,0.0,22343199.999999996,67854800.0,-24247300.000000034,-65950600.000000015,300346
20200403,,0.0,-134955800.0,0.0,-36343500.00000002,-65768300.0,9559500.000000007,92552300.0,300346
20200407,,0.0,-64565100.0,0.0,-3683500.000000022,-8773500.000000004,-2032400.0000000524,14489399.999999987,300346
20200408,,0.0,-66497299.99999999,0.0,3226100.0000000056,-17054700.000000004,-23859799.999999996,37688400.0,300346
20200409,,0.0,-30041000.0,0.0,4489200.000000001,-20570300.000000004,-3729099.9999999986,19810200.000000004,300346
20200410,,0.0,-157776700.0,0.0,-85639500.0,-75394200.0,8321000.000000021,152712700.0,300346
20200413,,0.0,-2714000.0,0.0,1235200.0000000044,-22430500.0,-3925699.999999997,25120900.0,300346
20200414,,0.0,116142800.0,0.0,9581000.000000004,37915100.0,-20650300.000000026,-26845800.00000002,300346
20200415,,0.0,-9573900.0,0.0,-7818199.999999997,-16415600.0,-8112799.999999989,32346600.0,300346
20200416,,0.0,24151600.0,0.0,19487099.999999993,10478899.999999998,-5926200.000000026,-24039799.999999996,300346
20200417,,0.0,9025000.0,0.0,1581599.9999999986,9156300.000000002,-4287400.000000016,-6450499.999999993,300346
20200420,,0.0,37221100.0,0.0,-15680599.999999994,1386899.999999996,2868500.000000022,11425200.000000004,300346
20200421,,0.0,-111170800.0,0.0,-37875600.000000015,-60114600.0,17332399.99999998,80657699.99999997,300346
20200422,,0.0,107842800.0,0.0,-36136599.99999996,345291700.0,-146519400.00000003,-162635700.0,300346
20200423,,0.0,-179086300.0,0.0,-106206199.99999999,-216064000.0,111307700.0,210962600.00000003,300346
20200424,,0.0,-120712700.0,0.0,-22025799.99999998,-83451000.0,7929500.000000007,97547400.0,300346
20200427,,0.0,-75117300.0,0.0,-15517399.999999998,-13687199.999999998,1362900.0000000088,27841700.0,300346
20200428,,0.0,35633100.0,0.0,6375900.000000002,3597300.0000000047,16372099.99999999,-26345199.999999966,300346
20200429,,0.0,60614799.99999999,0.0,-29630699.999999996,-2273099.999999995,7102900.000000008,24800699.999999996,300346
20200430,,0.0,206025400.0,0.0,-4631899.999999987,133725800.00000001,-46748499.999999985,-82345400.00000001,300346
20200506,,0.0,222520500.0,0.0,16407900.00000001,51514699.99999998,-22501699.99999998,-45420900.0,300346
20200507,,0.0,-207802300.0,0.0,-107081699.99999999,-259643400.00000003,79827099.99999999,286897900.0,300346
20200508,,0.0,157583000.0,0.0,55162000.000000045,79216800.0,-33841899.99999995,-100536900.00000003,300346
20200511,,0.0,-14396199.999999998,0.0,-27489699.99999994,-76742600.0,39042699.99999997,65189700.000000015,300346
20200512,,0.0,-97873300.0,0.0,-75068099.99999997,-24610300.000000007,-19322500.0,119000900.0,300346
20200513,,0.0,-28569699.999999996,0.0,-33907999.99999999,-24550299.999999996,13079200.000000019,45379100.00000004,300346
20200514,,0.0,82154500.0,0.0,27116600.0,64641700.0,-28636100.000000007,-63122299.99999996,300346
20200515,,0.0,34216500.0,0.0,-37595700.0,-13652700.000000004,23529300.000000004,27719100.0,300346
20200518,,0.0,12720700.0,0.0,-34525800.000000015,-73119900.00000001,27473999.99999994,80171699.99999999,300346
20200519,,0.0,287969000.0,0.0,36511100.00000001,51417099.99999999,-32882399.99999998,-55045899.99999996,300346
20200520,,0.0,-127934300.0,0.0,-84852699.99999997,-197408400.00000003,77860700.0,204400400.0,300346
20200521,,0.0,-169153900.0,0.0,-131498400.00000004,-55255100.00000002,22301699.99999998,164451699.99999997,300346
20200522,,0.0,-28133600.0,0.0,-29798800.00000001,-18076099.999999996,-24796899.999999985,72671800.0,300346
20200525,,0.0,-297112200.0,0.0,-53348600.00000001,406829500.00000006,-177047700.0,-176433099.99999997,300346
20200526,,0.0,416881700.0,0.0,-60380600.00000012,-39925599.99999998,45043600.00000001,55262700.00000004,300346
20200527,,0.0,-213489100.0,0.0,-93672099.99999993,246797599.99999994,-132282399.99999991,-20843000.00000003,300346
20200528,,0.0,-349876400.0,0.0,-127492899.99999994,-226196900.00000003,47719799.99999996,305970000.00000006,300346
20200529,,0.0,-9281900.0,0.0,-46588799.99999997,-105113399.99999997,65534199.999999985,86167900.00000001,300346
20200601,,0.0,166592000.0,0.0,22133800.000000045,186203400.00000003,-91708400.00000004,-116628600.0,300346
20200602,,0.0,106124400.0,0.0,-141168999.99999994,-76352099.99999993,75444799.99999996,142076299.9999999,300346
20200603,,0.0,-67336200.0,0.0,-176506600.00000003,624553199.9999999,-318434400.0,-129612300.00000003,300346
20200604,,0.0,-223976100.0,0.0,-26433899.999999993,-672165300.0,316439799.99999994,382159299.99999994,300346
20200605,,0.0,78326600.0,0.0,-112295299.99999999,-89299499.99999997,101436000.00000006,100158800.00000004,300346
20200608,,0.0,-389564200.0,0.0,-69060400.00000007,-289174100.00000006,50711800.000000075,307522699.99999994,300346
20200609,,0.0,411067699.99999994,0.0,45389400.00000002,16015000.0,-32351399.999999993,-29053099.999999978,300346
20200610,,0.0,-409900899.99999994,0.0,-238267400.00000006,-287948600.00000006,187896699.99999997,338319400.0,300346
20200611,,0.0,-151150600.0,0.0,-143122499.99999994,-20942100.000000026,15446600.000000035,148617999.99999997,300346
20200612,,0.0,-273044800.0,0.0,-51580499.999999955,-146020500.00000003,28903900.000000067,168696999.99999997,300346
20200615,,0.0,57004300.0,0.0,-36040499.999999955,41491400.00000003,1023899.9999999942,-6474900.000000052,300346
20200616,,0.0,-127193100.0,0.0,-77586600.00000003,-64398899.99999999,19310299.99999999,122675200.00000004,300346
20200617,,0.0,-281284800.0,0.0,-122809400.00000003,-119734700.00000001,-16994699.99999994,259538700.0,300346
20200618,,0.0,279002500.0,0.0,136065800.00000003,-75872499.99999997,16754300.000000076,-76947699.99999997,300346
20200619,,0.0,36413400.0,0.0,-71667900.00000001,-63437899.99999999,37794599.99999999,97311100.0,300346
20200622,,0.0,288361500.0,0.0,19338300.00000002,113015999.99999999,-63752399.99999991,-68601899.99999996,300346
20200623,,0.0,-119965900.0,0.0,-84903299.99999994,-23604499.99999999,16517200.000000011,91990700.0,300346
20200624,,0.0,-35522700.0,0.0,-85650299.99999999,-203517199.99999997,79732500.0,209434999.99999994,300346
20200629,,0.0,-48430400.0,0.0,-48682099.99999999,-50822200.000000015,-7969299.99999993,107473499.99999999,300346
20200630,,0.0,-58143000.0,0.0,-59394300.0,-38441100.00000001,10026499.999999942,87808900.0,300346
20200701,,0.0,-394665400.0,0.0,-143031400.0,-168633400.00000003,50334899.99999991,261329999.99999997,300346
20200702,,0.0,114831299.99999999,0.0,3810599.9999999767,37411399.99999999,-33414899.99999998,-7807099.999999992,300346
20200703,,0.0,372446600.00000006,0.0,48340200.00000004,167184599.99999994,-106032400.00000006,-109492399.99999999,300346
20200706,,0.0,204948300.00000003,0.0,32065599.999999978,-181741100.0,80469300.00000007,69206200.00000003,300346
20200707,,0.0,122561100.0,0.0,-85638800.00000004,-100943200.0,45978699.999999955,140603200.0,300346
20200708,,0.0,-12933400.0,0.0,62546199.999999955,-244261199.99999994,59686900.00000002,122028000.00000003,300346
20200709,,0.0,-85413500.0,0.0,-125752200.00000001,-242369600.0,195524700.0,172597100.0,300346
20200710,,0.0,-278761200.0,0.0,-112201900.00000003,-282400800.0,104812400.00000006,289790300.0,300346
20200713,,0.0,43173000.0,0.0,-22742700.00000004,-147933100.0,69508900.0,101166900.00000003,300346
20200714,,0.0,-248300500.0,0.0,-37166599.99999996,-139696300.0,38817700.00000004,138045199.99999997,300346
20200715,,0.0,-258951600.0,0.0,-141760800.00000003,-232446699.99999997,99353300.00000001,274854200.0,300346
20200716,,0.0,-70975900.0,0.0,-61281800.0,-191042700.0,46705099.99999995,205619300.0,300346
20200717,,0.0,-39634600.0,0.0,-93609899.99999999,-37198499.999999985,7010799.999999945,123797600.00000001,300346
20200720,,0.0,43196899.99999999,0.0,23697900.000000007,-2069300.0000000028,-11590100.00000002,-10038600.000000006,300346
20200721,,0.0,-62650000.0,0.0,-22851700.00000002,-42878399.99999999,37424199.999999985,28305799.99999998,300346
20200722,,0.0,-31116000.0,0.0,-16220900.000000002,-9459200.0,1540200.0000000407,24139799.999999996,300346
20200723,,0.0,-82808000.0,0.0,-48650799.99999998,-82945300.0,-23819000.000000015,155415199.99999997,300346
20200724,,0.0,-114253900.0,0.0,-103331300.00000001,-89470200.0,-8849700.000000011,201651100.00000003,300346
