date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,762200.0,0.0,83900.000000001,-2770899.9999999995,-1047699.9999999998,3734700.0000000005,600096
20200103,,0.0,8331000.0,0.0,3049800.0,5168199.999999999,-5508700.000000004,-2709200.000000001,600096
20200106,,0.0,-793100.0,0.0,-3947300.0,3700299.9999999995,1276700.0000000007,-1029700.0000000026,600096
20200107,,0.0,-6211000.0,0.0,-2379499.999999998,-5104900.0,6465799.999999999,1018599.999999999,600096
20200108,,0.0,-27734699.999999996,0.0,-1871100.0000000012,-4989000.0,-421700.0000000007,7281899.999999998,600096
20200109,,0.0,-6157700.0,0.0,-647999.9999999995,-685600.0,1693699.9999999988,-360199.9999999998,600096
20200110,,0.0,16067900.0,0.0,-4006900.0000000005,10512500.0,4780299.999999997,-11285899.999999996,600096
20200113,,0.0,-4264800.0,0.0,5188800.000000001,-5217600.0,607699.9999999998,-578900.000000001,600096
20200114,,0.0,3480200.0,0.0,-5843499.999999999,-7586900.000000001,3538499.999999999,9891999.999999998,600096
20200115,,0.0,-21400100.000000004,0.0,-5119700.000000003,1102000.0,3426700.000000001,591000.0000000014,600096
20200116,,0.0,10629400.0,0.0,-2125500.000000002,12221000.0,-4833000.000000002,-5262599.999999997,600096
20200117,,0.0,-14076199.999999998,0.0,-1475800.0000000016,-1435900.0,348399.9999999969,2563299.999999999,600096
20200120,,0.0,-9149600.0,0.0,4413800.0,-4623500.0,-4359600.0,4569299.999999999,600096
20200121,,0.0,-8060200.0,0.0,3799700.0000000005,-2253200.0,-4301200.000000001,2754700.0000000005,600096
20200122,,0.0,-5535500.0,0.0,-626500.0000000009,-1408400.0,145099.9999999999,1889799.999999999,600096
20200123,,0.0,-17133100.0,0.0,-7383900.000000001,211800.00000000006,-577500.0,7749700.000000002,600096
20200203,,0.0,12915600.0,0.0,-1486600.0000000002,-1025200.0,-661300.0,3172999.9999999995,600096
20200204,,0.0,-9270800.0,0.0,179000.0000000009,-9232300.0,3088700.0000000033,5964499.999999998,600096
