date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,124118500.0,0.0,-131014300.0,100327900.00000001,28698199.999999996,1988199.9999999972,002714
20200103,,0.0,-229958200.0,0.0,17605499.999999955,-40735000.0,9976100.000000006,13153399.999999965,002714
20200106,,0.0,39292500.0,0.0,-37419400.00000002,-47312500.0,24414899.99999998,60316999.99999999,002714
20200107,,0.0,156026600.0,0.0,76235700.0,125959199.99999999,-130922400.00000006,-71272399.99999999,002714
20200108,,0.0,26971600.0,0.0,-34755899.99999996,171224899.99999997,-118571200.00000003,-17897700.000000004,002714
20200109,,0.0,-110730800.0,0.0,6881399.999999958,-33430100.00000002,-15561400.00000003,42110199.999999985,002714
20200110,,0.0,-6383500.0,0.0,-75276299.99999997,-151616900.0,131106199.99999996,95787099.99999999,002714
20200113,,0.0,67517700.0,0.0,-22863199.999999996,-79833000.00000003,16272600.00000002,86423699.99999999,002714
20200114,,0.0,-28613900.0,0.0,3746399.9999999944,-33597900.00000001,8447800.000000024,21403700.000000007,002714
20200115,,0.0,-181664100.0,0.0,-35636399.99999999,-142038600.0,91223000.00000003,86451899.99999999,002714
20200116,,0.0,-3557200.0000000005,0.0,2790600.0000000494,7437800.000000025,-28290000.0,18061600.0,002714
20200117,,0.0,-269267100.0,0.0,-70037599.99999999,-20159599.999999993,49860200.00000001,40337100.00000003,002714
20200120,,0.0,138146400.0,0.0,-95312100.00000003,110289200.00000001,-25603600.000000007,10626499.999999978,002714
20200121,,0.0,-150133700.0,0.0,18405200.000000004,-30598500.000000004,28721399.999999993,-16528100.000000013,002714
20200122,,0.0,111413700.00000001,0.0,-120588399.99999997,-32104900.000000015,67205299.99999999,85488100.00000001,002714
20200123,,0.0,-185015800.00000003,0.0,21468099.999999978,-162145000.0,64251399.99999999,76425500.0,002714
20200203,,0.0,327870800.0,0.0,-25015500.00000003,-25954999.999999925,56937000.000000045,-5966499.999999979,002714
20200204,,0.0,389973500.0,0.0,-5003700.000000026,-33764199.999999985,8825900.000000037,29941899.999999985,002714
20200205,,0.0,-247475800.00000003,0.0,82372900.00000001,6287399.9999999795,-75651699.99999999,-13008499.999999985,002714
