date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20211210,,0.0,-130516299.99999999,0.0,368137799.99999994,420236499.99999994,152417700.00000003,-940792000.0000001,688110
20211213,,0.0,-50430900.0,0.0,102813099.99999991,-49526099.999999985,85990400.00000001,-139277499.99999997,688110
20211214,,0.0,42228400.0,0.0,48295700.0,3931299.999999992,24159100.000000034,-76386100.0,688110
20211215,,0.0,-101202900.00000001,0.0,-8267299.999999959,-14564700.000000002,5397399.9999999795,17434600.000000026,688110
20211216,,0.0,-96989599.99999999,0.0,-37264299.99999997,-11852900.0,21834599.999999993,27282700.000000004,688110
20211217,,0.0,-174122599.99999997,0.0,-62751900.00000002,-65175299.999999985,46697900.00000001,81229399.99999999,688110
20211220,,0.0,-43521100.0,0.0,-7441000.000000004,-5492300.0,7345900.000000002,5587500.0,688110
20211221,,0.0,-82150000.0,0.0,-24182699.999999985,-10402800.0,25695199.999999985,8890200.000000004,688110
20211222,,0.0,3974500.0,0.0,-14737399.999999998,-11287500.0,17302600.00000002,8722299.999999996,688110
20211223,,0.0,67913000.0,0.0,8154700.000000011,22621700.0,-12205199.999999968,-18571199.99999999,688110
20211224,,0.0,-78947100.0,0.0,-6086300.00000001,-24097700.0,13547799.999999989,16636000.000000004,688110
20211227,,0.0,-101988900.0,0.0,-29529499.99999999,-15400400.0,6728900.000000012,38201100.00000001,688110
20211228,,0.0,-16716900.0,0.0,-7052299.999999995,-5591800.000000001,1506999.999999989,11136999.999999998,688110
20211229,,0.0,-75275200.0,0.0,-23118400.0,-9922800.0,5837700.000000005,27203400.0,688110
20211230,,0.0,10012000.0,0.0,-11755500.000000002,-2837900.000000001,6386200.000000008,8207199.9999999935,688110
20211231,,0.0,-1727400.0,0.0,22528199.999999996,3536200.0000000014,-761800.0000000029,-25302600.000000004,688110
20220104,,0.0,-51308500.0,0.0,-19006399.999999993,-11264900.000000002,13649200.0,16622100.0,688110
20220105,,0.0,-103230000.0,0.0,-37021699.999999985,-3055999.999999999,13682900.00000001,26394700.00000001,688110
20220106,,0.0,-8952900.0,0.0,-5514900.0000000065,-1242999.9999999995,5312399.999999998,1445500.0000000019,688110
20220107,,0.0,-44737000.0,0.0,-8384299.9999999935,-9744100.0,7857399.999999998,10270900.000000002,688110
20220110,,0.0,-27121600.0,0.0,-4394600.0,-4555699.999999999,-178599.99999999674,9128900.000000004,688110
20220111,,0.0,-40821000.0,0.0,-10036599.999999998,-2042400.0,2637299.999999996,9441800.000000004,688110
20220112,,0.0,27012700.0,0.0,-1209900.000000007,-764700.0000000002,651900.0000000051,1322599.999999993,688110
20220113,,0.0,-58461200.0,0.0,-19539100.000000004,-5300900.0,8085099.9999999935,16754899.999999998,688110
20220114,,0.0,13167100.0,0.0,5211700.000000001,7153000.0,-5792899.999999991,-6571700.000000001,688110
20220117,,0.0,21111000.0,0.0,19956700.0,5198000.0,-7321200.000000008,-17833599.999999996,688110
20220118,,0.0,-34151800.0,0.0,-2443000.000000002,-311499.99999999977,-84899.99999999782,2839400.000000005,688110
20220119,,0.0,-56557200.0,0.0,-21799600.0,-9013800.0,8800900.000000002,22012600.000000004,688110
20220120,,0.0,-68114700.0,0.0,-11997400.000000007,-12828300.0,10268199.999999996,14557399.999999998,688110
20220121,,0.0,-26346900.0,0.0,922100.0000000003,-650500.0000000007,-5703699.999999999,5432100.0,688110
20220124,,0.0,-9634200.0,0.0,7242599.999999997,-1900200.0,773400.0000000014,-6115799.999999999,688110
20220125,,0.0,-37793700.0,0.0,-1895700.0000000063,-4267600.000000001,-4006899.999999987,10170200.000000004,688110
20220126,,0.0,2016800.0,0.0,-1243299.9999999993,-1233600.0000000002,-2424600.0000000005,4901500.000000006,688110
20220127,,0.0,-8123099.999999999,0.0,7091600.000000003,2781000.0,2628900.0000000033,-12501599.999999998,688110
20220128,,0.0,922800.0,0.0,2527300.0,-5000.0,1955500.0000000019,-4478000.000000002,688110
20220207,,0.0,-2289200.0,0.0,182200.00000000256,-1060500.0,4483500.000000004,-3605200.000000004,688110
20220208,,0.0,23587800.000000004,0.0,9681300.000000002,1197199.9999999998,476399.9999999942,-11354900.000000007,688110
20220209,,0.0,-3300800.0,0.0,250999.9999999991,654400.0,4175500.000000002,-5080899.999999993,688110
20220210,,0.0,-32599500.0,0.0,-4129000.000000001,-1140600.0,3400999.9999999944,1868699.9999999988,688110
20220211,,0.0,-28312000.0,0.0,-24015300.000000004,-1870199.9999999993,275299.99999999744,25610299.999999996,688110
20220214,,0.0,-5292300.0,0.0,-4983000.0,2875800.0,2148199.999999997,-40900.000000001455,688110
20220215,,0.0,14138599.999999998,0.0,4845000.0,3245800.0000000005,-735399.9999999997,-7355299.999999997,688110
20220216,,0.0,3432400.0,0.0,1077300.0000000002,1085300.0,-5079600.0,2916999.999999998,688110
20220217,,0.0,11170400.0,0.0,2539099.9999999986,3439700.0000000005,-3187799.9999999977,-2790999.9999999944,688110
20220218,,0.0,7953000.0,0.0,-13211700.0,-598000.0000000001,1887899.9999999995,11921800.000000004,688110
20220221,,0.0,-6348099.999999999,0.0,-9489700.0,1029000.0,-545300.0000000065,9006000.0,688110
20220222,,0.0,-14916900.0,0.0,9735800.0,849500.0000000005,3360699.999999997,-13946100.000000006,688110
20220223,,0.0,38315100.0,0.0,7221999.999999989,12092799.999999998,3199799.999999996,-22514599.999999993,688110
20220224,,0.0,-23239600.0,0.0,-48789600.00000001,-20723400.0,-2111499.9999999963,71624599.99999999,688110
20220225,,0.0,-39499600.0,0.0,996299.999999992,-384799.9999999996,-2665500.000000002,2054100.0000000077,688110
20220228,,0.0,-3999600.0,0.0,-555099.9999999977,-2362500.0,6860100.000000002,-3942500.0,688110
20220301,,0.0,-12839900.0,0.0,425300.000000002,-463600.0000000001,6197400.0000000065,-6159200.000000001,688110
20220302,,0.0,-21206500.0,0.0,-3622700.0,-10410300.0,13006800.000000004,1026199.999999999,688110
20220303,,0.0,-27336200.0,0.0,-5373299.999999999,-1314400.0,10170900.000000002,-3483299.999999999,688110
20220304,,0.0,42846400.0,0.0,102500.0,504400.0000000005,7324099.999999998,-7931000.000000004,688110
20220307,,0.0,-30115600.0,0.0,5788000.000000002,-4300900.0,10961500.000000015,-12448599.999999987,688110
20220308,,0.0,71910100.0,0.0,32793199.999999996,-4826500.000000001,8812399.99999998,-36779099.99999998,688110
20220309,,0.0,-4654000.0,0.0,-8303000.000000011,-3220299.9999999995,-167299.99999999563,11690599.999999994,688110
20220310,,0.0,-47114500.0,0.0,-5443699.99999999,9655800.0,13553600.000000006,-17765699.999999996,688110
20220311,,0.0,-35648700.0,0.0,-6894200.000000001,-3196400.0,-9205200.000000004,19295799.99999999,688110
20220314,,0.0,-32310200.0,0.0,-12258199.999999996,-5634600.0,-2365699.999999997,20258700.0,688110
20220315,,0.0,-20177900.0,0.0,-38146600.0,-9400800.0,-2054400.0000000051,49601800.000000015,688110
20220316,,0.0,35952100.0,0.0,-4521800.000000003,-3992200.0000000005,-6211800.000000003,14725900.000000002,688110
20220317,,0.0,-7053600.0,0.0,-10641500.000000006,-5889299.999999999,-11831499.999999996,28362299.999999996,688110
20220318,,0.0,-17078500.0,0.0,-1212899.9999999995,-1090899.9999999998,4201899.999999996,-1898100.000000004,688110
20220321,,0.0,-12561300.000000002,0.0,913499.9999999991,-2721099.9999999995,10664900.000000007,-8857299.999999996,688110
20220322,,0.0,-46031200.0,0.0,-19188900.0,597400.0000000001,6313300.000000008,12278199.999999996,688110
20220323,,0.0,-2344200.0,0.0,-1720100.0,1395000.0,2982599.9999999977,-2657500.0,688110
20220324,,0.0,-19387200.0,0.0,-11474900.0,-8539600.0,2014400.0000000051,17999899.999999996,688110
20220325,,0.0,-21475700.0,0.0,-2893700.0000000014,-1074700.0000000002,2906599.9999999986,1061799.9999999937,688110
20220328,,0.0,323000.0,0.0,2646200.0000000014,-1275400.0,-1918499.999999999,547799.9999999974,688110
20220329,,0.0,-53405700.0,0.0,-6811199.999999999,3184400.0,-2135100.0000000023,5761899.999999996,688110
