date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,-323936700.0,0.0,-87009099.9999999,-306832099.99999994,149045800.00000003,244795500.00000003,000858
20200103,,0.0,-461055600.0,0.0,-142141099.99999994,-291791900.0,142788800.00000006,291144099.99999994,000858
20200106,,0.0,-487015700.0,0.0,-279365499.99999994,81808900.0,37422299.99999996,160134299.99999994,000858
20200107,,0.0,326050400.0,0.0,199179900.00000006,-247759400.00000003,44856299.99999997,3723200.00000007,000858
20200108,,0.0,-382195500.0,0.0,-234757299.99999997,-139021600.00000003,103636300.00000004,270142600.0,000858
20200109,,0.0,522129100.00000006,0.0,-17374600.000000063,329087000.0,-124742200.00000001,-186970200.00000003,000858
20200110,,0.0,1750746800.0,0.0,97388399.99999997,844327300.0000001,-402874500.0000001,-538841200.0,000858
20200113,,0.0,1695183100.0,0.0,306194400.0,264909600.0000002,-309079799.9999998,-262024300.0,000858
20200114,,0.0,-157005300.0,0.0,30671900.000000022,84459300.00000007,-124741300.00000004,9610100.00000002,000858
20200115,,0.0,299080100.0,0.0,-135752900.0000001,379612700.00000006,-142678199.9999999,-101181699.99999999,000858
20200116,,0.0,103398300.0,0.0,4356100.000000006,5958499.999999985,-51829099.99999996,41514500.00000001,000858
20200117,,0.0,-302473500.0,0.0,11402799.999999989,-243520400.0,92736300.00000004,139381400.0,000858
20200120,,0.0,-455905000.0,0.0,-278118700.0,-52062599.99999995,89390399.99999994,240790799.99999997,000858
20200121,,0.0,-688295200.0,0.0,-366861200.0000001,-145769299.99999994,107933500.00000006,404696900.0,000858
20200122,,0.0,-148642000.0,0.0,-87655899.99999997,-89390600.00000012,18545200.00000004,158501400.0,000858
20200123,,0.0,-1045047700.0,0.0,-397145300.0,-747763100.0,354941199.99999994,789967300.0,000858
20200203,,0.0,1450346600.0,0.0,-48750600.000000015,-64485100.00000009,22512099.999999993,90723599.99999999,000858
