date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,-8474600.0,0.0,-39005799.99999998,3113999.9999999963,18075000.0,17816799.999999985,002340
20200103,,0.0,73971600.0,0.0,-1336199.9999999898,-14522399.999999998,19148700.000000026,-3290200.000000004,002340
20200106,,0.0,236948100.0,0.0,8077000.000000044,9408900.00000003,26806900.000000022,-44292900.00000001,002340
20200107,,0.0,62096100.0,0.0,30525400.000000007,-10622900.0,-4258799.999999974,-15643699.99999999,002340
20200108,,0.0,-5988700.0,0.0,-7369099.999999998,44159400.00000001,-11858600.000000006,-24931699.99999998,002340
20200109,,0.0,-77184300.0,0.0,22289599.999999993,-30156600.0,12942500.0,-5075300.0000000065,002340
20200110,,0.0,-72253800.0,0.0,985000.0,-50110700.0,14188400.000000002,34937300.000000015,002340
20200113,,0.0,-708600.0,0.0,-88979899.99999999,41002200.000000015,29632199.999999974,18345400.000000007,002340
20200114,,0.0,123339500.0,0.0,-125232299.99999996,590772700.0,-230054300.00000003,-235486000.0,002340
20200115,,0.0,-38522400.0,0.0,104358299.99999994,-569770800.0,237292699.99999997,228119700.0,002340
20200116,,0.0,28561600.0,0.0,-110746900.00000003,124074599.99999999,-31107200.00000001,17779499.99999997,002340
20200117,,0.0,-152061800.0,0.0,39122800.00000002,-43468500.0,-4678300.000000018,9024000.000000015,002340
20200120,,0.0,124375900.0,0.0,60228899.99999999,-20759499.99999997,-19946600.0,-19522800.000000026,002340
20200121,,0.0,-205535400.0,0.0,-17198300.00000002,-61560199.99999999,19726499.999999978,59031899.999999985,002340
20200122,,0.0,203353000.0,0.0,35377799.999999985,104928200.0,-60044400.00000002,-80261600.0,002340
20200123,,0.0,-162590400.0,0.0,-58554200.00000002,-42286399.99999999,30597299.99999996,70243300.00000001,002340
20200203,,0.0,-19564300.0,0.0,-61152899.99999993,8473699.999999953,-35375599.99999998,88054800.0,002340
20200204,,0.0,325532100.0,0.0,34679799.99999996,246196400.0,-163266299.99999997,-117609800.0,002340
20200205,,0.0,24186000.0,0.0,-23254900.000000052,234377800.00000006,-150559900.00000006,-60563099.99999998,002340
20200206,,0.0,152515800.0,0.0,-16220599.999999978,-173256000.0,79484799.99999996,109991800.0,002340
20200207,,0.0,-370653900.0,0.0,56714400.00000002,-205790600.00000006,19521699.99999998,129554400.00000003,002340
20200210,,0.0,155273100.0,0.0,24002799.99999999,-174687999.99999997,106826100.0,43859199.999999985,002340
20200211,,0.0,-318021200.0,0.0,-104683499.99999999,-117405300.00000003,64605299.999999985,157483600.00000003,002340
20200212,,0.0,609693000.0,0.0,88070500.00000003,160625799.99999994,-88886600.00000003,-159809700.0,002340
20200213,,0.0,-164465099.99999997,0.0,-68310100.00000001,-298414000.0,125577600.00000001,241146600.0,002340
20200214,,0.0,42057800.0,0.0,-36147900.000000045,-15124399.999999987,4954199.999999982,46318100.000000015,002340
20200217,,0.0,12515600.0,0.0,33253600.000000007,-100832999.99999996,17323300.00000002,50256100.00000001,002340
