date,close,pct_change,main_net_inflow,main_net_pct,big_net_inflow,super_big_net_inflow,medium_net_inflow,small_net_inflow,ticker
20200102,,0.0,55671200.0,0.0,-5973299.999999999,31221000.00000001,10336700.0,-35584499.99999999,002217
20200103,,0.0,-34896600.0,0.0,10570800.0,-34677800.0,852099.9999999913,23255000.0,002217
20200106,,0.0,49218800.0,0.0,-3997500.0,11463600.000000006,-1747700.0000000044,-5718400.000000002,002217
20200107,,0.0,-51933800.0,0.0,14013500.000000004,-51241400.0,26673999.999999996,10553799.999999993,002217
20200108,,0.0,-101358600.0,0.0,-13762399.999999998,-35370500.0,11892399.999999998,37240599.99999999,002217
20200109,,0.0,164639300.0,0.0,23937100.000000026,43195200.00000001,-18127700.000000004,-49004500.00000001,002217
20200110,,0.0,-55735300.0,0.0,-1995300.0000000065,-36054300.000000015,19683800.00000001,18365800.0,002217
20200113,,0.0,-4007600.0,0.0,1595400.0000000088,-12458400.000000002,10859399.999999987,3700.0000000080036,002217
20200114,,0.0,-105949500.0,0.0,-19370499.999999993,-62697299.99999999,31455999.999999985,50611700.0,002217
20200115,,0.0,-61538100.00000001,0.0,-15535200.000000004,-44352400.0,16197700.000000004,43689799.99999999,002217
20200116,,0.0,374788600.0,0.0,8339199.999999982,183651100.00000003,-65869799.99999996,-126120499.99999996,002217
20200117,,0.0,68913100.0,0.0,-1995900.0000000014,-35298099.99999999,14156100.000000006,23137800.000000007,002217
20200120,,0.0,5183200.000000001,0.0,8796899.999999987,5190900.000000002,-20779199.99999998,6791399.999999994,002217
20200121,,0.0,-79960500.0,0.0,-16279300.000000004,3062700.000000004,5352100.000000028,7864500.000000007,002217
20200122,,0.0,51225600.00000001,0.0,17101100.000000007,57458300.0,-17302299.999999996,-57257000.00000002,002217
20200123,,0.0,-176054800.0,0.0,-21311199.99999999,-120015500.0,46009100.0,95317599.99999999,002217
20200203,,0.0,47544900.0,0.0,-2735599.9999999995,-9097900.0,968700.0000000012,10864800.0,002217
20200204,,0.0,-71202200.0,0.0,-12732799.999999989,-2750500.0000000107,-9918699.99999999,25402100.00000001,002217
20200205,,0.0,-55962200.0,0.0,-4180000.0,-22914200.0,13576800.00000002,13517399.999999998,002217
20200206,,0.0,16320000.0,0.0,-15781499.999999996,4839200.000000001,11012000.000000007,-69700.00000001164,002217
20200207,,0.0,819700.0,0.0,-11510200.000000004,15057399.999999998,-682999.9999999928,-2864300.000000003,002217
20200210,,0.0,-18535800.0,0.0,5759099.999999998,517300.0000000047,-2831100.0000000056,-3445400.000000009,002217
20200211,,0.0,-26494200.0,0.0,-20842800.000000007,30298199.999999996,-13924300.000000004,4468900.000000012,002217
20200212,,0.0,-13234800.0,0.0,31938799.999999993,-59039400.00000001,18586700.0,8513800.00000001,002217
20200213,,0.0,-90539599.99999999,0.0,-21726600.0,-29701300.0,13581800.000000004,37846100.0,002217
20200214,,0.0,29456100.0,0.0,-15021400.000000013,13401800.000000004,4833600.000000006,-3214099.9999999986,002217
20200217,,0.0,161716500.0,0.0,9567299.999999996,102985600.0,-22397300.000000034,-90155600.0,002217
20200218,,0.0,80388700.0,0.0,3297500.0,136158800.0,-48599300.0,-90856900.00000003,002217
20200219,,0.0,164133400.0,0.0,-32375699.999999996,24400799.99999998,-10389000.000000015,18363800.00000001,002217
20200220,,0.0,28563100.0,0.0,-35418799.99999997,-12812500.0,13303600.000000006,34927700.00000001,002217
20200221,,0.0,-12032100.0,0.0,35725200.00000001,13693800.00000001,10101000.000000022,-59520099.999999985,002217
20200224,,0.0,32101200.0,0.0,-5913299.999999981,-6615399.999999991,35754900.000000015,-23226199.99999999,002217
20200225,,0.0,97774800.0,0.0,-4420599.999999977,13330400.00000001,17560300.00000006,-26470099.999999985,002217
20200226,,0.0,75880700.0,0.0,-50984899.99999998,120393000.0,-49365899.99999996,-20042200.00000001,002217
20200227,,0.0,67365300.0,0.0,-24392599.999999948,345352800.0000001,-201746200.00000003,-119213900.0,002217
20200228,,0.0,-276719500.0,0.0,74904399.99999996,-310312100.00000006,81611200.00000003,153796600.0,002217
20200302,,0.0,-100674400.0,0.0,-27227699.999999966,181207799.9999999,-65268099.99999998,-88712199.99999997,002217
20200303,,0.0,-142380900.0,0.0,-55047700.00000004,-64510899.99999996,59116399.99999999,60442299.99999999,002217
20200304,,0.0,-184122700.0,0.0,-15449800.000000032,-57553600.00000001,7684299.9999999665,65319199.999999985,002217
20200305,,0.0,-179952000.0,0.0,17071599.999999963,-78230000.0,934000.0000000146,60224400.00000002,002217
20200306,,0.0,-176614700.0,0.0,10770100.00000002,-91621300.00000001,-10096200.000000026,90947400.00000001,002217
20200309,,0.0,-239058100.0,0.0,-81403499.99999999,-137361000.0,63813100.000000015,154951400.0,002217
20200310,,0.0,84041800.0,0.0,-3886600.000000035,28230299.99999999,-6540099.999999984,-17803699.99999999,002217
20200311,,0.0,-160660600.0,0.0,-1532700.0000000044,-106055500.0,20844499.99999997,86743499.99999999,002217
20200312,,0.0,-58488200.0,0.0,-29456100.000000007,-61400399.99999999,33260100.000000004,57596299.99999999,002217
20200313,,0.0,-56588600.0,0.0,-17049599.999999993,-25083800.00000001,160699.9999999971,41972700.00000001,002217
20200316,,0.0,-217818500.0,0.0,-76577000.0,-94740200.0,55423699.99999999,115893500.0,002217
20200317,,0.0,-3409200.0,0.0,-28295900.0,40491900.00000001,-8169799.999999995,-4026099.9999999874,002217
20200318,,0.0,-105339599.99999999,0.0,2537500.0,-75104700.0,21029100.0,51538200.000000015,002217
20200319,,0.0,76435000.0,0.0,2633099.9999999767,33128300.0,-9339700.000000011,-26421800.000000004,002217
20200320,,0.0,-25671300.0,0.0,-62446600.0,-638599.9999999967,23415000.0,39670200.00000001,002217
20200323,,0.0,-153980700.0,0.0,-6533499.999999985,-118802100.00000001,48069000.0,77266699.99999999,002217
20200324,,0.0,-28952700.0,0.0,19378400.0,-3586399.9999999944,-14569600.00000001,-1222399.999999998,002217
20200325,,0.0,-17914100.0,0.0,27486399.999999993,-11452100.0,-1274799.9999999956,-14759600.00000001,002217
20200326,,0.0,-152476900.0,0.0,-41853999.99999998,-133819700.00000001,71719000.0,103954700.0,002217
20200327,,0.0,-29533900.0,0.0,-16976299.999999993,-33391499.999999996,21721400.00000001,28646399.999999993,002217
20200330,,0.0,1280800.0000000002,0.0,-14731400.000000013,-15101399.999999998,-11957999.999999993,41790800.00000001,002217
20200331,,0.0,-54783400.0,0.0,-15587600.000000002,-22137799.999999996,8627099.99999999,29098200.000000007,002217
20200401,,0.0,35703500.0,0.0,7089300.000000003,13875200.0,-11807600.000000002,-9156799.999999994,002217
20200402,,0.0,82448700.00000001,0.0,-1490799.9999999993,46679500.0,-16627700.000000004,-28561099.999999996,002217
20200403,,0.0,-43106600.0,0.0,-16449700.000000002,-24230500.0,4045600.000000004,36634500.00000001,002217
