date,close,open,high,low,pct_change,volume
2020-01-02,3.03,3.01,3.05,3.01,0.6645,224182.13
2020-01-03,3.04,3.07,3.11,3.03,0.33,273139.22
2020-01-06,3.04,3.01,3.08,2.99,0.0,242719.12
2020-01-07,3.08,3.04,3.09,3.04,1.3158,218700.42
2020-01-08,3.07,3.06,3.13,3.05,-0.3247,310956.17
2020-01-09,3.16,3.08,3.18,3.06,2.9316,510335.55
2020-01-10,3.14,3.15,3.17,3.11,-0.6329,271576.84
2020-01-13,3.12,3.2,3.2,3.08,-0.6369,290864.6
2020-01-14,3.1,3.13,3.16,3.1,-0.641,194470.9
2020-01-15,3.05,3.08,3.1,3.04,-1.6129,182800.01
2020-01-16,3.05,3.05,3.07,3.03,0.0,123795.3
2020-01-17,3.03,3.04,3.06,3.0,-0.6557,143271.14
2020-01-20,3.05,3.03,3.05,3.0,0.6601,145414.11
2020-01-21,3.01,3.05,3.05,3.0,-1.3115,118333.26
2020-01-22,3.0,3.0,3.02,2.94,-0.3322,159946.18
2020-01-23,2.93,2.99,3.0,2.9,-2.3333,191141.0
2020-02-03,2.64,2.64,2.64,2.64,-9.8976,55761.0
2020-02-04,2.55,2.38,2.61,2.38,-3.4091,321357.81
2020-02-05,2.59,2.57,2.65,2.55,1.5686,219940.18
2020-02-06,2.62,2.6,2.63,2.56,1.1583,218391.78
2020-02-07,2.63,2.63,2.64,2.59,0.3817,179299.13
2020-02-10,2.74,2.61,2.75,2.6,4.1825,264751.29
2020-02-11,3.01,3.01,3.01,3.01,9.854,175627.57
2020-02-12,3.0,3.25,3.3,2.98,-0.3322,1137162.99
2020-02-13,2.87,2.84,2.96,2.84,-4.3333,596491.93
2020-02-14,2.78,2.84,2.84,2.77,-3.1359,362836.68
2020-02-17,2.87,2.76,2.87,2.76,3.2374,233820.4
2020-02-18,2.91,2.88,2.95,2.86,1.3937,280017.78
2020-02-19,2.88,2.92,2.93,2.87,-1.0309,200733.8
2020-02-20,3.01,2.9,3.04,2.87,4.5139,470329.76
2020-02-21,3.0,3.01,3.08,2.97,-0.3322,402989.0
2020-02-24,3.03,2.96,3.05,2.95,1.0,327048.26
2020-02-25,3.0,2.96,3.01,2.86,-0.9901,418706.35
2020-02-26,3.04,2.96,3.08,2.94,1.3333,607364.02
2020-02-27,3.12,3.09,3.16,3.04,2.6316,657505.21
2020-02-28,2.94,3.0,3.08,2.93,-5.7692,516755.09
2020-03-02,3.12,2.96,3.14,2.96,6.1224,565511.35
2020-03-03,3.08,3.21,3.25,3.05,-1.2821,646385.79
2020-03-04,3.11,3.04,3.15,3.03,0.974,379513.6
2020-03-05,3.42,3.17,3.42,3.13,9.9678,549809.42
2020-03-06,3.51,3.5,3.73,3.46,2.6316,2206203.51
2020-03-09,3.86,3.36,3.86,3.35,9.9715,2265612.68
2020-03-10,3.98,3.9,4.16,3.55,3.1088,2862037.11
2020-03-11,3.76,3.82,4.13,3.75,-5.5276,2062154.63
2020-03-12,3.52,3.61,3.69,3.45,-6.383,1270492.13
2020-03-13,3.87,3.34,3.87,3.33,9.9432,1552876.12
2020-03-16,3.87,4.09,4.21,3.81,0.0,2627134.67
2020-03-17,4.26,3.85,4.26,3.7,10.0775,3115762.96
2020-03-18,4.36,4.26,4.68,4.08,2.3474,3548428.99
2020-03-19,4.45,4.24,4.55,4.12,2.0642,2310151.36
2020-03-20,4.09,4.47,4.49,4.01,-8.0899,2124687.37
2020-03-23,3.9,3.9,4.22,3.78,-4.6455,1575151.95
2020-03-24,3.8,4.0,4.05,3.6,-2.5641,1482932.06
2020-03-25,3.85,3.88,3.94,3.77,1.3158,1060138.34
2020-03-26,3.72,3.78,3.87,3.7,-3.3766,875401.9
2020-03-27,3.74,3.78,3.9,3.63,0.5376,1144135.22
2020-03-30,3.94,3.6,3.99,3.56,5.3476,1456287.04
2020-03-31,3.81,3.89,3.98,3.81,-3.2995,1016906.63
2020-04-01,3.65,3.81,3.9,3.63,-4.1995,898170.73
2020-04-02,3.8,3.61,3.84,3.61,4.1096,925486.71
2020-04-03,3.67,3.76,3.79,3.66,-3.4211,700545.08
2020-04-07,3.79,3.76,3.85,3.7,3.2698,889367.98
2020-04-08,3.75,3.75,3.84,3.7,-1.0554,787248.45
2020-04-09,3.84,3.78,3.94,3.71,2.4,1123349.26
2020-04-10,3.68,3.8,3.83,3.66,-4.1667,841996.57
2020-04-13,3.48,3.61,3.64,3.46,-5.4348,663249.23
2020-04-14,3.58,3.52,3.66,3.49,2.8736,554772.71
2020-04-15,3.57,3.59,3.67,3.52,-0.2793,638249.68
2020-04-16,3.93,3.54,3.93,3.53,10.084,748022.45
2020-04-17,4.0,4.1,4.21,3.9,1.7812,2393656.87
2020-04-20,4.27,4.01,4.34,3.92,6.75,1866705.85
2020-04-21,4.26,4.16,4.43,4.02,-0.2342,1661542.84
2020-04-22,4.17,4.15,4.39,4.09,-2.1127,1340521.34
2020-04-23,4.0,4.12,4.16,3.98,-4.0767,1140151.11
2020-04-24,4.4,4.02,4.4,4.0,10.0,2357540.36
2020-04-27,4.84,4.6,4.84,4.49,10.0,993411.91
