date,close,open,high,low,pct_change,volume
2020-01-02,53.45,52.21,53.78,51.66,2.4928,51958.44
2020-01-03,52.88,53.3,53.8,52.35,-1.0664,40934.79
2020-01-06,52.03,52.28,53.0,51.53,-1.6074,63383.67
2020-01-07,52.42,52.32,52.89,51.66,0.7496,40578.07
2020-01-08,51.08,51.84,52.0,50.53,-2.5563,60249.72
2020-01-09,52.73,51.96,53.19,51.31,3.2302,65947.42
2020-01-10,52.05,52.7,53.44,51.48,-1.2896,40241.6
2020-01-13,53.4,52.29,53.4,51.61,2.5937,51029.58
2020-01-14,51.91,53.95,54.65,51.76,-2.7903,50528.16
2020-01-15,52.5,52.0,52.88,51.55,1.1366,41021.67
2020-01-16,52.88,52.68,53.3,52.12,0.7238,35766.69
2020-01-17,53.0,53.07,54.19,52.02,0.2269,50821.59
2020-01-20,56.32,53.38,56.63,52.9,6.2642,94785.02
2020-01-21,55.42,55.6,56.5,55.32,-1.598,61301.11
2020-01-22,56.22,55.27,57.26,53.4,1.4435,59498.85
2020-01-23,53.46,55.45,55.88,52.42,-4.9093,98288.11
2020-02-03,48.11,48.11,49.25,48.11,-10.0075,99776.67
2020-02-04,52.92,48.3,52.92,48.3,9.9979,91425.0
2020-02-05,54.8,52.92,55.48,52.9,3.5525,83860.27
2020-02-06,59.85,54.91,60.28,54.31,9.2153,97922.47
2020-02-07,62.61,61.1,64.3,60.71,4.6115,92763.54
2020-02-10,63.17,62.92,66.66,62.38,0.8944,91080.22
2020-02-11,63.16,63.94,64.33,62.32,-0.0158,62536.52
2020-02-12,64.41,62.75,65.68,62.55,1.9791,100676.77
2020-02-13,63.03,63.98,64.65,62.02,-2.1425,70802.93
2020-02-14,62.94,63.92,64.38,62.0,-0.1428,61344.13
2020-02-17,66.15,64.6,66.88,63.95,5.1001,97781.34
2020-02-18,67.89,66.99,70.7,66.2,2.6304,106935.92
2020-02-19,65.95,66.96,67.88,65.66,-2.8576,61265.46
2020-02-20,67.4,65.95,67.78,65.7,2.1986,66387.51
2020-02-21,68.37,67.09,69.86,66.97,1.4392,70087.97
2020-02-24,72.47,70.0,72.66,69.58,5.9968,93342.72
2020-02-25,71.4,70.0,73.45,67.02,-1.4765,119749.25
2020-02-26,64.74,70.0,70.5,64.31,-9.3277,120355.64
2020-02-27,64.3,65.0,66.7,63.5,-0.6796,116772.51
2020-02-28,62.04,59.88,64.45,59.74,-3.5148,104939.37
2020-03-02,66.19,63.99,67.78,62.2,6.6892,115987.23
2020-03-03,64.9,68.08,70.42,64.48,-1.9489,108481.9
2020-03-04,62.82,64.0,65.36,61.87,-3.2049,89720.91
2020-03-05,64.0,66.0,66.58,62.0,1.8784,106326.39
2020-03-06,64.78,63.0,66.29,62.51,1.2188,73255.45
2020-03-09,63.73,64.6,66.98,63.33,-1.6209,119564.42
2020-03-10,68.4,64.2,69.67,62.2,7.3278,125515.01
2020-03-11,63.6,68.2,69.36,63.5,-7.0175,129871.95
2020-03-12,59.75,61.91,62.55,58.73,-6.0535,114085.56
2020-03-13,59.19,56.0,60.85,54.9,-0.9372,95974.87
2020-03-16,55.1,59.53,59.89,53.88,-6.91,100109.94
2020-03-17,56.35,56.76,57.72,55.22,2.2686,73891.52
2020-03-18,55.64,57.0,58.55,55.19,-1.26,73792.06
2020-03-19,57.85,56.0,58.48,54.3,3.972,96296.28
2020-03-20,57.94,58.75,59.39,56.48,0.1556,52140.89
2020-03-23,52.5,56.5,57.4,52.15,-9.389,99777.08
2020-03-24,54.7,54.2,55.42,52.4,4.1905,91090.35
2020-03-25,55.9,56.3,56.96,55.02,2.1938,60981.15
2020-03-26,54.0,55.9,55.9,53.88,-3.3989,50523.94
2020-03-27,53.4,55.49,55.49,53.11,-1.1111,46718.74
2020-03-30,52.0,52.5,52.66,49.0,-2.6217,74386.73
2020-03-31,53.75,52.55,54.4,52.37,3.3654,55675.91
2020-04-01,54.07,53.75,54.97,52.63,0.5953,58984.54
2020-04-02,56.21,54.05,56.22,53.75,3.9578,58876.22
2020-04-03,55.44,56.0,57.2,55.31,-1.3699,40038.94
2020-04-07,56.59,56.63,57.75,56.0,2.0743,40026.58
2020-04-08,58.17,56.21,59.25,55.5,2.792,62401.0
2020-04-09,58.26,58.75,58.77,57.5,0.1547,31929.46
2020-04-10,57.52,59.91,61.25,56.88,-1.2702,81781.84
2020-04-13,55.25,57.01,57.87,55.02,-3.9465,37914.96
2020-04-14,59.43,55.91,59.71,55.91,7.5656,73060.29
2020-04-15,59.53,60.1,60.66,59.13,0.1683,45037.57
2020-04-16,59.31,59.11,59.89,58.51,-0.3696,32834.73
2020-04-17,61.79,59.95,63.49,59.95,4.1814,114121.77
2020-04-20,63.51,61.81,64.35,61.65,2.7836,65391.5
2020-04-21,62.3,63.23,63.37,61.01,-1.9052,41356.58
2020-04-22,62.54,61.9,62.75,61.01,0.3852,31183.94
2020-04-23,62.08,62.68,62.97,61.36,-0.7355,28771.89
2020-04-24,62.5,62.7,64.19,62.0,0.6765,50962.22
2020-04-27,63.45,62.66,64.01,62.66,1.52,31512.62
2020-04-28,63.91,63.41,64.3,61.45,0.725,46095.96
2020-04-29,62.7,63.51,63.69,62.0,-1.8933,31467.47
2020-04-30,64.86,63.6,65.76,63.49,3.445,58515.07
2020-05-06,66.68,64.4,66.95,64.02,2.806,80513.35
2020-05-07,64.89,68.18,68.66,64.63,-2.6845,56332.16
2020-05-08,65.95,65.43,67.3,65.43,1.6335,44150.38
2020-05-11,66.52,66.0,67.63,65.91,0.8643,47983.45
2020-05-12,65.85,66.32,66.87,64.41,-1.0072,49534.17
2020-05-13,66.0,65.85,66.5,65.21,0.2278,38552.66
2020-05-14,65.0,65.93,65.99,64.82,-1.5152,26010.18
2020-05-15,64.43,64.89,65.49,64.11,-0.8769,31913.43
2020-05-18,62.82,64.8,65.86,62.6,-2.4988,71914.06
2020-05-19,64.53,63.52,64.8,62.51,2.7221,42927.53
2020-05-20,64.11,64.58,65.86,63.48,-0.6509,39645.87
2020-05-21,63.05,64.48,64.96,62.42,-1.6534,32333.87
2020-05-22,60.72,63.38,63.9,60.32,-3.6955,49419.29
2020-05-25,57.91,60.86,61.03,57.34,-4.6278,67073.58
2020-05-26,58.89,58.58,59.46,57.81,1.6923,48768.85
2020-05-27,56.65,58.99,58.99,55.86,-3.8037,69925.98
2020-05-28,56.8,57.0,57.83,55.52,0.2648,47188.2
2020-05-29,56.99,56.77,57.12,55.93,0.3345,47412.31
2020-06-01,58.63,57.38,59.6,57.16,2.8777,106318.87
2020-06-02,58.87,58.98,59.3,57.28,0.4093,61971.67
2020-06-03,58.57,59.47,59.99,58.5,-0.5096,54025.65
2020-06-04,59.07,58.97,59.28,58.0,0.8537,37048.32
2020-06-05,58.31,58.88,59.22,57.6,-1.2866,37480.97
2020-06-08,58.99,58.75,60.3,58.65,1.1662,43744.52
2020-06-09,59.3,59.75,59.93,58.2,0.5255,42273.76
2020-06-10,58.54,59.25,59.28,58.0,-1.2816,30572.42
2020-06-11,58.82,58.78,60.8,58.08,0.4783,79174.56
2020-06-12,59.98,57.42,59.98,57.1,1.9721,70648.53
2020-06-15,58.1,59.0,59.79,58.06,-3.1344,72843.12
2020-06-16,60.75,59.03,62.61,58.97,4.5611,104910.67
2020-06-17,60.85,61.25,61.5,59.9,0.1646,56097.22
2020-06-18,63.53,60.83,64.0,60.19,4.4043,89329.63
2020-06-19,62.82,63.11,63.5,62.41,-1.1176,62194.92
2020-06-22,62.8,63.16,64.18,62.52,-0.0318,58981.48
2020-06-23,61.8,62.81,63.19,61.0,-1.5924,63176.96
2020-06-24,62.1,61.78,63.58,61.66,0.4854,59041.77
2020-06-29,61.85,62.05,63.0,61.14,-0.4026,40087.14
2020-06-30,63.0,62.5,63.89,62.28,1.8593,79576.95
