date,close,open,high,low,pct_change,volume
2021-03-26,21.05,23.0,23.99,21.0,54.7794,201510.25
2021-03-29,19.46,19.65,20.49,19.23,-7.5534,109495.34
2021-03-30,19.34,19.21,20.1,19.08,-0.6166,59255.52
2021-03-31,18.43,19.4,19.4,18.41,-4.7053,54818.22
2021-04-01,18.25,18.42,18.94,18.14,-0.9767,40037.55
2021-04-02,19.0,18.29,19.3,18.11,4.1096,46703.14
2021-04-06,19.21,19.01,19.78,18.68,1.1053,40147.73
2021-04-07,19.4,19.01,19.56,18.81,0.9891,34083.16
2021-04-08,18.88,19.3,19.6,18.88,-2.6804,30229.34
2021-04-09,18.86,18.8,19.16,18.52,-0.1059,29757.83
2021-04-12,18.36,18.8,18.81,18.35,-2.6511,20276.78
2021-04-13,18.43,18.48,18.6,18.21,0.3813,13403.12
2021-04-14,18.84,18.5,18.94,18.28,2.2246,19057.45
2021-04-15,18.85,18.65,19.28,18.65,0.0531,16430.27
2021-04-16,22.62,18.9,22.62,18.81,20.0,95083.92
2021-04-19,27.14,27.14,27.14,27.14,19.9823,34504.1
2021-04-20,28.26,32.57,32.57,27.77,4.1268,165610.6
2021-04-21,24.9,28.52,29.4,24.65,-11.8896,147022.82
2021-04-22,25.64,24.3,26.5,23.63,2.9719,120194.61
2021-04-23,25.0,25.99,27.28,24.3,-2.4961,88072.86
2021-04-26,25.37,24.76,26.23,23.5,1.48,71950.63
2021-04-27,22.88,24.89,24.89,22.66,-9.8147,61893.84
2021-04-28,20.91,21.5,22.08,20.79,-8.6101,67669.6
2021-04-29,21.2,21.07,21.7,20.48,1.3869,48542.34
2021-04-30,20.45,21.12,21.39,20.08,-3.5377,35658.31
2021-05-06,20.7,20.24,21.38,20.24,1.2225,25018.92
2021-05-07,19.98,20.61,20.96,19.8,-3.4783,21517.49
2021-05-10,20.89,19.95,21.38,19.91,4.5546,27895.91
2021-05-11,20.71,20.7,21.15,20.04,-0.8617,25733.04
2021-05-12,22.08,20.76,23.99,20.72,6.6152,55707.15
2021-05-13,21.15,21.66,22.09,20.93,-4.212,36787.98
2021-05-14,21.1,21.03,21.58,20.73,-0.2364,21192.98
2021-05-17,21.62,21.03,22.28,21.01,2.4645,28702.71
2021-05-18,22.5,22.0,23.35,21.71,4.0703,40896.52
2021-05-19,22.9,22.67,23.5,21.85,1.7778,37987.38
2021-05-20,23.04,22.58,23.56,22.15,0.6114,34402.5
2021-05-21,22.58,23.0,23.29,22.2,-1.9965,23746.47
2021-05-24,22.59,22.54,22.68,22.07,0.0443,17372.14
2021-05-25,22.7,22.5,23.6,22.41,0.4869,21586.28
2021-05-26,21.99,22.51,22.64,21.8,-3.1278,24510.23
2021-05-27,22.81,21.8,23.17,21.8,3.729,26158.05
2021-05-28,22.05,22.86,23.1,21.93,-3.3319,22461.65
2021-05-31,22.71,22.0,22.88,21.84,2.9932,24412.93
2021-06-01,23.41,22.82,23.96,22.75,3.0823,33752.81
2021-06-02,24.36,23.2,24.97,23.13,4.0581,46767.97
2021-06-03,23.08,24.1,25.26,23.0,-4.5887,41432.8
2021-06-04,22.34,22.94,23.19,22.3,-3.2062,25592.27
2021-06-07,23.2,22.69,23.25,22.5,3.8496,23539.23
2021-06-08,22.56,23.18,23.6,22.3,-2.7586,23524.22
2021-06-09,22.44,22.53,23.1,22.22,-0.5319,19329.11
2021-06-10,23.1,22.3,23.78,21.79,2.9412,26990.44
2021-06-11,22.5,23.1,23.57,22.44,-2.5974,21013.49
2021-06-15,24.02,22.4,24.31,22.4,6.7556,43491.03
2021-06-16,22.87,23.78,24.07,22.7,-4.7877,29854.97
2021-06-17,23.3,22.87,23.55,22.42,1.8802,31905.95
2021-06-18,22.87,23.1,23.1,22.48,-1.8455,24387.4
2021-06-21,22.77,22.94,23.1,22.56,-0.4373,19819.21
2021-06-22,21.88,22.77,22.88,21.83,-3.9087,37425.6
2021-06-23,21.51,21.77,21.88,21.14,-1.691,27263.91
2021-06-24,21.63,22.13,22.47,21.57,0.5579,23424.69
2021-06-25,21.13,21.3,21.68,21.12,-2.3116,19120.77
2021-06-28,21.36,21.17,21.55,21.09,1.0885,14362.0
2021-06-29,21.38,21.3,21.98,20.73,0.0936,15126.14
2021-06-30,21.77,21.65,22.11,21.48,1.8241,18359.22
2021-07-01,20.91,21.7,21.8,20.91,-3.9504,17631.31
2021-07-02,20.19,20.86,20.97,19.98,-3.4433,23008.11
2021-07-05,21.0,20.1,21.07,20.02,4.0119,17998.78
2021-07-06,21.36,21.58,21.97,21.14,1.7143,19816.27
2021-07-07,21.48,21.32,21.7,21.24,0.5618,15239.11
2021-07-08,21.57,21.6,22.22,21.43,0.419,25052.16
2021-07-09,21.73,21.6,22.33,21.6,0.7418,22200.58
2021-07-12,22.39,21.8,22.39,21.5,3.0373,20393.17
2021-07-13,21.82,22.5,22.5,21.68,-2.5458,15049.06
2021-07-14,21.09,21.63,21.87,21.09,-3.3456,13684.45
2021-07-15,20.95,21.09,21.21,20.5,-0.6638,13760.5
2021-07-16,20.43,21.0,21.2,20.41,-2.4821,11023.73
2021-07-19,20.24,20.21,20.27,19.94,-0.93,9496.69
2021-07-20,20.5,20.22,20.55,19.96,1.2846,8357.14
2021-07-21,20.62,20.51,20.97,20.51,0.5854,11177.99
2021-07-22,20.5,20.61,20.69,20.3,-0.582,9463.15
2021-07-23,19.75,20.41,20.45,19.53,-3.6585,17790.96
2021-07-26,19.48,19.4,19.83,19.14,-1.3671,11750.48
2021-07-27,19.51,19.58,20.45,19.48,0.154,16644.74
2021-07-28,18.88,19.5,19.89,18.78,-3.2291,15828.68
2021-07-29,19.28,19.2,19.65,19.09,2.1186,13091.36
2021-07-30,20.68,19.28,20.68,19.26,7.2614,20244.6
2021-08-02,20.98,20.55,21.49,20.4,1.4507,23483.69
2021-08-03,21.29,20.88,21.88,20.72,1.4776,21908.17
2021-08-04,21.44,21.26,21.48,20.98,0.7046,12047.09
2021-08-05,21.42,21.27,21.88,20.99,-0.0933,14864.64
2021-08-06,21.83,21.3,21.99,21.13,1.9141,21369.14
2021-08-09,21.35,21.87,22.0,21.11,-2.1988,13404.62
2021-08-10,21.35,21.34,21.6,21.14,0.0,9635.19
2021-08-11,22.15,21.47,22.3,21.19,3.7471,20581.21
2021-08-12,22.16,21.9,22.5,21.76,0.0451,16173.67
2021-08-13,22.12,22.5,22.83,21.8,-0.1805,18392.11
2021-08-16,23.89,22.13,26.08,22.13,8.0018,71224.25
2021-08-17,21.72,23.0,23.49,21.6,-9.0833,42450.67
2021-08-18,22.29,22.0,23.21,21.85,2.6243,26842.58
2021-08-19,21.05,22.66,22.66,20.88,-5.563,30274.47
2021-08-20,21.3,20.85,22.3,20.1,1.1876,25385.28
2021-08-23,23.18,21.49,24.26,21.49,8.8263,47721.53
2021-08-24,23.12,24.2,24.2,22.46,-0.2588,28551.83
2021-08-25,22.58,23.03,23.09,22.38,-2.3356,14532.3
2021-08-26,21.75,22.6,22.88,21.68,-3.6758,18711.53
2021-08-27,20.92,21.48,21.79,20.77,-3.8161,20264.24
2021-08-30,21.2,21.24,21.67,20.89,1.3384,14986.87
2021-08-31,21.18,21.56,21.56,20.76,-0.0943,17007.53
2021-09-01,21.11,21.1,21.45,20.33,-0.3305,16657.84
2021-09-02,22.18,21.04,22.31,21.04,5.0687,20721.35
2021-09-03,22.03,22.5,22.78,21.71,-0.6763,15666.89
2021-09-06,23.49,22.06,23.66,22.06,6.6273,26665.46
2021-09-07,23.45,23.23,23.94,23.16,-0.1703,18917.76
2021-09-08,23.83,23.26,24.2,23.22,1.6205,16993.34
2021-09-09,23.33,23.56,23.7,23.02,-2.0982,13886.0
2021-09-10,23.38,23.5,23.67,23.08,0.2143,11108.05
2021-09-13,22.76,23.3,23.47,22.41,-2.6518,13110.25
2021-09-14,22.22,22.54,22.99,22.08,-2.3726,9720.71
2021-09-15,22.55,22.08,22.64,21.82,1.4851,8284.34
2021-09-16,21.78,22.8,22.96,21.78,-3.4146,10421.52
2021-09-17,21.71,21.58,22.32,21.58,-0.3214,8425.6
2021-09-22,21.21,21.71,21.99,21.02,-2.3031,14136.08
2021-09-23,21.2,21.24,21.86,21.18,-0.0471,8974.19
2021-09-24,20.41,21.21,21.98,20.35,-3.7264,15510.69
2021-09-27,19.44,20.41,20.55,19.27,-4.7526,15886.3
2021-09-28,19.75,20.0,20.0,18.9,1.5947,10369.91
2021-09-29,19.2,19.31,19.63,19.15,-2.7848,9163.87
