date,close,open,high,low,pct_change
2020-01-02,107.52,107.21,108.85,105.7,1.0526
2020-01-03,109.55,107.52,110.19,105.97,1.888
2020-01-06,109.09,111.3,114.5,107.8,-0.4199
2020-01-07,108.5,109.01,109.64,107.41,-0.5408
2020-01-08,109.6,109.01,111.5,107.1,1.0138
2020-01-09,115.0,112.0,115.5,110.01,4.927
2020-01-10,113.31,114.2,114.2,111.68,-1.4696
2020-01-13,116.9,116.0,118.48,114.2,3.1683
2020-01-14,115.7,119.51,120.75,115.18,-1.0265
2020-01-15,115.3,115.7,117.58,112.21,-0.3457
2020-01-16,116.4,116.0,116.5,113.85,0.954
2020-01-17,115.08,116.36,117.56,114.0,-1.134
2020-01-20,123.2,114.99,125.08,112.9,7.056
2020-01-21,121.65,122.51,123.0,120.46,-1.2581
2020-01-22,133.82,121.65,133.82,119.38,10.0041
2020-01-23,130.57,132.5,137.0,125.1,-2.4286
2020-02-03,135.36,126.56,143.48,126.5,3.6685
2020-02-04,148.9,145.77,148.9,140.01,10.003
2020-02-05,163.79,158.17,163.79,156.3,10.0
2020-02-06,169.89,155.01,169.89,152.99,3.7243
2020-02-07,160.2,166.0,169.33,158.95,-5.7037
2020-02-10,165.26,161.0,168.58,160.0,3.1586
2020-02-11,158.4,167.2,168.0,157.6,-4.151
2020-02-12,159.65,153.55,161.84,152.03,0.7891
2020-02-13,156.34,155.99,159.38,153.69,-2.0733
2020-02-14,149.9,158.9,159.9,148.86,-4.1192
2020-02-17,154.1,149.0,156.16,148.88,2.8019
2020-02-18,156.62,154.1,159.0,152.85,1.6353
2020-02-19,153.2,165.0,165.1,152.89,-2.1836
2020-02-20,160.0,156.5,165.0,153.0,4.4386
2020-02-21,159.9,157.8,162.5,155.22,-0.0625
2020-02-24,154.41,157.0,159.85,152.48,-3.4334
2020-02-25,161.85,149.74,165.5,148.84,4.8183
2020-02-26,152.86,158.7,160.85,150.7,-5.5545
2020-02-27,149.48,155.1,156.66,148.8,-2.2112
2020-02-28,135.67,139.99,145.0,135.51,-9.2387
2020-03-02,139.99,138.8,141.95,134.95,3.1842
2020-03-03,145.78,146.0,149.69,143.9,4.136
2020-03-04,143.7,143.99,145.88,139.78,-1.4268
2020-03-05,145.22,146.54,147.83,142.0,1.0578
2020-03-06,143.52,142.01,147.3,141.5,-1.1706
2020-03-09,133.45,138.99,140.9,133.0,-7.0164
2020-03-10,140.53,133.61,141.69,133.01,5.3054
2020-03-11,140.78,143.0,148.58,138.8,0.1779
2020-03-12,134.2,136.2,136.77,131.32,-4.674
2020-03-13,132.1,126.1,133.8,126.01,-1.5648
2020-03-16,119.06,128.0,128.88,118.89,-9.8713
2020-03-17,117.95,121.0,122.93,111.25,-0.9323
2020-03-18,117.35,118.9,123.5,116.0,-0.5087
2020-03-19,115.04,119.0,119.5,111.69,-1.9685
2020-03-20,115.86,118.0,119.7,113.22,0.7128
2020-03-23,107.48,110.8,111.57,105.01,-7.2329
2020-03-24,111.57,110.6,112.88,107.0,3.8054
2020-03-25,121.0,116.2,122.18,116.0,8.4521
2020-03-26,119.63,119.01,122.35,118.3,-1.1322
2020-03-27,118.71,122.21,123.33,117.36,-0.769
2020-03-30,119.31,116.0,120.64,110.7,0.5054
2020-03-31,120.39,120.27,123.13,117.86,0.9052
2020-04-01,120.4,123.1,125.56,119.08,0.0083
2020-04-02,123.6,117.5,123.6,116.71,2.6578
2020-04-03,121.0,124.65,125.0,119.8,-2.1036
2020-04-07,124.7,123.6,126.09,123.02,3.0579
2020-04-08,123.0,123.9,125.49,122.6,-1.3633
2020-04-09,120.21,123.98,124.48,119.81,-2.2683
2020-04-10,118.46,121.15,123.07,117.93,-1.4558
2020-04-13,114.69,114.9,116.99,113.08,-3.1825
2020-04-14,126.16,118.0,126.16,117.5,10.0009
2020-04-15,128.0,129.8,131.89,127.23,1.4585
2020-04-16,132.95,128.27,133.71,126.82,3.8672
2020-04-17,136.95,136.08,140.58,135.1,3.0086
2020-04-20,134.51,136.4,136.75,131.88,-1.7817
2020-04-21,130.52,131.99,132.86,127.0,-2.9663
2020-04-22,130.85,127.33,132.3,127.3,0.2528
2020-04-23,129.9,132.9,132.9,128.6,-0.726
2020-04-24,131.69,130.0,136.0,130.0,1.378
2020-04-27,133.91,133.02,136.0,132.08,1.6858
2020-04-28,138.3,137.0,140.1,131.62,3.2783
2020-04-29,138.72,136.13,140.19,136.01,0.3037
2020-04-30,144.38,144.0,148.51,144.0,4.0802
2020-05-06,145.79,139.0,146.8,138.75,0.9766
2020-05-07,143.2,146.3,147.2,141.0,-1.7765
2020-05-08,144.08,143.0,145.22,140.89,0.6145
2020-05-11,137.62,144.2,145.98,135.06,-4.4836
2020-05-12,139.0,139.06,139.88,135.73,1.0028
2020-05-13,138.26,137.33,139.65,136.88,-0.5324
2020-05-14,135.6,137.85,138.25,135.5,-1.9239
2020-05-15,145.48,139.94,147.69,138.96,7.2861
2020-05-18,141.81,145.0,145.0,139.69,-2.5227
2020-05-19,143.26,143.2,145.8,142.52,1.0225
2020-05-20,149.3,150.0,155.4,149.01,4.2161
2020-05-21,147.46,151.81,153.55,146.58,-1.2324
2020-05-22,142.81,146.62,146.86,141.0,-3.1534
2020-05-25,144.3,142.68,144.41,140.55,1.0433
2020-05-26,150.03,145.77,150.41,145.2,3.9709
2020-05-27,151.5,149.96,155.0,149.9,0.9798
2020-05-28,147.84,149.99,150.9,143.5,-2.4158
2020-05-29,145.53,147.0,147.83,144.5,-1.5625
2020-06-01,150.95,147.47,153.03,146.36,3.7243
2020-06-02,149.46,154.0,154.89,146.98,-0.9871
2020-06-03,148.5,150.0,151.12,147.81,-0.6423
2020-06-04,150.0,149.8,154.13,148.6,1.16
2020-06-05,151.2,149.55,151.35,147.26,0.8
2020-06-08,151.4,153.74,154.55,150.46,0.1323
2020-06-09,153.96,154.5,155.97,153.1,1.6909
2020-06-10,156.68,159.9,159.9,153.5,1.7667
2020-06-11,163.98,160.0,170.08,158.13,4.6592
2020-06-12,159.3,160.18,162.5,158.88,-2.854
2020-06-15,157.7,156.23,161.26,155.51,-1.0044
2020-06-16,160.0,161.0,163.28,158.01,1.4585
2020-06-17,157.8,159.04,160.5,156.01,-1.375
2020-06-18,158.95,157.8,159.57,156.0,0.7288
2020-06-19,165.9,159.98,168.8,159.15,4.3724
2020-06-22,165.0,165.75,171.3,164.5,-0.5425
2020-06-23,168.89,166.0,169.13,163.52,2.3576
2020-06-24,171.5,170.52,173.58,169.3,1.5454
2020-06-29,171.04,170.5,172.5,169.01,-0.2682
2020-06-30,174.36,173.0,179.47,173.0,1.9411
2020-07-01,169.4,178.5,181.9,167.88,-2.8447
2020-07-02,167.2,172.0,172.18,164.51,-1.2987
2020-07-03,167.6,170.0,170.74,167.03,0.2392
2020-07-06,177.8,168.2,180.0,167.59,6.0859
2020-07-07,195.58,188.0,195.58,187.5,10.0
2020-07-08,197.57,197.99,198.82,189.98,1.0175
2020-07-09,205.02,197.0,206.77,196.0,3.7708
2020-07-10,203.9,202.98,207.16,200.6,-0.5463
