date,close,open,high,low,pct_change,volume
2020-01-02,93.0,88.62,93.26,88.0,5.6818,118582.14
2020-01-03,92.7,93.2,94.5,90.2,-0.3226,88920.33
2020-01-06,90.85,91.21,93.49,90.35,-1.9957,95267.04
2020-01-07,91.32,90.0,91.91,90.0,0.5173,67990.06
2020-01-08,89.11,91.0,91.0,88.13,-2.4201,78575.47
2020-01-09,90.74,90.05,90.99,88.56,1.8292,76843.66
2020-01-10,91.0,91.0,94.66,90.0,0.2865,121010.36
2020-01-13,100.1,91.0,100.1,91.0,10.0,135507.54
2020-01-14,107.15,105.15,108.88,102.63,7.043,198514.36
2020-01-15,108.0,106.22,108.8,104.5,0.7933,123337.8
2020-01-16,113.0,109.74,117.71,109.0,4.6296,168388.86
2020-01-17,113.0,113.78,114.99,110.39,0.0,116433.11
2020-01-20,117.98,112.26,121.09,112.26,4.4071,129242.22
2020-01-21,117.4,116.19,119.6,114.83,-0.4916,85132.29
2020-01-22,127.0,117.4,127.0,111.94,8.1772,120574.87
2020-01-23,118.5,123.32,129.3,114.3,-6.6929,159819.99
2020-02-03,106.65,106.65,110.5,106.65,-10.0,136776.49
2020-02-04,117.32,108.5,117.32,108.5,10.0047,113775.12
2020-02-05,124.62,118.51,129.05,118.51,6.2223,171992.37
2020-02-06,137.08,123.21,137.08,122.0,9.9984,152389.4
2020-02-07,144.96,137.47,146.5,133.0,5.7485,131033.49
2020-02-10,140.08,141.0,144.92,136.39,-3.3664,118886.95
2020-02-11,141.3,138.57,143.6,138.57,0.8709,93337.34
2020-02-12,142.35,140.28,143.5,137.4,0.7431,110388.9
2020-02-13,145.29,142.35,153.8,140.7,2.0653,143660.74
2020-02-14,141.41,142.58,151.5,140.2,-2.6705,114655.13
2020-02-17,146.4,143.25,147.44,141.6,3.5287,87715.78
2020-02-18,154.01,147.5,156.98,146.51,5.1981,115724.97
2020-02-19,155.16,152.0,160.2,148.92,0.7467,117752.55
2020-02-20,154.89,153.8,158.77,146.53,-0.174,138630.05
2020-02-21,153.0,151.25,154.99,151.01,-1.2202,111603.7
