date,close,open,high,low,pct_change
2020-08-28,58.93,65.0,69.8,58.92,68.0833
2020-08-31,54.95,59.8,59.9,52.22,-6.7538
2020-09-01,60.62,54.7,62.5,54.7,10.3185
2020-09-02,66.9,59.1,68.88,59.06,10.3596
2020-09-03,77.84,69.0,80.6,68.1,16.3528
2020-09-04,79.4,75.02,80.0,71.9,2.0041
2020-09-07,78.0,79.99,86.8,75.06,-1.7632
2020-09-08,77.19,75.1,79.5,70.0,-1.0385
2020-09-09,72.0,74.98,75.22,71.07,-6.7237
2020-09-10,71.89,73.0,76.67,70.1,-0.1528
2020-09-11,73.91,70.22,75.8,68.88,2.8098
2020-09-14,74.73,74.51,78.78,73.45,1.1095
2020-09-15,86.11,74.6,86.36,73.98,15.2282
2020-09-16,81.11,83.73,84.7,79.5,-5.8065
2020-09-17,78.36,80.77,83.02,78.33,-3.3905
2020-09-18,78.4,77.82,79.78,75.0,0.051
2020-09-21,79.29,77.4,83.87,76.58,1.1352
2020-09-22,76.67,77.79,78.27,73.75,-3.3043
2020-09-23,75.8,76.1,79.27,75.29,-1.1347
2020-09-24,74.5,75.8,78.49,74.5,-1.715
2020-09-25,70.2,74.62,75.46,70.05,-5.7718
2020-09-28,69.86,70.01,71.39,68.06,-0.4843
2020-09-29,72.72,70.39,74.76,69.35,4.0939
2020-09-30,74.35,72.59,74.8,71.11,2.2415
2020-10-09,75.24,76.1,76.1,73.13,1.197
2020-10-12,78.95,76.0,80.5,75.2,4.9309
2020-10-13,83.98,78.22,84.49,77.53,6.3711
2020-10-14,81.99,82.61,83.78,80.55,-2.3696
2020-10-15,85.5,82.21,88.63,81.23,4.281
2020-10-16,83.18,85.43,88.14,82.0,-2.7135
2020-10-19,79.78,81.28,83.0,78.48,-4.0875
2020-10-20,79.75,79.38,81.45,78.33,-0.0376
2020-10-21,77.82,79.77,80.97,77.8,-2.4201
2020-10-22,78.4,78.02,79.52,76.81,0.7453
2020-10-23,75.4,79.56,80.78,75.09,-3.8265
2020-10-26,78.77,75.5,78.98,74.01,4.4695
2020-10-27,78.0,78.6,79.24,77.15,-0.9775
2020-10-28,79.0,78.0,81.5,77.26,1.2821
2020-10-29,80.83,78.38,81.9,76.31,2.3165
2020-10-30,80.99,80.56,83.75,79.65,0.1979
2020-11-02,90.06,81.55,91.99,80.57,11.1989
2020-11-03,92.75,90.2,95.6,88.81,2.9869
2020-11-04,95.1,92.7,96.6,91.15,2.5337
2020-11-05,95.09,97.53,97.53,93.03,-0.0105
2020-11-06,97.33,95.0,99.8,94.5,2.3557
2020-11-09,106.1,97.48,106.32,96.39,9.0106
2020-11-10,103.98,105.99,105.99,101.52,-1.9981
2020-11-11,98.0,101.0,102.0,95.12,-5.7511
2020-11-12,98.09,98.0,101.3,96.18,0.0918
2020-11-13,103.72,97.9,108.88,97.01,5.7396
2020-11-16,107.0,103.33,107.05,101.0,3.1624
2020-11-17,102.2,107.16,109.0,101.99,-4.486
2020-11-18,102.18,101.3,103.42,98.7,-0.0196
2020-11-19,101.83,100.81,104.69,98.32,-0.3425
2020-11-20,106.4,100.87,109.94,100.4,4.4879
2020-11-23,113.5,105.36,114.72,102.68,6.6729
2020-11-24,106.2,111.0,113.13,106.0,-6.4317
2020-11-25,103.0,105.2,106.96,102.21,-3.0132
2020-11-26,100.58,104.6,106.5,99.5,-2.3495
2020-11-27,102.94,101.88,104.86,100.18,2.3464
2020-11-30,104.6,102.01,106.35,100.27,1.6126
2020-12-01,114.95,102.63,116.31,102.63,9.8948
2020-12-02,112.61,114.0,120.0,110.45,-2.0357
2020-12-03,113.66,115.0,115.97,110.18,0.9324
2020-12-04,116.75,113.12,119.99,111.28,2.7186
2020-12-07,120.0,116.59,121.59,115.0,2.7837
2020-12-08,119.8,119.13,122.5,118.02,-0.1667
2020-12-09,115.01,121.2,121.2,114.56,-3.9983
2020-12-10,120.5,114.0,123.38,111.99,4.7735
2020-12-11,120.5,121.42,129.8,118.35,0.0
2020-12-14,128.78,122.15,129.8,118.0,6.8714
2020-12-15,128.2,126.54,133.77,125.01,-0.4504
2020-12-16,127.44,130.0,130.61,124.12,-0.5928
2020-12-17,134.18,125.01,136.0,124.31,5.2888
