date,close,open,high,low,pct_change,volume
2022-09-26,5.85,5.38,6.05,4.9,-3.3058,2599136.96
2022-09-27,5.5,5.29,5.62,5.23,-5.9829,1500897.89
2022-09-28,5.73,5.45,5.88,5.4,4.1818,1386715.15
2022-09-29,5.45,5.78,5.8,5.39,-4.8866,955573.5
2022-09-30,5.13,5.43,5.51,5.13,-5.8716,735001.63
2022-10-10,5.18,5.18,5.26,5.11,0.9747,460346.91
2022-10-11,5.2,5.18,5.24,5.15,0.3861,253853.8
2022-10-12,5.34,5.19,5.35,5.08,2.6923,509577.59
2022-10-13,5.52,5.25,5.76,5.25,3.3708,812989.74
2022-10-14,5.59,5.55,5.72,5.5,1.2681,710345.57
2022-10-17,5.93,5.57,6.06,5.56,6.0823,959044.38
2022-10-18,6.05,5.98,6.14,5.81,2.0236,883926.0
2022-10-19,5.92,6.0,6.12,5.86,-2.1488,496676.54
2022-10-20,5.93,5.89,6.04,5.89,0.1689,334942.31
2022-10-21,5.67,5.97,5.97,5.64,-4.3845,453001.87
2022-10-24,5.48,5.7,5.76,5.46,-3.351,314362.28
2022-10-25,5.45,5.47,5.51,5.33,-0.5474,225387.68
2022-10-26,5.52,5.45,5.63,5.41,1.2844,274810.11
2022-10-27,5.45,5.55,5.62,5.42,-1.2681,279556.08
2022-10-28,5.25,5.45,5.49,5.24,-3.6697,261204.53
2022-10-31,5.35,5.24,5.37,5.23,1.9048,176390.27
2022-11-01,5.41,5.36,5.41,5.29,1.1215,199813.05
2022-11-02,5.59,5.4,5.69,5.38,3.3272,460527.18
2022-11-03,5.48,5.51,5.54,5.41,-1.9678,296118.84
2022-11-04,5.53,5.47,5.55,5.46,0.9124,280935.53
2022-11-07,5.53,5.53,5.59,5.49,0.0,211584.41
2022-11-08,5.45,5.53,5.53,5.43,-1.4467,207942.11
2022-11-09,5.4,5.47,5.48,5.4,-0.9174,175677.47
2022-11-10,5.35,5.4,5.41,5.35,-0.9259,157575.83
2022-11-11,5.4,5.43,5.47,5.39,0.9346,226452.87
2022-11-14,5.37,5.43,5.44,5.36,-0.5556,161814.98
2022-11-15,5.46,5.39,5.46,5.35,1.676,174813.59
2022-11-16,5.43,5.47,5.48,5.4,-0.5495,135161.83
2022-11-17,5.44,5.43,5.45,5.4,0.1842,135981.43
2022-11-18,5.43,5.43,5.53,5.42,-0.1838,246845.88
2022-11-21,5.38,5.41,5.42,5.34,-0.9208,155740.89
2022-11-22,5.42,5.38,5.55,5.35,0.7435,303799.41
2022-11-23,5.42,5.39,5.51,5.34,0.0,223946.02
2022-11-24,5.38,5.4,5.44,5.37,-0.738,120493.44
2022-11-25,5.39,5.4,5.43,5.37,0.1859,120380.15
2022-11-28,5.31,5.35,5.35,5.27,-1.4842,148564.14
2022-11-29,5.35,5.3,5.36,5.3,0.7533,152236.1
2022-11-30,5.35,5.35,5.39,5.31,0.0,155497.81
2022-12-01,5.39,5.38,5.46,5.37,0.7477,224059.35
2022-12-02,5.38,5.37,5.4,5.36,-0.1855,117070.22
2022-12-05,5.48,5.41,5.53,5.39,1.8587,355073.75
2022-12-06,5.44,5.48,5.49,5.41,-0.7299,167722.16
2022-12-07,5.41,5.44,5.46,5.4,-0.5515,144630.18
2022-12-08,5.39,5.42,5.43,5.38,-0.3697,121398.43
2022-12-09,5.38,5.39,5.42,5.37,-0.1855,82312.26
2022-12-12,5.37,5.38,5.43,5.37,-0.1859,107011.19
2022-12-13,5.33,5.38,5.39,5.33,-0.7449,104729.3
2022-12-14,5.31,5.35,5.36,5.3,-0.3752,111491.2
2022-12-15,5.32,5.31,5.33,5.3,0.1883,58897.35
2022-12-16,5.24,5.31,5.31,5.22,-1.5038,157894.94
2022-12-19,5.13,5.25,5.26,5.11,-2.0992,127019.64
2022-12-20,5.14,5.12,5.15,5.12,0.1949,57707.11
2022-12-21,5.11,5.14,5.15,5.1,-0.5837,53758.8
2022-12-22,5.05,5.15,5.16,5.05,-1.1742,65396.5
2022-12-23,5.04,5.05,5.08,5.02,-0.198,39713.04
2022-12-26,5.07,5.06,5.08,5.04,0.5952,39922.84
2022-12-27,5.07,5.08,5.09,5.05,0.0,46162.09
2022-12-28,5.03,5.08,5.08,5.03,-0.789,50696.41
2022-12-29,5.01,5.01,5.04,5.0,-0.3976,57553.67
2022-12-30,5.02,5.02,5.04,5.01,0.1996,41265.05
2023-01-03,5.11,5.04,5.12,5.02,1.7928,70930.64
2023-01-04,5.1,5.14,5.14,5.09,-0.1957,52948.94
2023-01-05,5.11,5.11,5.12,5.09,0.1961,44538.68
2023-01-06,5.1,5.12,5.12,5.1,-0.1957,44233.94
2023-01-09,5.1,5.1,5.12,5.09,0.0,49685.16
2023-01-10,5.08,5.1,5.1,5.07,-0.3922,37680.01
2023-01-11,5.06,5.08,5.09,5.05,-0.3937,34090.26
2023-01-12,5.05,5.06,5.07,5.05,-0.1976,34529.22
2023-01-13,5.06,5.06,5.07,5.04,0.198,29512.33
2023-01-16,5.11,5.06,5.11,5.05,0.9881,48930.18
2023-01-17,5.09,5.1,5.11,5.08,-0.3914,37233.3
2023-01-18,5.12,5.09,5.13,5.08,0.5894,51129.28
2023-01-19,5.13,5.12,5.13,5.11,0.1953,46703.44
2023-01-20,5.18,5.13,5.19,5.13,0.9747,90955.74
2023-01-30,5.18,5.22,5.24,5.17,0.0,106199.69
2023-01-31,5.19,5.18,5.21,5.16,0.1931,58243.33
2023-02-01,5.23,5.19,5.23,5.18,0.7707,99639.37
2023-02-02,5.29,5.22,5.3,5.2,1.1472,169352.86
2023-02-03,5.28,5.28,5.3,5.23,-0.189,78881.55
2023-02-06,5.25,5.28,5.28,5.23,-0.5682,75791.02
2023-02-07,5.27,5.25,5.29,5.24,0.381,72388.37
2023-02-08,5.24,5.29,5.29,5.24,-0.5693,62597.14
2023-02-09,5.31,5.25,5.32,5.24,1.3359,147039.91
2023-02-10,5.39,5.31,5.5,5.3,1.5066,372279.59
2023-02-13,5.42,5.37,5.48,5.34,0.5566,182147.12
2023-02-14,5.38,5.43,5.45,5.36,-0.738,116677.56
2023-02-15,5.42,5.38,5.43,5.36,0.7435,156579.99
2023-02-16,5.33,5.4,5.48,5.3,-1.6605,247766.7
2023-02-17,5.25,5.31,5.34,5.25,-1.5009,135875.39
2023-02-20,5.31,5.25,5.32,5.25,1.1429,98605.77
2023-02-21,5.65,5.31,5.88,5.31,6.403,688157.84
2023-02-22,5.87,5.61,5.99,5.61,3.8938,753770.91
2023-02-23,5.74,5.87,5.93,5.7,-2.2147,405745.79
2023-02-24,5.65,5.74,5.78,5.63,-1.5679,224703.74
2023-02-27,5.55,5.66,5.71,5.55,-1.7699,209538.67
2023-02-28,5.6,5.58,5.65,5.55,0.9009,157731.23
2023-03-01,5.75,5.58,5.79,5.58,2.6786,304523.62
2023-03-02,6.59,5.96,6.9,5.96,14.6087,1805213.71
2023-03-03,6.45,6.39,6.67,6.31,-2.1244,1211709.98
2023-03-06,6.59,6.67,7.07,6.52,2.1705,1094150.34
2023-03-07,6.44,6.55,6.85,6.37,-2.2762,942761.47
2023-03-08,6.94,6.54,7.0,6.39,7.764,1217218.89
2023-03-09,6.82,6.95,6.99,6.68,-1.7291,865146.7
2023-03-10,6.77,6.76,7.04,6.73,-0.7331,674165.76
2023-03-13,6.89,6.63,6.95,6.63,1.7725,651654.61
2023-03-14,6.72,6.82,6.97,6.68,-2.4673,733708.72
2023-03-15,6.61,6.78,6.83,6.57,-1.6369,463322.61
2023-03-16,6.51,6.58,6.77,6.5,-1.5129,453976.27
2023-03-17,6.57,6.58,6.66,6.48,0.9217,437987.77
2023-03-20,6.39,6.53,6.6,6.37,-2.7397,409001.16
2023-03-21,6.41,6.38,6.48,6.28,0.313,283342.4
2023-03-22,6.45,6.41,6.48,6.33,0.624,247727.82
2023-03-23,6.67,6.43,6.71,6.39,3.4109,559197.13
2023-03-24,6.82,6.61,7.06,6.6,2.2489,705755.44
2023-03-27,6.8,6.8,6.91,6.55,-0.2933,563201.77
2023-03-28,6.55,6.77,6.86,6.52,-3.6765,379027.1
2023-03-29,6.7,6.55,6.82,6.53,2.2901,399043.43
2023-03-30,6.53,6.76,6.84,6.46,-2.5373,332273.48
2023-03-31,6.58,6.5,6.64,6.45,0.7657,218842.5
2023-04-03,6.76,6.6,6.77,6.49,2.7356,346713.17
2023-04-04,7.25,6.77,7.42,6.68,7.2485,776016.4
2023-04-06,7.17,7.25,7.39,7.08,-1.1034,533656.08
2023-04-07,7.14,7.17,7.3,7.1,-0.4184,301179.75
2023-04-10,6.9,7.1,7.34,6.88,-3.3613,419264.64
2023-04-11,6.87,6.93,6.93,6.71,-0.4348,273366.25
2023-04-12,7.05,6.88,7.12,6.82,2.6201,256346.83
2023-04-13,6.8,7.04,7.12,6.75,-3.5461,269480.07
2023-04-14,6.8,6.81,6.87,6.67,0.0,178693.93
2023-04-17,6.68,6.8,6.82,6.63,-1.7647,197795.99
2023-04-18,6.82,6.74,6.87,6.6,2.0958,237422.06
2023-04-19,6.94,6.79,7.03,6.78,1.7595,275006.05
2023-04-20,8.33,7.29,8.33,7.29,20.0288,1495478.52
2023-04-21,8.84,8.53,9.66,8.53,6.1224,1534273.4
2023-04-24,8.66,9.08,9.22,8.48,-2.0362,1007626.88
2023-04-25,8.26,8.46,8.76,8.1,-4.6189,699337.67
2023-04-26,7.8,8.21,8.3,7.61,-5.569,616682.83
2023-04-27,7.68,7.72,7.99,7.51,-1.5385,501481.16
2023-04-28,7.91,7.69,8.02,7.69,2.9948,479008.11
2023-05-04,7.55,7.84,7.91,7.48,-4.5512,489399.18
2023-05-05,7.48,7.55,7.77,7.34,-0.9272,418441.99
2023-05-08,8.0,7.55,8.23,7.35,6.9519,706805.88
2023-05-09,7.63,7.9,8.37,7.63,-4.625,573691.48
2023-05-10,7.69,7.64,7.87,7.61,0.7864,328333.75
2023-05-11,7.39,7.65,7.7,7.37,-3.9012,331374.56
2023-05-12,7.24,7.36,7.5,7.23,-2.0298,242262.21
2023-05-15,7.39,7.3,7.39,7.06,2.0718,240388.3
2023-05-16,7.17,7.4,7.55,7.15,-2.977,240334.35
2023-05-17,7.27,7.18,7.33,7.13,1.3947,160101.45
2023-05-18,7.59,7.27,7.59,7.27,4.4017,353796.84
2023-05-19,7.42,7.59,7.59,7.38,-2.2398,254161.93
2023-05-22,7.19,7.44,7.45,7.08,-3.0997,268575.85
2023-05-23,7.09,7.2,7.22,7.08,-1.3908,132327.9
2023-05-24,7.14,7.04,7.23,6.9,0.7052,205466.45
2023-05-25,7.09,7.16,7.27,6.95,-0.7003,180188.58
2023-05-26,7.28,7.13,7.34,7.07,2.6798,222947.81
2023-05-29,7.48,7.25,7.57,7.25,2.7473,292310.21
2023-05-30,7.6,7.44,7.62,7.38,1.6043,253497.58
2023-05-31,7.6,7.63,7.8,7.57,0.0,298363.74
2023-06-01,7.58,7.57,7.67,7.45,-0.2632,208206.02
2023-06-02,7.63,7.6,7.7,7.57,0.6596,150220.42
2023-06-05,8.01,7.74,8.25,7.73,4.9803,530708.95
2023-06-06,7.76,8.0,8.09,7.74,-3.1211,331391.76
2023-06-07,7.69,7.77,7.87,7.66,-0.9021,223682.88
2023-06-08,7.6,7.71,7.74,7.51,-1.1704,185383.52
2023-06-09,7.69,7.62,7.74,7.52,1.1842,175552.23
2023-06-12,7.52,7.79,7.85,7.5,-2.2107,224115.29
2023-06-13,7.53,7.46,7.57,7.36,0.133,162234.04
2023-06-14,7.81,7.53,7.95,7.44,3.7185,379881.46
2023-06-15,7.82,7.75,8.02,7.72,0.128,289315.51
2023-06-16,7.89,7.8,7.93,7.75,0.8951,212076.54
2023-06-19,8.09,7.88,8.11,7.65,2.5349,381811.15
2023-06-20,8.11,8.06,8.21,7.91,0.2472,320737.99
2023-06-21,7.9,8.11,8.11,7.84,-2.5894,210961.01
2023-06-26,7.79,7.76,8.0,7.7,-1.3924,215538.21
2023-06-27,8.47,7.79,8.55,7.74,8.7291,551555.55
2023-06-28,8.31,8.51,8.72,8.26,-1.889,418024.11
2023-06-29,8.45,8.34,8.54,8.21,1.6847,295740.71
2023-06-30,8.35,8.34,8.56,8.32,-1.1834,280476.63
2023-07-03,8.02,8.41,8.45,8.02,-3.9521,366837.37
2023-07-04,8.21,8.03,8.27,7.97,2.3691,266303.59
2023-07-05,8.56,8.18,8.88,8.17,4.2631,604104.9
2023-07-06,8.49,8.57,8.76,8.36,-0.8178,267053.43
2023-07-07,8.2,8.39,8.46,8.12,-3.4158,220660.13
2023-07-10,8.65,8.4,8.78,8.3,5.4878,458613.3
2023-07-11,8.69,8.67,8.82,8.55,0.4624,247200.07
2023-07-12,8.41,8.61,8.68,8.31,-3.2221,253744.54
2023-07-13,8.57,8.41,8.62,8.4,1.9025,194800.03
2023-07-14,8.56,8.55,8.63,8.45,-0.1167,154739.06
2023-07-17,8.42,8.6,8.63,8.37,-1.6355,129938.42
2023-07-18,7.95,8.42,8.45,7.92,-5.5819,308831.65
2023-07-19,8.0,7.9,8.1,7.9,0.6289,123805.68
2023-07-20,7.57,8.08,8.09,7.54,-5.375,243773.98
2023-07-21,7.37,7.57,7.66,7.25,-2.642,268263.18
2023-07-24,7.35,7.33,7.44,7.27,-0.2714,99856.44
2023-07-25,7.48,7.46,7.5,7.37,1.7687,96788.62
2023-07-26,7.29,7.48,7.5,7.28,-2.5401,105646.57
2023-07-27,7.3,7.28,7.4,7.28,0.1372,63758.35
2023-07-28,7.39,7.32,7.4,7.26,1.2329,74692.85
2023-07-31,7.41,7.43,7.48,7.36,0.2706,112990.37
2023-08-01,7.32,7.44,7.45,7.28,-1.2146,89986.85
2023-08-02,7.28,7.31,7.34,7.27,-0.5464,50191.26
2023-08-03,7.38,7.3,7.42,7.24,1.3736,82879.66
2023-08-04,7.55,7.4,7.7,7.38,2.3035,153699.56
2023-08-07,7.47,7.55,7.64,7.44,-1.0596,78827.34
2023-08-08,7.35,7.44,7.54,7.32,-1.6064,80577.47
2023-08-09,7.31,7.33,7.39,7.29,-0.5442,57589.27
2023-08-10,7.31,7.31,7.36,7.3,0.0,34718.86
2023-08-11,7.08,7.33,7.38,7.08,-3.1464,90362.51
2023-08-14,7.07,7.0,7.12,6.95,-0.1412,89404.25
2023-08-15,6.89,7.06,7.17,6.83,-2.546,106122.23
2023-08-16,6.79,6.89,6.95,6.76,-1.4514,78511.32
2023-08-17,6.99,6.75,7.02,6.67,2.9455,89733.34
2023-08-18,6.76,7.04,7.09,6.75,-3.2904,107901.72
2023-08-21,6.76,6.72,6.85,6.72,0.0,52660.49
2023-08-22,6.97,6.8,6.98,6.77,3.1065,95206.03
2023-08-23,6.81,6.94,6.95,6.81,-2.2956,53164.67
2023-08-24,6.89,6.81,6.94,6.74,1.1747,71392.79
2023-08-25,6.49,6.86,6.86,6.46,-5.8055,155547.04
2023-08-28,6.52,6.91,6.98,6.51,0.4622,125995.33
2023-08-29,6.84,6.54,6.86,6.5,4.908,147195.51
2023-08-30,7.41,7.1,7.66,7.08,8.3333,483582.4
2023-08-31,7.39,7.36,7.5,7.3,-0.2699,180512.81
2023-09-01,7.33,7.45,7.5,7.13,-0.8119,156665.92
2023-09-04,7.31,7.33,7.4,7.23,-0.2729,106250.19
2023-09-05,7.27,7.34,7.45,7.26,-0.5472,129083.58
2023-09-06,7.4,7.2,7.5,7.07,1.7882,255436.13
2023-09-07,7.38,7.42,7.85,7.34,-0.2703,304098.47
2023-09-08,7.82,7.31,7.87,7.24,5.9621,402494.01
2023-09-11,7.69,7.8,7.86,7.62,-1.6624,257078.54
2023-09-12,7.48,7.74,7.77,7.47,-2.7308,181597.75
2023-09-13,7.37,7.44,7.48,7.26,-1.4706,152049.21
2023-09-14,7.52,7.7,7.83,7.46,2.0353,282047.39
2023-09-15,7.28,7.49,7.57,7.27,-3.1915,169811.44
2023-09-18,7.11,7.24,7.29,7.1,-2.3352,126788.94
2023-09-19,7.07,7.08,7.16,6.96,-0.5626,98553.65
2023-09-20,6.97,7.07,7.15,6.95,-1.4144,69307.34
2023-09-21,7.03,6.97,7.23,6.97,0.8608,87279.84
2023-09-22,7.14,6.98,7.15,6.93,1.5647,103905.09
2023-09-25,7.12,7.23,7.33,7.1,-0.2801,92352.38
2023-09-26,7.1,7.1,7.23,7.08,-0.2809,90585.42
2023-09-27,6.92,7.07,7.09,6.91,-2.5352,154774.2
2023-09-28,7.15,6.95,7.18,6.94,3.3237,226022.65
2023-10-09,7.15,7.14,7.25,7.01,0.0,158371.21
2023-10-10,7.13,7.2,7.2,7.1,-0.2797,115435.08
2023-10-11,7.31,7.16,7.44,7.05,2.5245,295910.36
2023-10-12,7.33,7.31,7.43,7.22,0.2736,262064.76
2023-10-13,7.57,7.3,7.75,7.24,3.2742,476100.77
2023-10-16,7.5,7.54,7.56,7.37,-0.9247,272989.29
2023-10-17,7.64,7.43,7.74,7.35,1.8667,308507.87
2023-10-18,7.43,7.6,7.62,7.41,-2.7487,184728.28
2023-10-19,7.45,7.39,7.7,7.36,0.2692,274035.47
2023-10-20,7.16,7.37,7.47,7.15,-3.8926,183466.27
2023-10-23,7.38,7.17,7.54,7.16,3.0726,300003.7
2023-10-24,7.45,7.42,7.55,7.28,0.9485,215365.61
2023-10-25,7.59,7.48,7.87,7.37,1.8792,294755.71
2023-10-26,7.8,7.54,7.86,7.46,2.7668,364771.43
2023-10-27,7.63,7.75,7.84,7.51,-2.1795,288492.98
2023-10-30,7.65,7.55,7.68,7.46,0.2621,293045.05
2023-10-31,7.48,7.69,7.71,7.42,-2.2222,200606.64
2023-11-01,7.32,7.49,7.55,7.3,-2.139,165169.79
2023-11-02,7.05,7.35,7.37,7.04,-3.6885,230718.39
2023-11-03,7.13,7.09,7.24,7.09,1.1348,116207.5
2023-11-06,7.27,7.14,7.3,7.14,1.9635,168966.63
2023-11-07,7.45,7.29,7.52,7.24,2.4759,224661.55
2023-11-08,7.39,7.45,7.46,7.29,-0.8054,175539.81
2023-11-09,7.37,7.35,7.44,7.31,-0.2706,122244.54
2023-11-10,7.44,7.36,7.48,7.3,0.9498,181306.32
2023-11-13,7.59,7.43,7.62,7.4,2.0161,190008.0
2023-11-14,7.61,7.57,7.63,7.52,0.2635,153714.81
2023-11-15,7.58,7.69,7.73,7.54,-0.3942,153684.81
2023-11-16,7.46,7.55,7.62,7.44,-1.5831,145503.76
2023-11-17,7.5,7.5,7.54,7.42,0.5362,128297.58
2023-11-20,7.61,7.51,7.68,7.48,1.4667,196972.54
2023-11-21,7.44,7.66,7.66,7.42,-2.2339,173133.09
2023-11-22,7.28,7.41,7.48,7.28,-2.1505,131170.44
2023-11-23,7.33,7.26,7.38,7.18,0.6868,139288.48
2023-11-24,7.14,7.35,7.42,7.13,-2.5921,157388.39
2023-11-27,7.37,7.13,7.39,7.13,3.2213,210012.49
2023-11-28,7.48,7.36,7.51,7.31,1.4925,152772.8
2023-11-29,7.28,7.45,7.49,7.25,-2.6738,142497.05
2023-11-30,7.41,7.23,7.44,7.22,1.7857,132752.25
2023-12-01,7.44,7.46,7.46,7.29,0.4049,117555.79
2023-12-04,7.41,7.44,7.49,7.38,-0.4032,112256.26
2023-12-05,7.25,7.38,7.47,7.25,-2.1592,98781.15
2023-12-06,7.15,7.23,7.25,7.13,-1.3793,143994.28
2023-12-07,7.17,7.16,7.22,7.13,0.2797,113073.05
2023-12-08,7.34,7.14,7.36,7.14,2.371,233589.25
2023-12-11,7.43,7.34,7.44,7.23,1.2262,162871.12
2023-12-12,7.39,7.4,7.52,7.33,-0.5384,90061.63
2023-12-13,7.3,7.34,7.42,7.3,-1.2179,69208.96
2023-12-14,7.21,7.35,7.39,7.2,-1.2329,103951.69
2023-12-15,7.19,7.25,7.27,7.17,-0.2774,70528.18
2023-12-18,7.18,7.16,7.21,7.11,-0.1391,71117.28
2023-12-19,7.15,7.15,7.19,7.09,-0.4178,68214.89
2023-12-20,7.09,7.16,7.21,7.08,-0.8392,64273.14
