date,close,open,high,low,pct_change
2022-08-12,60.1,70.0,73.8,60.1,66.9444
2022-08-15,56.82,57.0,61.19,56.7,-5.4576
2022-08-16,60.69,56.0,61.66,55.01,6.811
2022-08-17,57.64,60.35,61.86,56.8,-5.0255
2022-08-18,57.65,57.02,58.79,55.5,0.0173
2022-08-19,54.26,58.01,59.1,54.02,-5.8803
2022-08-22,56.35,54.0,56.96,53.95,3.8518
2022-08-23,59.87,55.93,60.83,55.8,6.2467
2022-08-24,58.75,59.3,60.96,57.23,-1.8707
2022-08-25,55.3,59.01,59.3,54.35,-5.8723
2022-08-26,50.2,54.81,55.94,50.0,-9.2224
2022-08-29,49.09,49.04,51.27,48.69,-2.2112
2022-08-30,51.74,49.02,52.77,48.92,5.3982
2022-08-31,50.18,52.0,53.76,50.0,-3.0151
2022-09-01,54.47,57.1,59.8,53.85,8.5492
2022-09-02,56.1,54.91,59.8,54.91,2.9925
2022-09-05,52.17,55.1,55.62,51.27,-7.0053
2022-09-06,53.3,52.95,53.58,51.34,2.166
2022-09-07,54.87,53.6,57.29,53.3,2.9456
2022-09-08,56.62,54.86,57.2,54.51,3.1894
2022-09-09,55.8,57.01,57.48,54.92,-1.4483
2022-09-13,55.81,56.19,58.22,55.58,0.0179
2022-09-14,59.21,55.0,59.49,54.33,6.0921
2022-09-15,56.2,58.51,61.4,55.8,-5.0836
2022-09-16,62.6,55.89,65.2,55.67,11.3879
2022-09-19,62.87,62.6,68.03,62.08,0.4313
2022-09-20,62.71,63.5,64.88,61.01,-0.2545
2022-09-21,60.81,62.5,63.0,60.06,-3.0298
2022-09-22,63.34,60.58,65.59,60.4,4.1605
2022-09-23,61.12,62.79,64.34,60.8,-3.5049
2022-09-26,60.3,60.31,62.36,59.33,-1.3416
2022-09-27,61.75,60.3,61.75,58.11,2.4046
2022-09-28,58.19,60.8,61.05,57.37,-5.7652
2022-09-29,60.9,58.92,61.58,58.0,4.6572
2022-09-30,58.82,60.78,61.98,58.81,-3.4154
2022-10-10,47.06,55.9,55.9,47.06,-19.9932
2022-10-11,38.0,45.97,46.45,37.73,-19.252
2022-10-12,38.55,37.19,39.03,36.22,1.4474
2022-10-13,38.8,37.8,40.64,37.45,0.6485
2022-10-14,38.92,39.2,39.46,37.49,0.3093
2022-10-17,40.58,38.11,41.2,38.03,4.2652
2022-10-18,39.76,40.15,40.49,39.35,-2.0207
2022-10-19,37.8,39.49,40.17,37.6,-4.9296
2022-10-20,39.7,37.4,41.86,37.2,5.0265
2022-10-21,38.35,39.0,39.0,37.8,-3.4005
2022-10-24,38.8,38.35,39.99,38.29,1.1734
2022-10-25,38.89,38.59,39.76,37.76,0.232
2022-10-26,39.94,39.11,40.3,38.1,2.6999
2022-10-27,39.4,40.45,40.5,38.68,-1.352
2022-10-28,38.95,39.26,40.37,38.8,-1.1421
2022-10-31,44.68,39.18,46.29,39.11,14.7112
2022-11-01,45.07,44.0,46.15,43.89,0.8729
2022-11-02,44.58,45.09,46.2,44.21,-1.0872
2022-11-03,44.91,44.57,45.47,43.61,0.7402
2022-11-04,44.34,44.11,44.87,43.1,-1.2692
2022-11-07,43.59,44.0,44.25,42.58,-1.6915
2022-11-08,47.03,43.58,48.13,43.58,7.8917
2022-11-09,49.39,47.0,50.37,46.97,5.0181
2022-11-10,46.25,48.7,49.3,46.09,-6.3576
2022-11-11,46.6,47.88,47.9,46.01,0.7568
2022-11-14,45.6,46.68,46.8,44.54,-2.1459
2022-11-15,47.56,45.6,48.55,45.13,4.2982
2022-11-16,45.77,47.95,47.95,45.56,-3.7637
2022-11-17,46.89,45.46,47.38,44.7,2.447
2022-11-18,45.75,46.51,47.38,45.42,-2.4312
2022-11-21,45.74,45.11,46.39,45.11,-0.0219
2022-11-22,45.53,45.68,46.98,45.0,-0.4591
2022-11-23,43.6,45.58,45.91,41.99,-4.239
2022-11-24,43.98,43.56,44.67,43.42,0.8716
2022-11-25,43.46,43.6,45.15,43.02,-1.1824
2022-11-28,41.91,42.7,43.59,41.66,-3.5665
2022-11-29,42.12,41.85,42.72,41.58,0.5011
2022-11-30,41.44,42.18,42.3,41.06,-1.6144
2022-12-01,42.71,42.09,43.5,41.96,3.0647
2022-12-02,43.25,42.4,44.5,42.31,1.2643
2022-12-05,43.65,43.88,44.17,42.92,0.9249
2022-12-06,45.07,43.15,46.5,43.15,3.2532
2022-12-07,45.2,45.0,45.74,44.58,0.2884
2022-12-08,45.28,45.0,46.15,44.6,0.177
2022-12-09,45.75,45.14,46.77,45.04,1.038
2022-12-12,46.21,45.36,47.35,44.95,1.0055
2022-12-13,44.89,46.03,46.33,44.8,-2.8565
2022-12-14,44.61,46.42,46.65,44.6,-0.6237
2022-12-15,44.24,44.26,45.63,44.12,-0.8294
2022-12-16,43.11,44.26,44.26,42.85,-2.5542
2022-12-19,41.84,43.05,43.28,41.6,-2.946
2022-12-20,41.83,41.96,42.42,41.43,-0.0239
2022-12-21,40.51,41.83,41.84,40.2,-3.1556
